District,Year,Taluka,Rural/Urban,Normal Weight,Moderate Acute Malnutrition,Severe Acute Malnutrition
Satara,2016,Karad,Total,94.51,4.75,0.74
Satara,2017,Mahableshwar,Rural,95.85,3.57,0.58
Satara,2017,Mahableshwar,Urban,95.52,4.48,0
Satara,2017,Mahableshwar,Total,95.81,3.67,0.52
Satara,2017,Vai,Rural,95.22,4.15,0.63
Satara,2017,Vai,Urban,87.63,8.93,3.44
Satara,2017,Vai,Total,94.99,4.3,0.72
Satara,2017,Khandala,Rural,95.01,4.47,0.52
Satara,2017,Khandala,Urban,,,
Satara,2017,Khandala,Total,95.01,4.47,0.52
Satara,2017,Faltan,Rural,95.27,4.08,0.65
Satara,2017,Faltan,Urban,99.12,0.7,0.18
Satara,2017,Faltan,Total,95.38,3.98,0.64
Satara,2017,Man,Rural,95.6,3.98,0.42
Satara,2017,Man,Urban,86.36,12.29,1.35
Satara,2017,Man,Total,95.06,4.47,0.47
Satara,2017,Khatav,Rural,96.03,3.52,0.45
Satara,2017,Khatav,Urban,,,
Satara,2017,Khatav,Total,96.03,3.52,0.45
Satara,2017,Koregaon,Rural,95.3,4.07,0.63
Satara,2017,Koregaon,Urban,89.86,8.39,1.75
Satara,2017,Koregaon,Total,95.18,4.16,0.66
Satara,2017,Satara,Rural,95.47,3.82,0.7
Satara,2017,Satara,Urban,93.95,5.78,0.27
Satara,2017,Satara,Total,95.32,4.03,0.66
Satara,2017,Javali,Rural,95.62,3.72,0.66
Satara,2017,Javali,Urban,,,
Satara,2017,Javali,Total,95.62,3.72,0.66
Satara,2017,Patan,Rural,95.43,4.01,0.56
Satara,2017,Patan,Urban,,,
Satara,2017,Patan,Total,95.43,4.01,0.56
Satara,2017,Karad,Rural,93.08,5.95,0.97
Satara,2017,Karad,Urban,87.35,12.43,0.22
Satara,2017,Karad,Total,92.91,6.14,0.95
Satara,2018,Mahableshwar,Rural,95.98,3.58,0.44
Satara,2018,Mahableshwar,Urban,94.69,3.67,1.63
Satara,2018,Mahableshwar,Total,95.85,3.59,0.55
Satara,2018,Vai,Rural,95.44,4.08,0.48
Satara,2018,Vai,Urban,89.38,10.27,0.34
Satara,2018,Vai,Total,95.24,4.28,0.48
Satara,2018,Khandala,Rural,96.19,3.41,0.4
Satara,2018,Khandala,Urban,,,
Satara,2018,Khandala,Total,96.19,3.41,0.4
Satara,2018,Faltan,Rural,95.29,4.14,0.57
Satara,2018,Faltan,Urban,98.16,1.68,0.15
Satara,2018,Faltan,Total,95.38,4.06,0.56
Satara,2018,Man,Rural,95.8,3.85,0.36
Satara,2018,Man,Urban,87.01,11.53,1.46
Satara,2018,Man,Total,95.26,4.32,0.42
Satara,2018,Khatav,Rural,95.56,3.96,0.49
Satara,2018,Khatav,Urban,,,
Satara,2018,Khatav,Total,95.56,3.96,0.49
Satara,2018,Koregaon,Rural,95.82,3.61,0.57
Satara,2018,Koregaon,Urban,89.21,10.07,0.72
Satara,2018,Koregaon,Total,95.69,3.74,0.57
Satara,2018,Satara,Rural,98.98,0.89,0.13
Satara,2018,Satara,Urban,93.11,6.66,0.23
Satara,2018,Satara,Total,98.27,1.59,0.14
Satara,2018,Javali,Rural,95.82,3.69,0.49
Satara,2018,Javali,Urban,,,
Satara,2018,Javali,Total,95.82,3.69,0.49
Satara,2018,Patan,Rural,94.68,4.76,0.55
Satara,2018,Patan,Urban,,,
Satara,2018,Patan,Total,94.68,4.76,0.55
Satara,2018,Karad,Rural,94.13,5.11,0.76
Satara,2018,Karad,Urban,87.65,12.16,0.19
Satara,2018,Karad,Total,93.89,5.37,0.74
Satara,2019,Mahableshwar,Rural,95.97,3.27,0.76
Satara,2019,Mahableshwar,Urban,86.76,8.46,4.78
Satara,2019,Mahableshwar,Total,94.97,3.83,1.2
Satara,2019,Vai,Rural,93.8,5.36,0.85
Satara,2019,Vai,Urban,91.51,7.16,1.33
Satara,2019,Vai,Total,93.7,5.43,0.87
Satara,2019,Khandala,Rural,95.34,3.83,0.56
Satara,2019,Khandala,Urban,,,
Satara,2019,Khandala,Total,95.34,3.83,0.56
Satara,2019,Faltan,Rural,95.51,3.89,0.59
Satara,2019,Faltan,Urban,83.43,12.13,4.44
Satara,2019,Faltan,Total,95.1,4.18,0.73
Satara,2019,Man,Rural,95.17,4.29,0.54
Satara,2019,Man,Urban,90.07,8.58,1.35
Satara,2019,Man,Total,94.84,4.57,0.6
Satara,2019,Khatav,Rural,96.4,3.95,0.47
Satara,2019,Khatav,Urban,,,
Satara,2019,Khatav,Total,96.4,3.95,0.47
Satara,2019,Koregaon,Rural,95.79,3.64,0.57
Satara,2019,Koregaon,Urban,82.46,14.74,2.81
Satara,2019,Koregaon,Total,95.5,3.88,0.62
Satara,2019,Satara,Rural,95.21,4.15,0.64
Satara,2019,Satara,Urban,88.11,9.9,1.99
Satara,2019,Satara,Total,94.28,4.91,0.82
Satara,2019,Javali,Rural,95.47,4.04,0.49
Satara,2019,Javali,Urban,,,
Satara,2019,Javali,Total,95.47,4.04,0.49
Satara,2019,Patan,Rural,95.91,3.69,0.4
Satara,2019,Patan,Urban,,,
Satara,2019,Patan,Total,95.91,3.69,0.4
Satara,2019,Karad,Rural,92.66,6.43,0.91
Satara,2019,Karad,Urban,88.08,10.75,1.18
Satara,2019,Karad,Total,92.47,6.61,0.92
Satara,2020,Mahableshwar,Rural,97.02,2.71,0.27
Satara,2020,Mahableshwar,Urban,88.36,7.64,4
Satara,2020,Mahableshwar,Total,96.08,3.25,0.67
Satara,2020,Vai,Rural,95.35,4.26,0.39
Satara,2020,Vai,Urban,93.98,3.61,2.41
Satara,2020,Vai,Total,95.34,4.26,0.41
Satara,2020,Khandala,Rural,96.3,3.22,0.47
Satara,2020,Khandala,Urban,,,
Satara,2020,Khandala,Total,96.3,3.22,0.47
Satara,2020,Faltan,Rural,95.91,3.57,0.48
Satara,2020,Faltan,Urban,86.2,9.94,3.86
Satara,2020,Faltan,Total,95.58,3.78,0.59
Satara,2020,Man,Rural,96.7,2.96,0.33
Satara,2020,Man,Urban,88.86,9.18,1.95
Satara,2020,Man,Total,96.24,3.33,0.43
Satara,2020,Khatav,Rural,96.69,2.98,0.33
Satara,2020,Khatav,Urban,,,
Satara,2020,Khatav,Total,96.69,2.98,0.33
Satara,2020,Koregaon,Rural,95.1,4.27,0.63
Satara,2020,Koregaon,Urban,83.85,13.06,3.09
Satara,2020,Koregaon,Total,94.85,4.47,0.68
Satara,2020,Satara,Rural,95.89,3.66,0.44
Satara,2020,Satara,Urban,86.34,11.87,1.79
Satara,2020,Satara,Total,94.86,4.55,0.59
Satara,2020,Javali,Rural,95.65,3.9,0.45
Satara,2020,Javali,Urban,,,
Satara,2020,Javali,Total,95.65,3.9,0.45
Satara,2020,Patan,Rural,97.57,2.23,0.2
Satara,2020,Patan,Urban,,,
Satara,2020,Patan,Total,97.57,2.23,0.2
Satara,2020,Karad,Rural,93.81,5.32,0.87
Satara,2020,Karad,Urban,88.7,10.88,0.42
Satara,2020,Karad,Total,93.61,5.53,0.85
Satara,2021,Mahableshwar,Rural,97.53,2.2,0.27
Satara,2021,Mahableshwar,Urban,82.23,12.2,5.57
Satara,2021,Mahableshwar,Total,95.79,3.34,0.87
Satara,2021,Vai,Rural,95.16,4.21,0.63
Satara,2021,Vai,Urban,85.33,8.7,5.98
Satara,2021,Vai,Total,94.96,4.3,0.74
Satara,2021,Khandala,Rural,97.42,2.23,0.35
Satara,2021,Khandala,Urban,,,
Satara,2021,Khandala,Total,97.42,2.23,0.35
Satara,2021,Faltan,Rural,96.18,3.31,0.51
Satara,2021,Faltan,Urban,93.26,4.78,1.97
Satara,2021,Faltan,Total,96.08,3.36,0.56
Satara,2021,Man,Rural,96.31,3.3,0.39
Satara,2021,Man,Urban,91.82,5.38,2.8
Satara,2021,Man,Total,96.04,3.43,0.53
Satara,2021,Khatav,Rural,97.18,2.37,0.44
Satara,2021,Khatav,Urban,,,
Satara,2021,Khatav,Total,97.18,2.37,0.44
Satara,2021,Koregaon,Rural,95.7,3.68,0.62
Satara,2021,Koregaon,Urban,82.46,14.74,2.81
Satara,2021,Koregaon,Total,95.4,3.93,0.67
Satara,2021,Satara,Rural,96.36,3.15,0.5
Satara,2021,Satara,Urban,93.34,5.05,1.61
Satara,2021,Satara,Total,95.99,3.38,0.63
Satara,2021,Javali,Rural,96.91,2.6,0.49
Satara,2021,Javali,Urban,,,
Satara,2021,Javali,Total,96.91,2.6,0.49
Satara,2021,Patan,Rural,96,3.5,0.51
Satara,2021,Patan,Urban,,,
Satara,2021,Patan,Total,96,3.5,0.51
Satara,2021,Karad,Rural,94.55,4.6,0.85
Satara,2021,Karad,Urban,91.59,6.54,1.87
Satara,2021,Karad,Total,94.42,4.68,0.89
Sindhudurg,2012,Devgad,Rural,86.74,11.29,1.96
Sindhudurg,2012,Devgad,Urban,,,
Sindhudurg,2012,Devgad,Total,86.74,11.29,1.96
Sindhudurg,2012,Vaibhavwadi,Rural,83.48,13.67,2.86
Sindhudurg,2012,Vaibhavwadi,Urban,,,
Sindhudurg,2012,Vaibhavwadi,Total,83.48,13.67,2.86
Sindhudurg,2012,Kankawali,Rural,90.57,8.46,0.97
Sindhudurg,2012,Kankawali,Urban,,,
Sindhudurg,2012,Kankawali,Total,90.57,8.46,0.97
Sindhudurg,2012,Malwan,Rural,87.81,10.44,1.76
Sindhudurg,2012,Malwan,Urban,73.14,25.14,1.71
Sindhudurg,2012,Malwan,Total,87.32,10.92,1.76
Sindhudurg,2012,Vengurla,Rural,85.63,12.39,1.98
Sindhudurg,2012,Vengurla,Urban,83.94,14.46,1.61
Sindhudurg,2012,Vengurla,Total,85.54,12.5,1.96
Sindhudurg,2012,Kudal,Rural,87.69,10.69,1.62
Sindhudurg,2012,Kudal,Urban,,,
Sindhudurg,2012,Kudal,Total,87.69,10.69,1.62
Sindhudurg,2012,Savantwadi,Rural,86.02,12.15,1.83
Sindhudurg,2012,Savantwadi,Urban,,,
Sindhudurg,2012,Savantwadi,Total,86.02,12.15,1.83
Sindhudurg,2012,Dodamarg,Rural,83.72,14.05,2.23
Sindhudurg,2012,Dodamarg,Urban,,,
Sindhudurg,2012,Dodamarg,Total,83.72,14.05,2.23
Sindhudurg,2013,Devgad,Rural,86.07,11.89,2.05
Sindhudurg,2013,Devgad,Urban,,,
Sindhudurg,2013,Devgad,Total,86.07,11.89,2.05
Sindhudurg,2013,Vaibhavwadi,Rural,85.04,12.55,2.41
Sindhudurg,2013,Vaibhavwadi,Urban,,,
Sindhudurg,2013,Vaibhavwadi,Total,85.04,12.55,2.41
Sindhudurg,2013,Kankawali,Rural,91.56,7.52,0.93
Sindhudurg,2013,Kankawali,Urban,,,
Sindhudurg,2013,Kankawali,Total,91.56,7.52,0.93
Sindhudurg,2013,Malwan,Rural,87.54,10.94,1.82
Sindhudurg,2013,Malwan,Urban,66.49,30.37,3.66
Sindhudurg,2013,Malwan,Total,86.75,11.67,1.89
Sindhudurg,2013,Vengurla,Rural,87.64,10.77,1.59
Sindhudurg,2013,Vengurla,Urban,81.59,15.9,2.93
Sindhudurg,2013,Vengurla,Total,87.33,11.04,1.66
Sindhudurg,2013,Kudal,Rural,87.02,11.24,1.73
Sindhudurg,2013,Kudal,Urban,,,
Sindhudurg,2013,Kudal,Total,87.02,11.24,1.73
Sindhudurg,2013,Savantwadi,Rural,84.12,13.44,2.44
Sindhudurg,2013,Savantwadi,Urban,62.86,10,0
Sindhudurg,2013,Savantwadi,Total,83.93,13.41,2.42
Sindhudurg,2013,Dodamarg,Rural,83.88,13.45,2.67
Sindhudurg,2013,Dodamarg,Urban,,,
Sindhudurg,2013,Dodamarg,Total,83.88,13.45,2.67
Sindhudurg,2014,Devgad,Rural,89.12,9.74,1.14
Sindhudurg,2014,Devgad,Urban,,,
Sindhudurg,2014,Devgad,Total,89.12,9.74,1.14
Sindhudurg,2014,Vaibhavwadi,Rural,88.63,9.75,1.62
Sindhudurg,2014,Vaibhavwadi,Urban,,,
Sindhudurg,2014,Vaibhavwadi,Total,88.63,9.75,1.62
Sindhudurg,2014,Kankawali,Rural,92.43,6.73,0.84
Sindhudurg,2014,Kankawali,Urban,,,
Sindhudurg,2014,Kankawali,Total,92.43,6.73,0.84
Sindhudurg,2014,Malwan,Rural,88.29,10.26,1.45
Sindhudurg,2014,Malwan,Urban,69.43,28.66,2.55
Sindhudurg,2014,Malwan,Total,87.69,10.84,1.49
Sindhudurg,2014,Vengurla,Rural,88.17,10.44,1.38
Sindhudurg,2014,Vengurla,Urban,91.46,6.53,2.01
Sindhudurg,2014,Vengurla,Total,88.32,10.27,1.41
Sindhudurg,2014,Kudal,Rural,87.12,10.92,1.96
Sindhudurg,2014,Kudal,Urban,,,
Sindhudurg,2014,Kudal,Total,87.12,10.92,1.96
Sindhudurg,2014,Savantwadi,Rural,98.78,12.19,2.09
Sindhudurg,2014,Savantwadi,Urban,95.08,4.92,0
Sindhudurg,2014,Savantwadi,Total,98.75,12.13,2.07
Sindhudurg,2014,Dodamarg,Rural,82.58,14.53,2.89
Sindhudurg,2014,Dodamarg,Urban,,,
Sindhudurg,2014,Dodamarg,Total,82.58,14.53,2.89
Sindhudurg,2015,Devgad,Rural,91.89,7.38,0.73
Sindhudurg,2015,Devgad,Urban,,,
Sindhudurg,2015,Devgad,Total,91.89,7.38,0.73
Sindhudurg,2015,Vaibhavwadi,Rural,91.93,7.06,1.01
Sindhudurg,2015,Vaibhavwadi,Urban,,,
Sindhudurg,2015,Vaibhavwadi,Total,91.93,7.06,1.01
Sindhudurg,2015,Kankawali,Rural,92.8,6.25,0.95
Sindhudurg,2015,Kankawali,Urban,,,
Sindhudurg,2015,Kankawali,Total,92.8,6.25,0.95
Sindhudurg,2015,Malwan,Rural,91.35,8.94,1.11
Sindhudurg,2015,Malwan,Urban,78.36,18.71,2.92
Sindhudurg,2015,Malwan,Total,90.79,9.36,1.19
Sindhudurg,2015,Vengurla,Rural,90.93,7.76,1.31
Sindhudurg,2015,Vengurla,Urban,93.75,5.68,0.57
Sindhudurg,2015,Vengurla,Total,91.06,7.66,1.28
Sindhudurg,2015,Kudal,Rural,88.84,9.67,1.49
Sindhudurg,2015,Kudal,Urban,,,
Sindhudurg,2015,Kudal,Total,88.84,9.67,1.49
Sindhudurg,2015,Savantwadi,Rural,87.88,10.56,1.56
Sindhudurg,2015,Savantwadi,Urban,93.44,6.56,0
Sindhudurg,2015,Savantwadi,Total,87.94,10.52,1.54
Sindhudurg,2015,Dodamarg,Rural,85.59,12.79,1.62
Sindhudurg,2015,Dodamarg,Urban,,,
Sindhudurg,2015,Dodamarg,Total,85.59,12.79,1.62
Sindhudurg,2016,Devgad,Rural,92.59,6.97,0.44
Sindhudurg,2016,Devgad,Urban,,,
Sindhudurg,2016,Devgad,Total,92.59,6.97,0.44
Sindhudurg,2016,Vaibhavwadi,Rural,92.11,7.07,0.82
Sindhudurg,2016,Vaibhavwadi,Urban,,,
Sindhudurg,2016,Vaibhavwadi,Total,92.11,7.07,0.82
Sindhudurg,2016,Kankawali,Rural,93.54,5.33,1.13
Sindhudurg,2016,Kankawali,Urban,,,
Sindhudurg,2016,Kankawali,Total,93.54,5.33,1.13
Sindhudurg,2016,Malwan,Rural,90.49,8.19,1.32
Sindhudurg,2016,Malwan,Urban,73.25,22.93,3.82
Sindhudurg,2016,Malwan,Total,89.77,8.8,1.42
Sindhudurg,2016,Vengurla,Rural,91.61,7.45,0.94
Sindhudurg,2016,Vengurla,Urban,87.82,11.54,0.64
Sindhudurg,2016,Vengurla,Total,91.44,7.63,0.93
Sindhudurg,2016,Kudal,Rural,88.8,9.96,1.23
Sindhudurg,2016,Kudal,Urban,,,
Sindhudurg,2016,Kudal,Total,88.8,9.96,1.23
Sindhudurg,2016,Savantwadi,Rural,87.87,10.64,1.48
Sindhudurg,2016,Savantwadi,Urban,80,38.18,0
Sindhudurg,2016,Savantwadi,Total,87.8,10.9,1.47
Sindhudurg,2016,Dodamarg,Rural,86.29,11.48,2.23
Sindhudurg,2016,Dodamarg,Urban,,,
Sindhudurg,2016,Dodamarg,Total,86.29,11.48,2.23
Sindhudurg,2017,Devgad,Rural,88.74,10.06,1.19
Sindhudurg,2017,Devgad,Urban,,,
Sindhudurg,2017,Devgad,Total,88.74,10.06,1.19
Sindhudurg,2017,Vaibhavwadi,Rural,89.95,8.78,1.27
Sindhudurg,2017,Vaibhavwadi,Urban,,,
Sindhudurg,2017,Vaibhavwadi,Total,89.95,8.78,1.27
Sindhudurg,2017,Kankawali,Rural,91.32,7.17,1.51
Sindhudurg,2017,Kankawali,Urban,,,
Sindhudurg,2017,Kankawali,Total,91.32,7.17,1.51
Sindhudurg,2017,Malwan,Rural,89.26,9.05,1.68
Sindhudurg,2017,Malwan,Urban,62.07,32.76,5.17
Sindhudurg,2017,Malwan,Total,88.39,9.81,1.8
Sindhudurg,2017,Vengurla,Rural,89.59,8.87,1.54
Sindhudurg,2017,Vengurla,Urban,87.5,12.5,0
Sindhudurg,2017,Vengurla,Total,89.5,9.04,1.47
Sindhudurg,2017,Kudal,Rural,88.69,9.69,1.62
Sindhudurg,2017,Kudal,Urban,,,
Sindhudurg,2017,Kudal,Total,88.69,9.69,1.62
Sindhudurg,2017,Savantwadi,Rural,86.51,11.71,1.78
Sindhudurg,2017,Savantwadi,Urban,85.71,14.29,0
Sindhudurg,2017,Savantwadi,Total,86.5,11.73,1.76
Sindhudurg,2017,Dodamarg,Rural,84.76,12.92,2.32
Sindhudurg,2017,Dodamarg,Urban,,,
Sindhudurg,2017,Dodamarg,Total,84.76,12.92,2.32
Sindhudurg,2018,Devgad,Rural,89.38,9.54,1.08
Sindhudurg,2018,Devgad,Urban,,,
Sindhudurg,2018,Devgad,Total,89.38,9.54,1.08
Sindhudurg,2018,Vaibhavwadi,Rural,88.73,9.98,1.29
Sindhudurg,2018,Vaibhavwadi,Urban,,,
Sindhudurg,2018,Vaibhavwadi,Total,88.73,9.98,1.29
Sindhudurg,2018,Kankawali,Rural,91.67,6.99,1.33
Sindhudurg,2018,Kankawali,Urban,,,
Sindhudurg,2018,Kankawali,Total,91.67,6.99,1.33
Sindhudurg,2018,Malwan,Rural,90.16,8.13,1.7
Sindhudurg,2018,Malwan,Urban,79.61,18.42,1.97
Sindhudurg,2018,Malwan,Total,89.71,8.57,1.71
Sindhudurg,2018,Vengurla,Rural,89.61,8.78,1.61
Sindhudurg,2018,Vengurla,Urban,88.31,11.69,0
Sindhudurg,2018,Vengurla,Total,89.55,8.92,1.53
Sindhudurg,2018,Kudal,Rural,89.68,9,1.32
Sindhudurg,2018,Kudal,Urban,,,
Sindhudurg,2018,Kudal,Total,89.68,9,1.32
Sindhudurg,2018,Savantwadi,Rural,86.5,11.57,1.93
Sindhudurg,2018,Savantwadi,Urban,88.68,11.32,0
Sindhudurg,2018,Savantwadi,Total,86.52,11.57,1.91
Sindhudurg,2018,Dodamarg,Rural,85,13.33,1.67
Sindhudurg,2018,Dodamarg,Urban,,,
Sindhudurg,2018,Dodamarg,Total,85,13.33,1.67
Sindhudurg,2019,Devgad,Rural,97.84,1.99,0.17
Sindhudurg,2019,Devgad,Urban,,,
Sindhudurg,2019,Devgad,Total,97.84,1.99,0.17
Sindhudurg,2019,Vaibhavwadi,Rural,98.12,1.88,0
Sindhudurg,2019,Vaibhavwadi,Urban,,,
Sindhudurg,2019,Vaibhavwadi,Total,98.12,1.88,0
Sindhudurg,2019,Kankawali,Rural,97.97,1.84,0.2
Sindhudurg,2019,Kankawali,Urban,,,
Sindhudurg,2019,Kankawali,Total,97.97,1.84,0.2
Sindhudurg,2019,Malwan,Rural,97.09,2.81,0.1
Sindhudurg,2019,Malwan,Urban,90.34,5.52,4.14
Sindhudurg,2019,Malwan,Total,96.85,2.9,0.25
Sindhudurg,2019,Vengurla,Rural,97,2.97,0.03
Sindhudurg,2019,Vengurla,Urban,90.96,7.83,1.2
Sindhudurg,2019,Vengurla,Total,96.73,3.19,0.08
Sindhudurg,2019,Kudal,Rural,98.04,1.81,0.15
Sindhudurg,2019,Kudal,Urban,,,
Sindhudurg,2019,Kudal,Total,98.04,1.81,0.15
Sindhudurg,2019,Savantwadi,Rural,98.88,2.36,0.2
Sindhudurg,2019,Savantwadi,Urban,86.79,15.09,0
Sindhudurg,2019,Savantwadi,Total,98.79,2.46,0.2
Sindhudurg,2019,Dodamarg,Rural,97.7,2.22,0.08
Sindhudurg,2019,Dodamarg,Urban,,,
Sindhudurg,2019,Dodamarg,Total,97.7,2.22,0.08
Sindhudurg,2020,Devgad,Rural,98.08,1.65,0.27
Sindhudurg,2020,Devgad,Urban,,,
Sindhudurg,2020,Devgad,Total,98.08,1.65,0.27
Sindhudurg,2020,Vaibhavwadi,Rural,98.97,0.97,0.05
Sindhudurg,2020,Vaibhavwadi,Urban,,,
Sindhudurg,2020,Vaibhavwadi,Total,98.97,0.97,0.05
Sindhudurg,2020,Kankawali,Rural,98.7,1.24,0.06
Sindhudurg,2020,Kankawali,Urban,,,
Sindhudurg,2020,Kankawali,Total,98.7,1.24,0.06
Sindhudurg,2020,Malwan,Rural,97.63,2.18,0.19
Sindhudurg,2020,Malwan,Urban,84.57,11.7,3.72
Sindhudurg,2020,Malwan,Total,97.08,2.58,0.34
Sindhudurg,2020,Vengurla,Rural,97.4,2.52,0.08
Sindhudurg,2020,Vengurla,Urban,94.48,4.29,1.84
Sindhudurg,2020,Vengurla,Total,97.27,2.59,0.16
Sindhudurg,2020,Kudal,Rural,98.03,1.8,0.17
Sindhudurg,2020,Kudal,Urban,,,
Sindhudurg,2020,Kudal,Total,98.03,1.8,0.17
Sindhudurg,2020,Savantwadi,Rural,98,1.79,0.21
Sindhudurg,2020,Savantwadi,Urban,136.96,8.7,0
Sindhudurg,2020,Savantwadi,Total,98.26,1.84,0.21
Sindhudurg,2020,Dodamarg,Rural,97.92,1.97,0.11
Sindhudurg,2020,Dodamarg,Urban,,,
Sindhudurg,2020,Dodamarg,Total,97.92,1.97,0.11
Sindhudurg,2021,Devgad,Rural,97.14,2.73,0.13
Sindhudurg,2021,Devgad,Urban,,,
Sindhudurg,2021,Devgad,Total,97.14,2.73,0.13
Sindhudurg,2021,Vaibhavwadi,Rural,97.93,1.91,0.16
Sindhudurg,2021,Vaibhavwadi,Urban,,,
Sindhudurg,2021,Vaibhavwadi,Total,97.93,1.91,0.16
Sindhudurg,2021,Kankawali,Rural,97.97,1.97,0.06
Sindhudurg,2021,Kankawali,Urban,,,
Sindhudurg,2021,Kankawali,Total,97.97,1.97,0.06
Sindhudurg,2021,Malwan,Rural,97.04,2.74,0.21
Sindhudurg,2021,Malwan,Urban,81.82,14.2,3.98
Sindhudurg,2021,Malwan,Total,96.36,3.26,0.38
Sindhudurg,2021,Vengurla,Rural,96.73,3.21,0.06
Sindhudurg,2021,Vengurla,Urban,93.37,6.02,0.6
Sindhudurg,2021,Vengurla,Total,96.57,3.34,0.09
Sindhudurg,2021,Kudal,Rural,97.01,2.82,0.18
Sindhudurg,2021,Kudal,Urban,,,
Sindhudurg,2021,Kudal,Total,97.01,2.82,0.18
Sindhudurg,2021,Savantwadi,Rural,97.33,2.45,0.22
Sindhudurg,2021,Savantwadi,Urban,97.47,2.53,0
Sindhudurg,2021,Savantwadi,Total,97.33,2.45,0.22
Sindhudurg,2021,Dodamarg,Rural,97.6,2.33,0.08
Sindhudurg,2021,Dodamarg,Urban,,,
Sindhudurg,2021,Dodamarg,Total,97.6,2.33,0.08
Thane,2012,Thane,Rural,96.55,3.37,0.08
Thane,2012,Thane,Urban,71.48,26.75,1.77
Thane,2012,Thane,Total,77.74,20.91,1.35
Thane,2012,Bhivandi,Rural,96.42,3.02,0.56
Thane,2012,Bhivandi,Urban,79.8,18.74,1.46
Thane,2012,Bhivandi,Total,90.23,8.88,0.89
Thane,2012,Shahapur,Rural,82.61,14.89,2.51
Thane,2012,Shahapur,Urban,,,
Thane,2012,Shahapur,Total,82.61,14.89,2.51
Thane,2012,Kalyan,Rural,95.05,4.52,0.42
Thane,2012,Kalyan,Urban,61.73,37.79,0.47
Thane,2012,Kalyan,Total,81.94,17.61,0.44
Thane,2012,Ulhasnagar,Rural,,,
Thane,2012,Ulhasnagar,Urban,75.43,23.65,0.92
Thane,2012,Ulhasnagar,Total,75.43,23.65,0.92
Thane,2012,Ambarnath,Rural,96.65,3.1,0.25
Thane,2012,Ambarnath,Urban,81.74,16.95,1.31
Thane,2012,Ambarnath,Total,88.09,11.05,0.86
Thane,2012,Murbad,Rural,90.96,8.24,0.8
Thane,2012,Murbad,Urban,,,
Thane,2012,Murbad,Total,90.96,8.24,0.8
Thane,2013,Thane,Rural,97.41,2.52,0.07
Thane,2013,Thane,Urban,78.05,20.73,1.22
Thane,2013,Thane,Total,82.45,16.59,0.96
Thane,2013,Bhivandi,Rural,95.07,4.14,0.79
Thane,2013,Bhivandi,Urban,83.07,15.68,1.25
Thane,2013,Bhivandi,Total,91.19,7.87,0.94
Thane,2013,Shahapur,Rural,79.37,17.05,3.59
Thane,2013,Shahapur,Urban,,,
Thane,2013,Shahapur,Total,79.37,17.05,3.59
Thane,2013,Kalyan,Rural,95.17,4.23,0.61
Thane,2013,Kalyan,Urban,79.38,19.88,0.74
Thane,2013,Kalyan,Total,90.04,9.31,0.65
Thane,2013,Ulhasnagar,Rural,,,
Thane,2013,Ulhasnagar,Urban,81.25,18.03,0.72
Thane,2013,Ulhasnagar,Total,81.25,18.03,0.72
Thane,2013,Ambarnath,Rural,96.81,2.87,0.32
Thane,2013,Ambarnath,Urban,80.75,16.33,2.92
Thane,2013,Ambarnath,Total,93.16,5.93,0.91
Thane,2013,Murbad,Rural,88.89,9.73,1.38
Thane,2013,Murbad,Urban,,,
Thane,2013,Murbad,Total,88.89,9.73,1.38
Thane,2014,Thane,Rural,97.6,2.28,0.13
Thane,2014,Thane,Urban,80.85,18.4,0.75
Thane,2014,Thane,Total,84.31,15.07,0.62
Thane,2014,Bhivandi,Rural,93.81,5.18,1.01
Thane,2014,Bhivandi,Urban,85.66,13.41,0.93
Thane,2014,Bhivandi,Total,91.04,7.98,0.98
Thane,2014,Shahapur,Rural,78.75,17.91,3.35
Thane,2014,Shahapur,Urban,,,
Thane,2014,Shahapur,Total,78.75,17.91,3.35
Thane,2014,Kalyan,Rural,94.92,4.46,0.63
Thane,2014,Kalyan,Urban,80.71,18.74,0.56
Thane,2014,Kalyan,Total,89.6,9.8,0.6
Thane,2014,Ulhasnagar,Rural,,,
Thane,2014,Ulhasnagar,Urban,87.38,12.12,0.49
Thane,2014,Ulhasnagar,Total,87.38,12.12,0.49
Thane,2014,Ambarnath,Rural,96.42,3.17,0.42
Thane,2014,Ambarnath,Urban,79.89,17.23,2.88
Thane,2014,Ambarnath,Total,90.75,7.99,1.26
Thane,2014,Murbad,Rural,90.11,8.41,1.48
Thane,2014,Murbad,Urban,,,
Thane,2014,Murbad,Total,90.11,8.41,1.48
Thane,2015,Thane,Rural,97.79,2.15,0.06
Thane,2015,Thane,Urban,80.87,18.53,0.6
Thane,2015,Thane,Total,83.82,15.67,0.51
Thane,2015,Bhivandi,Rural,94.25,4.85,0.9
Thane,2015,Bhivandi,Urban,83.98,15.17,0.85
Thane,2015,Bhivandi,Total,90.69,8.43,0.88
Thane,2015,Shahapur,Rural,77.98,18.76,3.26
Thane,2015,Shahapur,Urban,,,
Thane,2015,Shahapur,Total,77.98,18.76,3.26
Thane,2015,Kalyan,Rural,95.59,3.96,0.45
Thane,2015,Kalyan,Urban,81.94,17.64,0.42
Thane,2015,Kalyan,Total,89.64,9.92,0.44
Thane,2015,Ulhasnagar,Rural,,,
Thane,2015,Ulhasnagar,Urban,87.25,12.44,0.3
Thane,2015,Ulhasnagar,Total,87.25,12.44,0.3
