District,Year,Taluka,Rural/Urban,Boys,Girls,Total
Sangli,2017,Shirala,Rural,248,203,451
Sangli,2017,Shirala,Urban,145,126,271
Sangli,2017,Shirala,Total,393,329,722
Sangli,2017,Valava,Rural,1737,1461,3198
Sangli,2017,Valava,Urban,2328,2157,4485
Sangli,2017,Valava,Total,4065,3618,7683
Sangli,2017,Palus,Rural,164,142,306
Sangli,2017,Palus,Urban,556,440,996
Sangli,2017,Palus,Total,720,582,1302
Sangli,2017,Kadegaon,Rural,115,126,241
Sangli,2017,Kadegaon,Urban,247,220,467
Sangli,2017,Kadegaon,Total,362,346,708
Sangli,2017,Khanapur,Rural,97,65,162
Sangli,2017,Khanapur,Urban,1178,1091,2269
Sangli,2017,Khanapur,Total,1275,1156,2431
Sangli,2017,Aatpadi,Rural,678,609,1287
Sangli,2017,Aatpadi,Urban,0,0,0
Sangli,2017,Aatpadi,Total,678,609,1287
Sangli,2017,Tasgaon,Rural,452,391,843
Sangli,2017,Tasgaon,Urban,750,705,1455
Sangli,2017,Tasgaon,Total,1202,1096,2298
Sangli,2017,Miraj,Rural,791,684,1475
Sangli,2017,Miraj,Urban,11423,10437,21860
Sangli,2017,Miraj,Total,12214,11121,23335
Sangli,2017,Ku. Mahakal,Rural,166,159,325
Sangli,2017,Ku. Mahakal,Urban,1072,877,1949
Sangli,2017,Ku. Mahakal,Total,1238,1036,2274
Sangli,2017,Jat,Rural,891,773,1664
Sangli,2017,Jat,Urban,1515,1405,2920
Sangli,2017,Jat,Total,2406,2178,4584
Sangli,2018,Shirala,Rural,248,203,451
Sangli,2018,Shirala,Urban,145,126,271
Sangli,2018,Shirala,Total,393,329,722
Sangli,2018,Valava,Rural,1737,1461,3198
Sangli,2018,Valava,Urban,2328,2157,4485
Sangli,2018,Valava,Total,4065,3618,7683
Sangli,2018,Palus,Rural,164,142,306
Sangli,2018,Palus,Urban,556,440,996
Sangli,2018,Palus,Total,720,582,1302
Sangli,2018,Kadegaon,Rural,115,126,241
Sangli,2018,Kadegaon,Urban,247,220,467
Sangli,2018,Kadegaon,Total,362,346,708
Sangli,2018,Khanapur,Rural,97,65,162
Sangli,2018,Khanapur,Urban,1178,1091,2269
Sangli,2018,Khanapur,Total,1275,1156,2431
Sangli,2018,Aatpadi,Rural,678,609,1287
Sangli,2018,Aatpadi,Urban,0,0,0
Sangli,2018,Aatpadi,Total,678,609,1287
Sangli,2018,Tasgaon,Rural,452,391,843
Sangli,2018,Tasgaon,Urban,750,705,1455
Sangli,2018,Tasgaon,Total,1202,1096,2298
Sangli,2018,Miraj,Rural,791,684,1475
Sangli,2018,Miraj,Urban,11423,10437,21860
Sangli,2018,Miraj,Total,12214,11121,23335
Sangli,2018,Ku. Mahakal,Rural,166,159,325
Sangli,2018,Ku. Mahakal,Urban,1072,877,1949
Sangli,2018,Ku. Mahakal,Total,1238,1036,2274
Sangli,2018,Jat,Rural,891,773,1664
Sangli,2018,Jat,Urban,1515,1405,2920
Sangli,2018,Jat,Total,2406,2178,4584
Sangli,2019,Shirala,Rural,223,215,438
Sangli,2019,Shirala,Urban,162,159,321
Sangli,2019,Shirala,Total,385,374,759
Sangli,2019,Valava,Rural,1669,1493,3162
Sangli,2019,Valava,Urban,2361,2092,4453
Sangli,2019,Valava,Total,4030,3585,7615
Sangli,2019,Palus,Rural,138,115,253
Sangli,2019,Palus,Urban,514,477,991
Sangli,2019,Palus,Total,652,592,1244
Sangli,2019,Kadegaon,Rural,123,133,256
Sangli,2019,Kadegaon,Urban,205,194,399
Sangli,2019,Kadegaon,Total,328,327,655
Sangli,2019,Khanapur,Rural,113,93,206
Sangli,2019,Khanapur,Urban,1148,963,2111
Sangli,2019,Khanapur,Total,1261,1056,2317
Sangli,2019,Aatpadi,Rural,758,716,1474
Sangli,2019,Aatpadi,Urban,0,0,0
Sangli,2019,Aatpadi,Total,758,716,1474
Sangli,2019,Tasgaon,Rural,441,410,851
Sangli,2019,Tasgaon,Urban,779,739,1518
Sangli,2019,Tasgaon,Total,1220,1149,2369
Sangli,2019,Miraj,Rural,814,742,1556
Sangli,2019,Miraj,Urban,11316,10344,21660
Sangli,2019,Miraj,Total,12130,11086,23216
Sangli,2019,Ku. Mahakal,Rural,105,100,205
Sangli,2019,Ku. Mahakal,Urban,1035,897,1932
Sangli,2019,Ku. Mahakal,Total,1140,997,2137
Sangli,2019,Jat,Rural,977,848,1825
Sangli,2019,Jat,Urban,1278,1163,2441
Sangli,2019,Jat,Total,2255,2011,4266
Sangli,2020,Shirala,Rural,330,326,656
Sangli,2020,Shirala,Urban,338,311,649
Sangli,2020,Shirala,Total,668,637,1305
Sangli,2020,Valava,Rural,1779,1494,3273
Sangli,2020,Valava,Urban,2207,2011,4218
Sangli,2020,Valava,Total,3986,3505,7491
Sangli,2020,Palus,Rural,150,138,288
Sangli,2020,Palus,Urban,556,548,1104
Sangli,2020,Palus,Total,706,686,1392
Sangli,2020,Kadegaon,Rural,189,189,378
Sangli,2020,Kadegaon,Urban,216,224,440
Sangli,2020,Kadegaon,Total,405,413,818
Sangli,2020,Khanapur,Rural,75,63,138
Sangli,2020,Khanapur,Urban,1183,1021,2204
Sangli,2020,Khanapur,Total,1258,1084,2342
Sangli,2020,Aatpadi,Rural,903,828,1731
Sangli,2020,Aatpadi,Urban,0,0,0
Sangli,2020,Aatpadi,Total,903,828,1731
Sangli,2020,Tasgaon,Rural,520,491,1011
Sangli,2020,Tasgaon,Urban,816,745,1561
Sangli,2020,Tasgaon,Total,1336,1236,2572
Sangli,2020,Miraj,Rural,526,565,1091
Sangli,2020,Miraj,Urban,9337,8690,18027
Sangli,2020,Miraj,Total,9863,9255,19118
Sangli,2020,Ku. Mahakal,Rural,94,100,194
Sangli,2020,Ku. Mahakal,Urban,1021,929,1950
Sangli,2020,Ku. Mahakal,Total,1115,1029,2144
Sangli,2020,Jat,Rural,1343,1259,2602
Sangli,2020,Jat,Urban,1591,1446,3037
Sangli,2020,Jat,Total,2934,2705,5639
Sangli,2021,Shirala,Rural,201,148,349
Sangli,2021,Shirala,Urban,256,248,504
Sangli,2021,Shirala,Total,457,396,853
Sangli,2021,Valava,Rural,1327,1161,2488
Sangli,2021,Valava,Urban,2266,1978,4244
Sangli,2021,Valava,Total,3593,3139,6732
Sangli,2021,Palus,Rural,155,141,296
Sangli,2021,Palus,Urban,555,476,1031
Sangli,2021,Palus,Total,710,617,1327
Sangli,2021,Kadegaon,Rural,76,72,148
Sangli,2021,Kadegaon,Urban,178,148,326
Sangli,2021,Kadegaon,Total,254,220,474
Sangli,2021,Khanapur,Rural,65,49,114
Sangli,2021,Khanapur,Urban,1025,944,1969
Sangli,2021,Khanapur,Total,1090,993,2083
Sangli,2021,Aatpadi,Rural,920,865,1785
Sangli,2021,Aatpadi,Urban,0,0,0
Sangli,2021,Aatpadi,Total,920,865,1785
Sangli,2021,Tasgaon,Rural,303,340,643
Sangli,2021,Tasgaon,Urban,748,666,1414
Sangli,2021,Tasgaon,Total,1051,1006,2057
Sangli,2021,Miraj,Rural,627,512,1139
Sangli,2021,Miraj,Urban,20116,18683,38799
Sangli,2021,Miraj,Total,20743,19195,39938
Sangli,2021,Ku. Mahakal,Rural,109,85,194
Sangli,2021,Ku. Mahakal,Urban,668,534,1202
Sangli,2021,Ku. Mahakal,Total,777,619,1396
Sangli,2021,Jat,Rural,1011,1048,2059
Sangli,2021,Jat,Urban,1387,1234,2621
Sangli,2021,Jat,Total,2398,2282,4680
Satara,2012,Mahableshwar,Rural,69,50,119
Satara,2012,Mahableshwar,Urban,227,239,466
Satara,2012,Mahableshwar,Total,296,289,585
Satara,2012,Vai,Rural,562,501,1063
Satara,2012,Vai,Urban,1425,1385,2810
Satara,2012,Vai,Total,1987,1886,3873
Satara,2012,Khandala,Rural,1653,1477,3130
Satara,2012,Khandala,Urban,0,0,0
Satara,2012,Khandala,Total,1653,1477,3130
Satara,2012,Faltan,Rural,642,652,1294
Satara,2012,Faltan,Urban,2536,2394,4930
Satara,2012,Faltan,Total,3178,3046,6224
Satara,2012,Man,Rural,1518,1499,3017
Satara,2012,Man,Urban,744,645,1389
Satara,2012,Man,Total,2262,2144,4406
Satara,2012,Khatav,Rural,2338,2094,4432
Satara,2012,Khatav,Urban,0,0,0
Satara,2012,Khatav,Total,2338,2094,4432
Satara,2012,Koregaon,Rural,1498,1292,2790
Satara,2012,Koregaon,Urban,212,240,452
Satara,2012,Koregaon,Total,1710,1532,3242
Satara,2012,Satara,Rural,1197,1096,2293
Satara,2012,Satara,Urban,2981,2621,5602
Satara,2012,Satara,Total,4178,3717,7895
Satara,2012,Javali,Rural,541,457,998
Satara,2012,Javali,Urban,0,0,0
Satara,2012,Javali,Total,541,457,998
Satara,2012,Patan,Rural,1739,1526,3265
Satara,2012,Patan,Urban,0,0,0
Satara,2012,Patan,Total,1739,1526,3265
Satara,2012,Karad,Rural,1592,1548,3140
Satara,2012,Karad,Urban,4392,4041,8433
Satara,2012,Karad,Total,5984,5589,11573
Satara,2013,Mahableshwar,Rural,45,44,89
Satara,2013,Mahableshwar,Urban,277,248,525
Satara,2013,Mahableshwar,Total,322,292,614
Satara,2013,Vai,Rural,602,629,1231
Satara,2013,Vai,Urban,1298,1293,2591
Satara,2013,Vai,Total,1900,1922,3822
Satara,2013,Khandala,Rural,1608,1507,3115
Satara,2013,Khandala,Urban,0,0,0
Satara,2013,Khandala,Total,1608,1507,3115
Satara,2013,Faltan,Rural,652,649,1301
Satara,2013,Faltan,Urban,2667,2434,5101
Satara,2013,Faltan,Total,3319,3083,6402
Satara,2013,Man,Rural,1446,1284,2730
Satara,2013,Man,Urban,596,514,1110
Satara,2013,Man,Total,2042,1798,3840
Satara,2013,Khatav,Rural,2029,1885,3914
Satara,2013,Khatav,Urban,0,0,0
Satara,2013,Khatav,Total,2029,1885,3914
Satara,2013,Koregaon,Rural,1340,1261,2601
Satara,2013,Koregaon,Urban,234,224,458
Satara,2013,Koregaon,Total,1574,1485,3059
Satara,2013,Satara,Rural,1191,1134,2325
Satara,2013,Satara,Urban,2515,2326,4841
Satara,2013,Satara,Total,3706,3460,7166
Satara,2013,Javali,Rural,525,518,1043
Satara,2013,Javali,Urban,0,0,0
Satara,2013,Javali,Total,525,518,1043
Satara,2013,Patan,Rural,1423,1324,2747
Satara,2013,Patan,Urban,0,0,0
Satara,2013,Patan,Total,1423,1324,2747
Satara,2013,Karad,Rural,1802,1598,3400
Satara,2013,Karad,Urban,4772,4341,9113
Satara,2013,Karad,Total,6574,5939,12513
Satara,2014,Mahableshwar,Rural,43,49,92
Satara,2014,Mahableshwar,Urban,107,116,223
Satara,2014,Mahableshwar,Total,150,165,315
Satara,2014,Vai,Rural,399,381,780
Satara,2014,Vai,Urban,1195,1059,2254
Satara,2014,Vai,Total,1594,1440,3034
Satara,2014,Khandala,Rural,1708,1539,3247
Satara,2014,Khandala,Urban,0,0,0
Satara,2014,Khandala,Total,1708,1539,3247
Satara,2014,Faltan,Rural,584,545,1129
Satara,2014,Faltan,Urban,2594,2422,5016
Satara,2014,Faltan,Total,3178,2967,6145
Satara,2014,Man,Rural,1216,1028,2244
Satara,2014,Man,Urban,682,621,1303
Satara,2014,Man,Total,1898,1649,3547
Satara,2014,Khatav,Rural,2259,2210,4469
Satara,2014,Khatav,Urban,0,0,0
Satara,2014,Khatav,Total,2259,2210,4469
Satara,2014,Koregaon,Rural,1347,1244,2591
Satara,2014,Koregaon,Urban,143,149,292
Satara,2014,Koregaon,Total,1490,1393,2883
Satara,2014,Satara,Rural,1258,1119,2377
Satara,2014,Satara,Urban,2337,2044,4381
Satara,2014,Satara,Total,3595,3163,6758
Satara,2014,Javali,Rural,489,424,913
Satara,2014,Javali,Urban,0,0,0
Satara,2014,Javali,Total,489,424,913
Satara,2014,Patan,Rural,1217,1304,2521
Satara,2014,Patan,Urban,0,0,0
Satara,2014,Patan,Total,1217,1304,2521
Satara,2014,Karad,Rural,1448,1347,2795
Satara,2014,Karad,Urban,4623,4184,8807
Satara,2014,Karad,Total,6071,5531,11602
Satara,2015,Mahableshwar,Rural,64,50,114
Satara,2015,Mahableshwar,Urban,206,223,429
Satara,2015,Mahableshwar,Total,270,273,543
Satara,2015,Vai,Rural,321,360,681
Satara,2015,Vai,Urban,1153,1077,2230
Satara,2015,Vai,Total,1474,1437,2911
Satara,2015,Khandala,Rural,1563,1524,3087
Satara,2015,Khandala,Urban,563,279,842
Satara,2015,Khandala,Total,2126,1803,3929
Satara,2015,Faltan,Rural,522,440,962
Satara,2015,Faltan,Urban,2527,2176,4703
Satara,2015,Faltan,Total,3049,2616,5665
Satara,2015,Man,Rural,1104,939,2043
Satara,2015,Man,Urban,667,563,1230
Satara,2015,Man,Total,1771,1502,3273
Satara,2015,Khatav,Rural,1818,1593,3411
Satara,2015,Khatav,Urban,0,0,0
Satara,2015,Khatav,Total,1818,1593,3411
Satara,2015,Koregaon,Rural,1100,996,2096
Satara,2015,Koregaon,Urban,739,646,1385
Satara,2015,Koregaon,Total,1839,1642,3481
Satara,2015,Satara,Rural,1170,1096,2266
Satara,2015,Satara,Urban,2875,2587,5462
Satara,2015,Satara,Total,4045,3683,7728
Satara,2015,Javali,Rural,445,416,861
Satara,2015,Javali,Urban,64,54,118
Satara,2015,Javali,Total,509,470,979
Satara,2015,Patan,Rural,1273,1176,2449
Satara,2015,Patan,Urban,53,56,109
Satara,2015,Patan,Total,1326,1232,2558
Satara,2015,Karad,Rural,1583,1397,2980
Satara,2015,Karad,Urban,4755,4269,9024
Satara,2015,Karad,Total,6338,5666,12004
Satara,2016,Mahableshwar,Rural,156,136,292
Satara,2016,Mahableshwar,Urban,109,117,226
Satara,2016,Mahableshwar,Total,265,253,518
Satara,2016,Vai,Rural,452,416,868
Satara,2016,Vai,Urban,1051,991,2042
Satara,2016,Vai,Total,1503,1407,2910
Satara,2016,Khandala,Rural,1538,1331,2869
Satara,2016,Khandala,Urban,0,0,0
Satara,2016,Khandala,Total,1538,1331,2869
Satara,2016,Faltan,Rural,377,362,739
Satara,2016,Faltan,Urban,2020,1845,3865
Satara,2016,Faltan,Total,2397,2207,4604
Satara,2016,Man,Rural,1792,1516,3308
Satara,2016,Man,Urban,0,0,0
Satara,2016,Man,Total,1792,1516,3308
Satara,2016,Khatav,Rural,1901,1716,3617
Satara,2016,Khatav,Urban,0,0,0
Satara,2016,Khatav,Total,1901,1716,3617
Satara,2016,Koregaon,Rural,1317,1241,2558
Satara,2016,Koregaon,Urban,0,0,0
Satara,2016,Koregaon,Total,1317,1241,2558
Satara,2016,Satara,Rural,894,779,1673
Satara,2016,Satara,Urban,4596,4469,9065
Satara,2016,Satara,Total,5490,5248,10738
Satara,2016,Javali,Rural,367,327,694
Satara,2016,Javali,Urban,0,0,0
Satara,2016,Javali,Total,367,327,694
Satara,2016,Patan,Rural,1162,1055,2217
Satara,2016,Patan,Urban,0,0,0
Satara,2016,Patan,Total,1162,1055,2217
Satara,2016,Karad,Rural,3225,3278,6503
Satara,2016,Karad,Urban,2757,2227,4984
Satara,2016,Karad,Total,5982,5505,11487
Satara,2017,Mahableshwar,Rural,76,59,135
