District,Year,Taluka,Rural/Urban,Approved Anganwadis,Working Anganwadis,Anganwadi Workers,Self-Owned Buildings,Rental Buildings,Without Regular Building,Anganwadis with Toilets
Nanded,2016,Hadgaon,Rural,282,282,273,145,62,75,98
Nanded,2016,Hadgaon,Urban,4,4,4,0,4,0,4
Nanded,2016,Himalay Nagar,Total,132,132,129,109,20,3,55
Nanded,2016,Himalay Nagar,Rural,132,132,129,109,20,3,55
Nanded,2016,Himalay Nagar,Urban,0,0,0,0,0,0,0
Nanded,2016,Kandhar,Total,244,244,242,146,40,58,75
Nanded,2016,Kandhar,Rural,240,240,238,146,36,58,71
Nanded,2016,Kandhar,Urban,4,4,4,0,4,0,4
Nanded,2016,Kinvat,Total,374,374,370,289,12,73,150
Nanded,2016,Kinvat,Rural,370,370,366,289,8,73,146
Nanded,2016,Kinvat,Urban,4,4,4,0,4,0,4
Nanded,2016,Loha,Total,248,248,240,115,70,63,90
Nanded,2016,Loha,Rural,242,242,235,115,64,63,84
Nanded,2016,Loha,Urban,6,6,5,0,6,0,6
Nanded,2016,Mahur,Total,144,144,129,110,10,24,68
Nanded,2016,Mahur,Rural,129,129,114,101,4,24,53
Nanded,2016,Mahur,Urban,15,15,15,9,6,0,15
Nanded,2016,Mudkhed,Total,98,98,97,71,15,12,60
Nanded,2016,Mudkhed,Rural,94,94,93,71,11,12,56
Nanded,2016,Mudkhed,Urban,4,4,4,0,4,0,4
Nanded,2016,Mukhed,Total,285,285,283,148,68,69,89
Nanded,2016,Mukhed,Rural,283,283,281,148,67,68,87
Nanded,2016,Mukhed,Urban,2,2,2,0,1,1,2
Nanded,2016,Nanded,Total,445,445,423,108,261,76,265
Nanded,2016,Nanded,Rural,210,210,194,99,37,74,45
Nanded,2016,Nanded,Urban,235,235,229,9,224,2,220
Nanded,2016,Naygaon,Total,205,205,203,138,7,60,26
Nanded,2016,Naygaon,Rural,205,205,203,138,7,60,26
Nanded,2016,Naygaon,Urban,0,0,0,0,0,0,0
Nanded,2016,Umari,Total,101,101,101,72,7,22,28
Nanded,2016,Umari,Rural,98,98,98,72,4,22,25
Nanded,2016,Umari,Urban,3,3,3,0,3,0,3
Nanded,2017,Andhrapur,Total,151,151,148,109,31,11,66
Nanded,2017,Andhrapur,Rural,124,124,122,101,12,11,63
Nanded,2017,Andhrapur,Urban,27,27,26,8,19,0,3
Nanded,2017,Bhokar,Total,158,158,155,141,5,12,88
Nanded,2017,Bhokar,Rural,140,140,138,128,0,12,70
Nanded,2017,Bhokar,Urban,18,18,17,13,5,0,18
Nanded,2017,Biloli,Total,175,175,172,112,25,38,41
Nanded,2017,Biloli,Rural,165,165,163,112,16,37,32
Nanded,2017,Biloli,Urban,10,10,9,0,9,1,9
Nanded,2017,Deglur,Total,219,219,217,150,30,39,23
Nanded,2017,Deglur,Rural,211,211,209,150,22,39,15
Nanded,2017,Deglur,Urban,8,8,8,0,8,0,8
Nanded,2017,Dharmabad,Total,92,92,92,69,9,14,37
Nanded,2017,Dharmabad,Rural,85,85,85,69,2,14,30
Nanded,2017,Dharmabad,Urban,7,7,7,0,7,0,7
Nanded,2017,Hadgaon,Total,286,286,277,145,37,104,102
Nanded,2017,Hadgaon,Rural,282,282,273,145,33,104,98
Nanded,2017,Hadgaon,Urban,4,4,4,0,4,0,4
Nanded,2017,Himalay Nagar,Total,132,132,129,117,10,5,55
Nanded,2017,Himalay Nagar,Rural,132,132,129,117,10,5,55
Nanded,2017,Himalay Nagar,Urban,0,0,0,0,0,0,0
Nanded,2017,Kandhar,Total,244,244,243,146,40,58,75
Nanded,2017,Kandhar,Rural,240,240,239,146,36,58,71
Nanded,2017,Kandhar,Urban,4,4,4,0,4,0,4
Nanded,2017,Kinvat,Total,374,374,370,289,12,73,150
Nanded,2017,Kinvat,Rural,370,370,366,289,8,73,146
Nanded,2017,Kinvat,Urban,4,4,4,0,4,0,4
Nanded,2017,Loha,Total,248,248,240,119,70,59,90
Nanded,2017,Loha,Rural,242,242,235,119,64,59,84
Nanded,2017,Loha,Urban,6,6,5,0,6,0,6
Nanded,2017,Mahur,Total,144,144,128,128,10,6,68
Nanded,2017,Mahur,Rural,129,129,113,119,4,6,53
Nanded,2017,Mahur,Urban,15,15,15,9,6,0,15
Nanded,2017,Mudkhed,Total,98,98,97,85,10,3,60
Nanded,2017,Mudkhed,Rural,94,94,93,85,6,3,56
Nanded,2017,Mudkhed,Urban,4,4,4,0,4,0,4
Nanded,2017,Mukhed,Total,285,285,283,131,67,68,89
Nanded,2017,Mukhed,Rural,283,283,281,131,67,85,87
Nanded,2017,Mukhed,Urban,2,2,2,0,1,1,2
Nanded,2017,Nanded,Total,500,500,469,131,316,53,180
Nanded,2017,Nanded,Rural,210,210,194,124,37,49,45
Nanded,2017,Nanded,Urban,290,290,275,7,279,4,135
Nanded,2017,Naygaon,Total,205,205,203,138,7,60,26
Nanded,2017,Naygaon,Rural,205,205,203,138,7,60,26
Nanded,2017,Naygaon,Urban,0,0,0,0,0,0,0
Nanded,2017,Umari,Total,101,101,101,76,7,18,28
Nanded,2017,Umari,Rural,98,98,98,76,4,18,25
Nanded,2017,Umari,Urban,3,3,3,0,3,0,3
Nanded,2018,Andhrapur,Total,151,151,146,108,32,11,90
Nanded,2018,Andhrapur,Rural,124,124,121,101,12,11,63
Nanded,2018,Andhrapur,Urban,27,27,25,7,20,0,27
Nanded,2018,Bhokar,Total,158,158,151,142,4,12,88
Nanded,2018,Bhokar,Rural,140,140,134,128,0,12,70
Nanded,2018,Bhokar,Urban,18,18,17,14,4,0,18
Nanded,2018,Biloli,Total,175,175,170,112,25,38,41
Nanded,2018,Biloli,Rural,165,165,161,112,16,37,32
Nanded,2018,Biloli,Urban,10,10,9,0,9,1,9
Nanded,2018,Deglur,Total,219,219,213,147,30,42,23
Nanded,2018,Deglur,Rural,211,211,205,147,22,42,15
Nanded,2018,Deglur,Urban,8,8,8,0,8,0,8
Nanded,2018,Dharmabad,Total,92,92,90,69,9,14,37
Nanded,2018,Dharmabad,Rural,85,85,83,69,2,14,30
Nanded,2018,Dharmabad,Urban,7,7,7,0,7,0,7
Nanded,2018,Hadgaon,Total,286,286,276,116,66,104,102
Nanded,2018,Hadgaon,Rural,282,282,272,116,62,104,98
Nanded,2018,Hadgaon,Urban,4,4,4,0,4,0,4
Nanded,2018,Himalay Nagar,Total,131,131,127,117,9,5,60
Nanded,2018,Himalay Nagar,Rural,105,105,105,94,7,4,55
Nanded,2018,Himalay Nagar,Urban,26,26,22,23,2,1,5
Nanded,2018,Kandhar,Total,244,244,239,146,40,58,75
Nanded,2018,Kandhar,Rural,240,240,235,146,36,58,71
Nanded,2018,Kandhar,Urban,4,4,4,0,4,0,4
Nanded,2018,Kinvat,Total,374,374,359,274,12,88,150
Nanded,2018,Kinvat,Rural,370,370,355,274,8,88,146
Nanded,2018,Kinvat,Urban,4,4,4,0,4,0,4
Nanded,2018,Loha,Total,248,248,239,119,70,59,90
Nanded,2018,Loha,Rural,242,242,234,119,64,59,84
Nanded,2018,Loha,Urban,6,6,5,0,6,0,6
Nanded,2018,Mahur,Total,144,144,127,127,11,6,68
Nanded,2018,Mahur,Rural,129,129,112,119,4,6,53
Nanded,2018,Mahur,Urban,15,15,15,8,7,0,15
Nanded,2018,Mudkhed,Total,98,98,95,85,10,3,60
Nanded,2018,Mudkhed,Rural,94,94,91,85,6,3,56
Nanded,2018,Mudkhed,Urban,4,4,4,0,4,0,4
Nanded,2018,Mukhed,Total,285,285,282,131,68,86,89
Nanded,2018,Mukhed,Rural,283,283,280,131,67,85,87
Nanded,2018,Mukhed,Urban,2,2,2,0,1,1,2
Nanded,2018,Nanded,Total,514,514,476,132,326,56,240
Nanded,2018,Nanded,Rural,210,210,193,124,37,49,45
Nanded,2018,Nanded,Urban,304,304,283,8,289,7,195
Nanded,2018,Naygaon,Total,205,205,202,132,7,66,31
Nanded,2018,Naygaon,Rural,177,177,175,106,5,66,26
Nanded,2018,Naygaon,Urban,28,28,27,26,2,0,5
Nanded,2018,Umari,Total,179,101,99,76,7,18,28
Nanded,2018,Umari,Rural,176,98,96,76,4,18,25
Nanded,2018,Umari,Urban,3,3,3,0,3,0,3
Nanded,2019,Andhrapur,Total,151,151,143,110,34,7,118
Nanded,2019,Andhrapur,Rural,124,124,118,103,14,7,91
Nanded,2019,Andhrapur,Urban,27,27,25,7,20,0,27
Nanded,2019,Bhokar,Total,158,158,151,136,4,18,130
Nanded,2019,Bhokar,Rural,140,140,134,122,0,18,112
Nanded,2019,Bhokar,Urban,18,18,17,14,4,0,18
Nanded,2019,Biloli,Total,174,174,168,112,24,38,77
Nanded,2019,Biloli,Rural,165,165,159,112,16,37,68
Nanded,2019,Biloli,Urban,9,9,9,0,8,1,9
Nanded,2019,Deglur,Total,219,219,209,158,30,31,55
Nanded,2019,Deglur,Rural,211,211,201,158,22,31,47
Nanded,2019,Deglur,Urban,8,8,8,0,8,0,8
Nanded,2019,Dharmabad,Total,92,92,91,69,9,14,35
Nanded,2019,Dharmabad,Rural,85,85,84,69,2,14,28
Nanded,2019,Dharmabad,Urban,7,7,7,0,7,0,7
Nanded,2019,Hadgaon,Total,286,286,272,158,70,58,96
Nanded,2019,Hadgaon,Rural,282,282,268,158,66,58,92
Nanded,2019,Hadgaon,Urban,4,4,4,0,4,0,4
Nanded,2019,Himalay Nagar,Total,132,158,123,122,10,0,92
Nanded,2019,Himalay Nagar,Rural,132,132,123,122,10,0,92
Nanded,2019,Himalay Nagar,Urban,0,0,0,0,0,0,0
Nanded,2019,Kandhar,Total,244,244,228,177,40,27,86
Nanded,2019,Kandhar,Rural,240,240,224,177,36,27,82
Nanded,2019,Kandhar,Urban,4,4,4,0,4,0,4
Nanded,2019,Kinvat,Total,374,374,350,347,13,14,296
Nanded,2019,Kinvat,Rural,370,370,346,347,9,14,292
Nanded,2019,Kinvat,Urban,4,4,4,0,4,0,4
Nanded,2019,Loha,Total,248,248,232,123,72,53,75
Nanded,2019,Loha,Rural,242,242,226,123,66,53,69
Nanded,2019,Loha,Urban,6,6,6,0,6,0,6
Nanded,2019,Mahur,Total,144,144,120,120,12,12,80
Nanded,2019,Mahur,Rural,129,129,105,112,5,12,65
Nanded,2019,Mahur,Urban,15,15,15,8,7,0,15
Nanded,2019,Mudkhed,Total,98,98,95,85,10,3,66
Nanded,2019,Mudkhed,Rural,94,94,91,85,6,3,62
Nanded,2019,Mudkhed,Urban,4,4,4,0,4,0,4
Nanded,2019,Mukhed,Total,285,285,249,133,68,84,22
Nanded,2019,Mukhed,Rural,283,283,247,133,67,83,20
Nanded,2019,Mukhed,Urban,2,2,2,0,1,1,2
Nanded,2019,Nanded,Total,514,514,473,116,329,69,296
Nanded,2019,Nanded,Rural,210,210,190,108,40,62,101
Nanded,2019,Nanded,Urban,304,304,283,8,289,7,195
Nanded,2019,Naygaon,Total,205,233,198,139,7,59,139
Nanded,2019,Naygaon,Rural,205,205,198,139,7,59,139
Nanded,2019,Naygaon,Urban,0,0,0,0,0,0,0
Nanded,2019,Umari,Total,101,101,97,77,7,17,61
Nanded,2019,Umari,Rural,98,98,94,77,4,17,58
Nanded,2019,Umari,Urban,3,3,3,0,3,0,3
Nanded,2020,Andhrapur,Total,151,151,214,110,29,12,113
Nanded,2020,Andhrapur,Rural,124,124,187,103,9,12,91
Nanded,2020,Andhrapur,Urban,27,27,27,7,20,0,22
Nanded,2020,Bhokar,Total,158,158,152,136,4,18,130
Nanded,2020,Bhokar,Rural,140,140,134,122,0,18,112
Nanded,2020,Bhokar,Urban,18,18,18,14,4,0,18
Nanded,2020,Biloli,Total,174,174,168,114,20,40,76
Nanded,2020,Biloli,Rural,165,165,159,114,12,39,68
Nanded,2020,Biloli,Urban,9,9,9,0,8,1,8
Nanded,2020,Deglur,Total,219,219,209,158,24,37,77
Nanded,2020,Deglur,Rural,211,211,201,158,16,37,69
Nanded,2020,Deglur,Urban,8,8,8,0,8,0,8
Nanded,2020,Dharmabad,Total,92,92,91,69,8,15,37
Nanded,2020,Dharmabad,Rural,85,85,84,69,1,15,30
Nanded,2020,Dharmabad,Urban,7,7,7,0,7,0,7
Nanded,2020,Hadgaon,Total,286,286,269,158,20,108,97
Nanded,2020,Hadgaon,Rural,282,282,265,158,16,108,93
Nanded,2020,Hadgaon,Urban,4,4,4,0,4,0,4
Nanded,2020,Himalay Nagar,Total,132,132,123,122,10,0,92
Nanded,2020,Himalay Nagar,Rural,132,132,123,122,10,0,92
Nanded,2020,Himalay Nagar,Urban,0,0,0,0,0,0,0
Nanded,2020,Kandhar,Total,244,244,228,177,20,47,92
Nanded,2020,Kandhar,Rural,240,240,224,177,16,47,88
Nanded,2020,Kandhar,Urban,4,4,4,0,4,0,4
Nanded,2020,Kinvat,Total,374,374,347,347,12,15,296
Nanded,2020,Kinvat,Rural,370,370,343,347,8,15,292
Nanded,2020,Kinvat,Urban,4,4,4,0,4,0,4
Nanded,2020,Loha,Total,248,248,234,123,45,80,93
Nanded,2020,Loha,Rural,242,242,228,123,39,80,87
Nanded,2020,Loha,Urban,6,6,6,0,6,0,6
Nanded,2020,Mahur,Total,144,144,117,123,10,11,80
Nanded,2020,Mahur,Rural,129,129,102,115,3,11,65
Nanded,2020,Mahur,Urban,15,15,15,8,7,0,15
Nanded,2020,Mudkhed,Total,98,98,95,85,11,2,66
Nanded,2020,Mudkhed,Rural,94,94,91,85,7,2,62
Nanded,2020,Mudkhed,Urban,4,4,4,0,4,0,4
Nanded,2020,Mukhed,Total,285,285,245,135,46,104,38
Nanded,2020,Mukhed,Rural,283,283,243,135,45,103,36
Nanded,2020,Mukhed,Urban,2,2,2,0,1,1,2
Nanded,2020,Nanded,Total,483,483,455,116,295,72,366
Nanded,2020,Nanded,Rural,210,210,190,108,35,67,101
Nanded,2020,Nanded,Urban,273,273,265,8,260,5,265
Nanded,2020,Naygaon,Total,205,205,197,139,7,59,139
Nanded,2020,Naygaon,Rural,205,205,197,139,7,59,139
Nanded,2020,Naygaon,Urban,0,0,0,0,0,0,0
Nanded,2020,Umari,Total,101,101,98,77,6,18,62
Nanded,2020,Umari,Rural,98,98,92,77,3,18,59
Nanded,2020,Umari,Urban,3,3,6,0,3,0,3
Nanded,2021,Andhrapur,Total,151,151,150,98,28,25,134
Nanded,2021,Andhrapur,Rural,124,124,123,90,9,25,107
Nanded,2021,Andhrapur,Urban,27,27,27,8,19,0,27
Nanded,2021,Bhokar,Total,158,158,147,121,6,31,125
Nanded,2021,Bhokar,Rural,140,140,129,109,0,31,107
Nanded,2021,Bhokar,Urban,18,18,18,12,6,0,18
Nanded,2021,Biloli,Total,174,174,171,114,20,40,67
Nanded,2021,Biloli,Rural,165,165,162,114,12,39,59
Nanded,2021,Biloli,Urban,9,9,9,0,8,1,8
Nanded,2021,Deglur,Total,219,219,206,149,24,46,188
Nanded,2021,Deglur,Rural,211,211,198,149,16,46,180
Nanded,2021,Deglur,Urban,8,8,8,0,8,0,8
Nanded,2021,Dharmabad,Total,92,92,90,56,8,28,34
Nanded,2021,Dharmabad,Rural,85,85,83,56,1,28,27
Nanded,2021,Dharmabad,Urban,7,7,7,0,7,0,7
Nanded,2021,Hadgaon,Total,286,286,271,157,20,109,99
Nanded,2021,Hadgaon,Rural,282,282,267,157,16,109,95
Nanded,2021,Hadgaon,Urban,4,4,4,0,4,0,4
Nanded,2021,Himalay Nagar,Total,132,132,125,110,14,8,86
Nanded,2021,Himalay Nagar,Rural,132,132,125,110,14,8,86
Nanded,2021,Himalay Nagar,Urban,0,0,0,0,0,0,0
Nanded,2021,Kandhar,Total,244,244,234,163,20,61,83
Nanded,2021,Kandhar,Rural,240,240,230,163,16,61,79
Nanded,2021,Kandhar,Urban,4,4,4,0,4,0,4
Nanded,2021,Kinvat,Total,374,374,347,319,12,43,260
Nanded,2021,Kinvat,Rural,370,370,343,319,8,43,256
Nanded,2021,Kinvat,Urban,4,4,4,0,4,0,4
Nanded,2021,Loha,Total,249,249,234,116,46,87,108
Nanded,2021,Loha,Rural,242,242,227,116,39,87,101
Nanded,2021,Loha,Urban,7,7,7,0,7,0,7
Nanded,2021,Mahur,Total,149,149,114,128,13,8,70
Nanded,2021,Mahur,Rural,134,134,99,123,3,8,55
Nanded,2021,Mahur,Urban,15,15,15,5,10,0,15
Nanded,2021,Mudkhed,Total,98,98,95,72,11,15,47
Nanded,2021,Mudkhed,Rural,94,94,91,72,7,15,43
Nanded,2021,Mudkhed,Urban,4,4,4,0,4,0,4
Nanded,2021,Mukhed,Total,286,286,245,137,46,103,107
Nanded,2021,Mukhed,Rural,283,283,242,137,45,101,104
Nanded,2021,Mukhed,Urban,3,3,3,0,1,2,3
Nanded,2021,Nanded,Total,482,482,447,104,298,80,394
Nanded,2021,Nanded,Rural,209,209,196,104,35,70,121
Nanded,2021,Nanded,Urban,273,273,251,0,263,10,273
Nanded,2021,Naygaon,Total,205,205,199,142,13,50,44
Nanded,2021,Naygaon,Rural,205,205,199,142,13,50,44
Nanded,2021,Naygaon,Urban,0,0,0,0,0,0,0
Nanded,2021,Umari,Total,101,101,95,77,6,18,60
Nanded,2021,Umari,Rural,98,98,92,77,3,18,57
Nanded,2021,Umari,Urban,3,3,3,0,3,0,3
Nandurbar,2012,Akkalkuva,Total,445,445,438,247,0,198,64
Nandurbar,2012,Akkalkuva,Rural,445,445,438,247,0,198,64
Nandurbar,2012,Akkalkuva,Urban,0,0,0,0,0,0,0
Nandurbar,2012,Akrani,Total,488,488,451,243,0,245,87
Nandurbar,2012,Akrani,Rural,488,488,451,243,0,245,87
Nandurbar,2012,Akrani,Urban,0,0,0,0,0,0,0
Nandurbar,2012,Nandurbar,Total,407,407,404,345,5,57,215
Nandurbar,2012,Nandurbar,Rural,402,402,399,345,0,57,210
Nandurbar,2012,Nandurbar,Urban,5,5,5,0,5,0,5
Nandurbar,2012,Navapur,Total,339,339,338,328,2,9,304
Nandurbar,2012,Navapur,Rural,337,337,336,328,0,9,302
Nandurbar,2012,Navapur,Urban,2,2,2,0,2,0,2
Nandurbar,2012,Shahada,Total,456,456,439,379,2,75,285
Nandurbar,2012,Shahada,Rural,454,454,437,379,0,75,283
Nandurbar,2012,Shahada,Urban,2,2,2,0,2,0,2
Nandurbar,2012,Taloda,Total,238,238,228,217,0,21,194
Nandurbar,2012,Taloda,Rural,238,238,228,217,0,21,194
Nandurbar,2012,Taloda,Urban,0,0,0,0,0,0,0
Nandurbar,2013,Akkalkuva,Total,469,469,469,248,0,221,466
Nandurbar,2013,Akkalkuva,Rural,469,469,469,248,0,221,466
Nandurbar,2013,Akkalkuva,Urban,0,0,0,0,0,0,0
Nandurbar,2013,Akrani,Total,520,520,520,207,0,313,520
Nandurbar,2013,Akrani,Rural,520,520,520,207,0,313,520
Nandurbar,2013,Akrani,Urban,0,0,0,0,0,0,0
Nandurbar,2013,Nandurbar,Total,407,407,407,313,5,89,299
Nandurbar,2013,Nandurbar,Rural,402,402,402,313,0,89,294
Nandurbar,2013,Nandurbar,Urban,5,5,5,0,5,0,5
Nandurbar,2013,Navapur,Total,349,349,349,344,2,3,349
Nandurbar,2013,Navapur,Rural,347,347,347,344,0,3,347
Nandurbar,2013,Navapur,Urban,2,2,2,0,2,0,2
Nandurbar,2013,Shahada,Total,456,456,455,376,2,78,395
Nandurbar,2013,Shahada,Rural,454,454,454,376,0,78,393
Nandurbar,2013,Shahada,Urban,2,2,1,0,2,0,2
Nandurbar,2013,Taloda,Total,245,245,245,224,3,18,245
Nandurbar,2013,Taloda,Rural,242,242,242,224,0,18,242
Nandurbar,2013,Taloda,Urban,3,3,3,0,3,0,3
Nandurbar,2014,Akkalkuva,Total,469,469,465,248,0,221,469
Nandurbar,2014,Akkalkuva,Rural,469,469,465,248,0,221,469
Nandurbar,2014,Akkalkuva,Urban,0,0,0,0,0,0,0
Nandurbar,2014,Akrani,Total,520,520,436,176,0,344,520
Nandurbar,2014,Akrani,Rural,520,520,436,176,0,344,520
Nandurbar,2014,Akrani,Urban,0,0,0,0,0,0,0
Nandurbar,2014,Nandurbar,Total,407,407,403,320,5,82,299
Nandurbar,2014,Nandurbar,Rural,402,402,398,320,0,82,294
Nandurbar,2014,Nandurbar,Urban,5,5,5,0,5,0,5
Nandurbar,2014,Navapur,Total,349,349,339,334,3,12,349
Nandurbar,2014,Navapur,Rural,347,347,337,334,1,12,347
Nandurbar,2014,Navapur,Urban,2,2,2,0,2,0,2
Nandurbar,2014,Shahada,Total,456,456,455,425,2,29,395
Nandurbar,2014,Shahada,Rural,454,454,454,425,0,29,393
Nandurbar,2014,Shahada,Urban,2,2,1,0,2,0,2
Nandurbar,2014,Taloda,Total,245,245,241,196,3,46,245
Nandurbar,2014,Taloda,Rural,242,242,238,196,0,46,242
Nandurbar,2014,Taloda,Urban,3,3,3,0,3,0,3
Nandurbar,2015,Akkalkuva,Total,469,469,466,221,0,248,129
Nandurbar,2015,Akkalkuva,Rural,469,469,466,221,0,248,129
Nandurbar,2015,Akkalkuva,Urban,0,0,0,0,0,0,0
Nandurbar,2015,Akrani,Total,520,520,501,176,0,344,109
Nandurbar,2015,Akrani,Rural,520,520,501,176,0,344,109
Nandurbar,2015,Akrani,Urban,0,0,0,0,0,0,0
Nandurbar,2015,Nandurbar,Total,407,407,404,320,5,82,269
Nandurbar,2015,Nandurbar,Rural,402,402,399,320,0,82,265
Nandurbar,2015,Nandurbar,Urban,5,5,5,0,5,0,4
Nandurbar,2015,Navapur,Total,349,349,346,334,3,12,318
Nandurbar,2015,Navapur,Rural,347,347,344,334,1,12,316
Nandurbar,2015,Navapur,Urban,2,2,2,0,2,0,2
Nandurbar,2015,Shahada,Total,456,456,455,425,2,29,298
Nandurbar,2015,Shahada,Rural,454,454,454,425,0,29,298
Nandurbar,2015,Shahada,Urban,2,2,1,0,2,0,0
Nandurbar,2015,Taloda,Total,245,245,241,196,3,46,157
Nandurbar,2015,Taloda,Rural,242,242,238,196,0,46,155
Nandurbar,2015,Taloda,Urban,3,3,3,0,3,0,2
Nandurbar,2016,Akkalkuva,Total,469,469,453,257,0,212,129
Nandurbar,2016,Akkalkuva,Rural,469,469,453,257,0,212,129
Nandurbar,2016,Akkalkuva,Urban,0,0,0,0,0,0,0
Nandurbar,2016,Akrani,Total,523,523,514,230,21,272,103
Nandurbar,2016,Akrani,Rural,523,523,514,230,21,272,103
Nandurbar,2016,Akrani,Urban,0,0,0,0,0,0,0
Nandurbar,2016,Nandurbar,Total,407,407,405,350,5,52,292
Nandurbar,2016,Nandurbar,Rural,402,402,400,350,0,52,287
Nandurbar,2016,Nandurbar,Urban,5,5,5,0,5,0,5
Nandurbar,2016,Navapur,Total,349,349,339,315,4,30,317
Nandurbar,2016,Navapur,Rural,347,347,337,315,2,30,315
Nandurbar,2016,Navapur,Urban,2,2,2,0,2,0,2
Nandurbar,2016,Shahada,Total,456,456,456,399,2,55,187
Nandurbar,2016,Shahada,Rural,454,454,454,399,0,55,185
Nandurbar,2016,Shahada,Urban,2,2,2,0,2,0,2
Nandurbar,2016,Taloda,Total,245,245,245,187,3,55,190
Nandurbar,2016,Taloda,Rural,242,242,242,187,0,55,187
Nandurbar,2016,Taloda,Urban,3,3,3,0,3,0,3
Nandurbar,2017,Akkalkuva,Total,469,469,443,265,66,138,96
Nandurbar,2017,Akkalkuva,Rural,469,469,443,265,66,138,96
Nandurbar,2017,Akkalkuva,Urban,0,0,0,0,0,0,0
Nandurbar,2017,Akrani,Total,523,523,494,231,141,151,143
Nandurbar,2017,Akrani,Rural,523,523,494,231,141,151,143
Nandurbar,2017,Akrani,Urban,0,0,0,0,0,0,0
Nandurbar,2017,Nandurbar,Total,407,407,400,352,5,50,273
Nandurbar,2017,Nandurbar,Rural,402,402,395,352,0,50,268
Nandurbar,2017,Nandurbar,Urban,5,5,5,0,5,0,5
Nandurbar,2017,Navapur,Total,349,349,349,325,24,0,295
Nandurbar,2017,Navapur,Rural,347,347,347,325,22,0,293
Nandurbar,2017,Navapur,Urban,2,2,2,0,2,0,2
Nandurbar,2017,Shahada,Total,456,456,456,403,2,51,247
Nandurbar,2017,Shahada,Rural,454,454,454,403,0,51,245
Nandurbar,2017,Shahada,Urban,2,2,2,0,2,0,2
Nandurbar,2017,Taloda,Total,245,245,245,192,3,50,165
Nandurbar,2017,Taloda,Rural,242,242,242,192,0,50,162
Nandurbar,2017,Taloda,Urban,3,3,3,0,3,0,3
Nandurbar,2018,Akkalkuva,Total,472,472,433,265,134,73,97
Nandurbar,2018,Akkalkuva,Rural,472,472,433,265,134,73,97
Nandurbar,2018,Akkalkuva,Urban,0,0,0,0,0,0,0
Nandurbar,2018,Akrani,Total,523,523,469,239,220,64,118
Nandurbar,2018,Akrani,Rural,523,523,469,239,220,64,118
Nandurbar,2018,Akrani,Urban,0,0,0,0,0,0,0
Nandurbar,2018,Nandurbar,Total,407,407,400,367,5,35,297
Nandurbar,2018,Nandurbar,Rural,402,402,395,367,0,35,292
Nandurbar,2018,Nandurbar,Urban,5,5,5,0,5,0,5
Nandurbar,2018,Navapur,Total,349,349,337,326,2,21,308
Nandurbar,2018,Navapur,Rural,347,347,335,326,0,21,306
Nandurbar,2018,Navapur,Urban,2,2,2,0,2,0,2
Nandurbar,2018,Shahada,Total,456,456,448,407,2,47,290
Nandurbar,2018,Shahada,Rural,454,454,446,407,0,47,288
Nandurbar,2018,Shahada,Urban,2,2,2,0,2,0,2
Nandurbar,2018,Taloda,Total,245,245,236,192,29,24,165
Nandurbar,2018,Taloda,Rural,242,242,233,192,26,24,162
Nandurbar,2018,Taloda,Urban,3,3,3,0,3,0,3
Nandurbar,2019,Akkalkuva,Total,472,472,462,265,178,29,151
Nandurbar,2019,Akkalkuva,Rural,472,472,462,265,178,29,151
Nandurbar,2019,Akkalkuva,Urban,0,0,0,0,0,0,0
Nandurbar,2019,Akrani,Total,523,523,508,245,214,64,130
Nandurbar,2019,Akrani,Rural,523,523,508,245,214,64,130
Nandurbar,2019,Akrani,Urban,0,0,0,0,0,0,0
Nandurbar,2019,Nandurbar,Total,407,407,399,373,5,29,297
Nandurbar,2019,Nandurbar,Rural,402,402,395,373,0,29,292
Nandurbar,2019,Nandurbar,Urban,5,5,4,0,5,0,5
Nandurbar,2019,Navapur,Total,349,349,349,326,2,21,325
Nandurbar,2019,Navapur,Rural,347,347,347,326,0,21,323
Nandurbar,2019,Navapur,Urban,2,2,2,0,2,0,2
Nandurbar,2019,Shahada,Total,456,456,456,407,2,47,267
Nandurbar,2019,Shahada,Rural,454,454,454,407,0,47,265
Nandurbar,2019,Shahada,Urban,2,2,2,0,2,0,2
Nandurbar,2019,Taloda,Total,245,245,245,199,27,19,172
Nandurbar,2019,Taloda,Rural,242,242,242,199,24,19,169
Nandurbar,2019,Taloda,Urban,3,3,3,0,3,0,3
Nandurbar,2020,Akkalkuva,Total,472,472,460,305,144,23,160
Nandurbar,2020,Akkalkuva,Rural,472,472,460,305,144,23,160
Nandurbar,2020,Akkalkuva,Urban,0,0,0,0,0,0,0
Nandurbar,2020,Akrani,Total,523,523,505,263,214,46,136
Nandurbar,2020,Akrani,Rural,523,523,505,263,214,46,136
Nandurbar,2020,Akrani,Urban,0,0,0,0,0,0,0
Nandurbar,2020,Nandurbar,Total,410,410,401,374,8,28,303
Nandurbar,2020,Nandurbar,Rural,402,402,393,374,0,28,295
Nandurbar,2020,Nandurbar,Urban,8,8,8,0,8,0,8
Nandurbar,2020,Navapur,Total,349,349,347,335,2,12,319
Nandurbar,2020,Navapur,Rural,347,347,345,335,0,12,317
Nandurbar,2020,Navapur,Urban,2,2,2,0,2,0,2
Nandurbar,2020,Shahada,Total,456,456,439,411,2,43,267
Nandurbar,2020,Shahada,Rural,454,454,437,411,0,43,265
