District,Year,Taluka,Rural/Urban,Family Welfare Centers,Fertile Couples,Male Sterilization Numbers,Female Sterilization Numbers,IUDs Inserted,Other Family Planning Methods Used
Satara,2016,Man,Rural,5,39891,4,1367,1133,2886
Satara,2016,Man,Urban,,,,,,
Satara,2016,Man,Total,7,39891,4,1367,1133,2886
Satara,2016,Khatav,Rural,7,49164,4,1868,1316,3434
Satara,2016,Khatav,Urban,,,,,,
Satara,2016,Khatav,Total,10,49164,4,1868,1316,3434
Satara,2016,Koregaon,Rural,6,41785,3,1697,956,2418
Satara,2016,Koregaon,Urban,,,,,,
Satara,2016,Koregaon,Total,8,41785,3,1697,956,2418
Satara,2016,Satara,Rural,8,40194,3,3015,2771,4391
Satara,2016,Satara,Urban,,,,,,
Satara,2016,Satara,Total,9,62969,49,16250,3340,5248
Satara,2016,Javali,Rural,5,41785,1,640,488,1038
Satara,2016,Javali,Urban,,,,,,
Satara,2016,Javali,Total,7,41785,1,640,488,1038
Satara,2016,Patan,Rural,13,50102,2,1916,1037,2991
Satara,2016,Patan,Urban,,,,,,
Satara,2016,Patan,Total,15,50102,2,1916,1037,2991
Satara,2016,Karad,Rural,11,74219,5,3692,2971,7125
Satara,2016,Karad,Urban,,,,,,
Satara,2016,Karad,Total,13,87411,17,9802,3653,7993
Satara,2017,Mahableshwar,Rural,3,6743,0,186,263,606
Satara,2017,Mahableshwar,Urban,,,,,,
Satara,2017,Mahableshwar,Total,4,9157,20,1579,348,734
Satara,2017,Vai,Rural,4,19014,4,1004,690,1795
Satara,2017,Vai,Urban,,,,,,
Satara,2017,Vai,Total,5,26236,47,5383,923,2630
Satara,2017,Khandala,Rural,3,24338,9,878,592,1428
Satara,2017,Khandala,Urban,,,,,,
Satara,2017,Khandala,Total,4,24338,9,878,592,1428
Satara,2017,Faltan,Rural,6,38217,1,1486,1259,3363
Satara,2017,Faltan,Urban,,,,,,
Satara,2017,Faltan,Total,7,49560,28,9462,1565,3873
Satara,2017,Man,Rural,5,39550,1,1336,1093,2947
Satara,2017,Man,Urban,,,,,,
Satara,2017,Man,Total,7,39550,1,1336,1093,2947
Satara,2017,Khatav,Rural,7,48421,5,1796,1297,3238
Satara,2017,Khatav,Urban,,,,,,
Satara,2017,Khatav,Total,10,48421,5,1796,1297,3238
Satara,2017,Koregaon,Rural,7,43095,3,1519,1032,2577
Satara,2017,Koregaon,Urban,,,,,,
Satara,2017,Koregaon,Total,7,43095,3,1519,1032,2577
Satara,2017,Satara,Rural,8,43367,5,2855,1696,3605
Satara,2017,Satara,Urban,,,,,,
Satara,2017,Satara,Total,9,68856,55,16931,2407,8367
Satara,2017,Javali,Rural,5,16479,2,449,428,1050
Satara,2017,Javali,Urban,,,,,,
Satara,2017,Javali,Total,7,16479,2,449,428,1050
Satara,2017,Patan,Rural,13,49689,2,1715,1260,2875
Satara,2017,Patan,Urban,,,,,,
Satara,2017,Patan,Total,15,49689,2,1715,1260,2875
Satara,2017,Karad,Rural,11,75599,5,3265,2647,6838
Satara,2017,Karad,Urban,,,,,,
Satara,2017,Karad,Total,13,88708,15,10027,3257,9415
Satara,2018,Mahableshwar,Rural,3,9271,1,210,112,354
Satara,2018,Mahableshwar,Urban,1,2499,27,1503,78,201
Satara,2018,Mahableshwar,Total,4,11770,28,1713,190,555
Satara,2018,Vai,Rural,4,33021,2,798,391,889
Satara,2018,Vai,Urban,1,7312,56,4589,213,1008
Satara,2018,Vai,Total,5,40333,58,5387,604,1897
Satara,2018,Khandala,Rural,3,23567,2,998,245,712
Satara,2018,Khandala,Urban,0,0,0,0,0,0
Satara,2018,Khandala,Total,3,23567,2,998,245,712
Satara,2018,Faltan,Rural,6,46029,3,1700,699,2298
Satara,2018,Faltan,Urban,1,12982,24,8756,401,897
Satara,2018,Faltan,Total,7,59011,27,10456,1100,3195
Satara,2018,Man,Rural,5,38952,1,782,301,1481
Satara,2018,Man,Urban,0,0,0,0,0,0
Satara,2018,Man,Total,5,38952,1,782,301,1481
Satara,2018,Khatav,Rural,7,45796,1,1448,290,1698
Satara,2018,Khatav,Urban,0,0,0,0,0,0
Satara,2018,Khatav,Total,7,45796,1,1448,290,1698
Satara,2018,Koregaon,Rural,7,39562,1,1296,398,1470
Satara,2018,Koregaon,Urban,0,0,0,0,0,0
Satara,2018,Koregaon,Total,7,39562,1,1296,398,1470
Satara,2018,Satara,Rural,8,59887,7,2270,800,1389
Satara,2018,Satara,Urban,1,27452,51,15784,809,5005
Satara,2018,Satara,Total,9,87339,58,18054,1609,6394
Satara,2018,Javali,Rural,5,14851,1,358,312,998
Satara,2018,Javali,Urban,0,0,0,0,0,0
Satara,2018,Javali,Total,5,14851,1,358,312,998
Satara,2018,Patan,Rural,13,48852,3,1221,1109,1415
Satara,2018,Patan,Urban,0,0,0,0,0,0
Satara,2018,Patan,Total,13,48852,3,1221,1109,1415
Satara,2018,Karad,Rural,11,85628,1,2856,598,9201
Satara,2018,Karad,Urban,2,12561,12,6589,588,2408
Satara,2018,Karad,Total,13,98189,13,9445,1186,11609
Satara,2019,Mahableshwar,Rural,3,9569,0,234,122,340
Satara,2019,Mahableshwar,Urban,1,2240,21,1423,0,0
Satara,2019,Mahableshwar,Total,4,11809,21,1657,122,340
Satara,2019,Vai,Rural,4,34069,2,845,403,1156
Satara,2019,Vai,Urban,1,7224,42,4512,0,0
Satara,2019,Vai,Total,5,41293,44,5357,403,1156
Satara,2019,Khandala,Rural,3,24732,2,918,234,578
Satara,2019,Khandala,Urban,0,0,0,0,0,0
Satara,2019,Khandala,Total,3,24732,2,918,234,578
Satara,2019,Faltan,Rural,6,47971,3,1685,672,2377
Satara,2019,Faltan,Urban,1,11652,28,8200,0,0
Satara,2019,Faltan,Total,7,59623,31,9885,672,2377
Satara,2019,Man,Rural,5,40338,1,799,287,1667
Satara,2019,Man,Urban,0,0,0,0,0,0
Satara,2019,Man,Total,5,40338,1,799,287,1667
Satara,2019,Khatav,Rural,7,47912,2,1648,285,1832
Satara,2019,Khatav,Urban,0,0,0,0,0,0
Satara,2019,Khatav,Total,7,47912,2,1648,285,1832
Satara,2019,Koregaon,Rural,7,41536,2,1220,431,1578
Satara,2019,Koregaon,Urban,0,0,0,0,0,0
Satara,2019,Koregaon,Total,7,41536,2,1220,431,1578
Satara,2019,Satara,Rural,8,61954,9,2302,812,1578
Satara,2019,Satara,Urban,1,33120,46,14673,0,182
Satara,2019,Satara,Total,9,95074,55,16975,812,1760
Satara,2019,Javali,Rural,5,15959,1,410,345,1070
Satara,2019,Javali,Urban,0,0,0,0,0,0
Satara,2019,Javali,Total,5,15959,1,410,345,1070
Satara,2019,Patan,Rural,13,49983,5,1342,1004,1514
Satara,2019,Patan,Urban,0,0,0,0,0,0
Satara,2019,Patan,Total,13,49983,5,1342,1004,1514
Satara,2019,Karad,Rural,11,87191,2,2994,758,9518
Satara,2019,Karad,Urban,1,13885,0,7057,0,256
Satara,2019,Karad,Total,12,101076,2,10051,758,9774
Satara,2020,Mahableshwar,Rural,3,7211,0,197,100,346
Satara,2020,Mahableshwar,Urban,6,2358,0,4,0,615
Satara,2020,Mahableshwar,Total,9,9569,0,201,100,961
Satara,2020,Vai,Rural,4,31129,0,729,377,1156
Satara,2020,Vai,Urban,19,2940,0,317,30,250
Satara,2020,Vai,Total,23,34069,0,1046,407,1406
Satara,2020,Khandala,Rural,3,23455,1,646,200,599
Satara,2020,Khandala,Urban,21,1277,0,2,8,500
Satara,2020,Khandala,Total,24,24732,1,648,208,1099
Satara,2020,Faltan,Rural,6,45375,1,1405,546,2604
Satara,2020,Faltan,Urban,21,2596,0,506,0,4100
Satara,2020,Faltan,Total,27,47971,1,1911,546,6704
Satara,2020,Man,Rural,5,36690,1,578,431,1422
Satara,2020,Man,Urban,12,3648,0,0,14,485
Satara,2020,Man,Total,17,40338,1,578,445,1907
Satara,2020,Khatav,Rural,7,43634,0,534,192,1604
Satara,2020,Khatav,Urban,4,4278,0,1,0,353
Satara,2020,Khatav,Total,11,47912,0,535,192,1957
Satara,2020,Koregaon,Rural,7,34939,1,123,359,1210
Satara,2020,Koregaon,Urban,15,6597,1,65,12,900
Satara,2020,Koregaon,Total,22,41536,2,188,371,2110
Satara,2020,Satara,Rural,8,47681,2,1324,969,2155
Satara,2020,Satara,Urban,56,14273,1,789,47,10150
Satara,2020,Satara,Total,64,61954,3,2113,1016,12305
Satara,2020,Javali,Rural,5,13281,0,246,320,797
Satara,2020,Javali,Urban,6,2678,0,0,7,289
Satara,2020,Javali,Total,11,15959,0,246,327,1086
Satara,2020,Patan,Rural,13,45789,1,470,941,1156
Satara,2020,Patan,Urban,26,4194,0,11,9,1950
Satara,2020,Patan,Total,39,49983,1,481,950,3106
Satara,2020,Karad,Rural,11,73213,3,1702,897,2557
Satara,2020,Karad,Urban,44,13978,1,485,34,2920
Satara,2020,Karad,Total,55,87191,4,2187,931,5477
Satara,2021,Mahableshwar,Rural,3,7923,0,193,164,346
Satara,2021,Mahableshwar,Urban,1,2240,0,16,5,210
Satara,2021,Mahableshwar,Total,4,10163,0,209,169,556
Satara,2021,Vai,Rural,4,30012,0,746,369,1606
Satara,2021,Vai,Urban,1,7385,0,303,43,850
Satara,2021,Vai,Total,5,37397,0,1049,412,2456
Satara,2021,Khandala,Rural,3,26245,2,847,226,625
Satara,2021,Khandala,Urban,0,0,0,0,0,0
Satara,2021,Khandala,Total,3,26245,2,847,226,625
Satara,2021,Faltan,Rural,6,49892,1,1400,475,1576
Satara,2021,Faltan,Urban,1,2596,0,573,127,702
Satara,2021,Faltan,Total,7,52488,1,1973,602,2278
Satara,2021,Man,Rural,5,39112,2,907,231,1352
Satara,2021,Man,Urban,0,0,0,0,0,0
Satara,2021,Man,Total,5,39112,2,907,231,1352
Satara,2021,Khatav,Rural,7,44912,1,1290,239,1914
Satara,2021,Khatav,Urban,0,0,0,0,0,0
Satara,2021,Khatav,Total,7,44912,1,1290,239,1914
Satara,2021,Koregaon,Rural,7,35698,1,624,482,985
Satara,2021,Koregaon,Urban,0,0,0,0,0,0
Satara,2021,Koregaon,Total,7,35698,1,624,482,985
Satara,2021,Satara,Rural,8,49456,3,1978,1372,1936
Satara,2021,Satara,Urban,1,25855,2,841,789,5874
Satara,2021,Satara,Total,9,75311,5,2819,2161,7810
Satara,2021,Javali,Rural,5,13386,0,267,343,535
Satara,2021,Javali,Urban,0,0,0,0,0,0
Satara,2021,Javali,Total,5,13386,0,267,343,535
Satara,2021,Patan,Rural,13,48921,0,171,766,2768
Satara,2021,Patan,Urban,0,0,0,0,0,0
Satara,2021,Patan,Total,13,48921,0,171,766,2768
Satara,2021,Karad,Rural,11,79512,1,2353,874,4274
Satara,2021,Karad,Urban,2,13885,0,312,614,2947
Satara,2021,Karad,Total,13,93397,1,2665,1488,7221
Sindhudurg,2012,Devgad,Rural,8,6649,24,685,642,1551
Sindhudurg,2012,Devgad,Urban,,,,,,
Sindhudurg,2012,Devgad,Total,8,6649,24,685,642,1551
Sindhudurg,2012,Vaibhavwadi,Rural,4,2436,3,243,142,599
Sindhudurg,2012,Vaibhavwadi,Urban,,,,,,
Sindhudurg,2012,Vaibhavwadi,Total,4,2436,3,243,142,599
Sindhudurg,2012,Kankawali,Rural,7,8395,9,459,712,1618
Sindhudurg,2012,Kankawali,Urban,,,,,,
Sindhudurg,2012,Kankawali,Total,8,10998,11,799,739,1920
Sindhudurg,2012,Malwan,Rural,6,6240,10,305,636,1347
Sindhudurg,2012,Malwan,Urban,,,,,,
Sindhudurg,2012,Malwan,Total,7,8667,10,324,642,1722
Sindhudurg,2012,Vengurla,Rural,6,5887,2,396,468,1039
Sindhudurg,2012,Vengurla,Urban,,,,,,
Sindhudurg,2012,Vengurla,Total,7,7669,3,459,492,1421
Sindhudurg,2012,Kudal,Rural,10,7147,13,549,910,2047
Sindhudurg,2012,Kudal,Urban,,,,,,
Sindhudurg,2012,Kudal,Total,10,7147,13,549,910,2047
Sindhudurg,2012,Savantwadi,Rural,5,8719,3,431,699,1491
Sindhudurg,2012,Savantwadi,Urban,,,,,,
Sindhudurg,2012,Savantwadi,Total,6,12317,3,891,767,2040
Sindhudurg,2012,Dodamarg,Rural,5,4198,1,238,384,717
Sindhudurg,2012,Dodamarg,Urban,,,,,,
Sindhudurg,2012,Dodamarg,Total,5,4198,1,238,384,717
Sindhudurg,2013,Devgad,Rural,8,6649,10,679,634,988
Sindhudurg,2013,Devgad,Urban,,,,,,
Sindhudurg,2013,Devgad,Total,8,6649,10,679,634,988
Sindhudurg,2013,Vaibhavwadi,Rural,4,2436,0,214,157,551
Sindhudurg,2013,Vaibhavwadi,Urban,,,,,,
Sindhudurg,2013,Vaibhavwadi,Total,4,2436,0,214,157,551
Sindhudurg,2013,Kankawali,Rural,7,8395,6,440,727,1375
Sindhudurg,2013,Kankawali,Urban,,,,,,
Sindhudurg,2013,Kankawali,Total,13,11410,9,873,750,1724
Sindhudurg,2013,Malwan,Rural,7,6240,0,318,456,543
Sindhudurg,2013,Malwan,Urban,,,,,,
Sindhudurg,2013,Malwan,Total,12,2422,0,14,3,119
Sindhudurg,2013,Vengurla,Rural,6,5887,2,466,452,976
Sindhudurg,2013,Vengurla,Urban,,,,,,
Sindhudurg,2013,Vengurla,Total,8,7690,2,541,497,1020
Sindhudurg,2013,Kudal,Rural,10,7147,4,597,902,1203
Sindhudurg,2013,Kudal,Urban,,,,,,
Sindhudurg,2013,Kudal,Total,10,7147,4,597,902,1203
Sindhudurg,2013,Savantwadi,Rural,5,8719,5,380,657,787
Sindhudurg,2013,Savantwadi,Urban,,,,,,
Sindhudurg,2013,Savantwadi,Total,10,12476,5,801,735,1427
Sindhudurg,2013,Dodamarg,Rural,5,4198,1,231,337,474
Sindhudurg,2013,Dodamarg,Urban,,,,,,
Sindhudurg,2013,Dodamarg,Total,5,4198,1,153,337,474
Sindhudurg,2014,Devgad,Rural,8,5635,14,392,673,967
Sindhudurg,2014,Devgad,Urban,0,0,0,0,0,0
Sindhudurg,2014,Devgad,Total,8,5635,14,392,673,967
Sindhudurg,2014,Vaibhavwadi,Rural,4,1717,0,151,150,1203
Sindhudurg,2014,Vaibhavwadi,Urban,0,0,0,0,0,0
Sindhudurg,2014,Vaibhavwadi,Total,4,1717,0,151,150,1203
Sindhudurg,2014,Kankawali,Rural,7,6032,6,441,713,1379
Sindhudurg,2014,Kankawali,Urban,6,3015,0,96,272,3695
Sindhudurg,2014,Kankawali,Total,13,9047,6,537,985,5074
Sindhudurg,2014,Malwan,Rural,7,4555,4,286,492,992
Sindhudurg,2014,Malwan,Urban,4,2422,0,17,0,192
Sindhudurg,2014,Malwan,Total,11,6977,4,303,492,1184
Sindhudurg,2014,Vengurla,Rural,6,3831,0,492,409,1386
Sindhudurg,2014,Vengurla,Urban,2,1803,0,55,25,10833
Sindhudurg,2014,Vengurla,Total,8,5634,0,547,434,12219
Sindhudurg,2014,Kudal,Rural,10,7888,4,688,677,1430
Sindhudurg,2014,Kudal,Urban,0,0,0,0,0,0
Sindhudurg,2014,Kudal,Total,10,7888,4,688,677,1430
Sindhudurg,2014,Savantwadi,Rural,5,6563,2,456,668,1280
Sindhudurg,2014,Savantwadi,Urban,5,3757,2,411,42,4850
Sindhudurg,2014,Savantwadi,Total,10,10320,4,867,710,6130
Sindhudurg,2014,Dodamarg,Rural,5,3074,0,131,398,432
Sindhudurg,2014,Dodamarg,Urban,0,0,0,0,0,0
Sindhudurg,2014,Dodamarg,Total,5,3074,0,131,398,432
Sindhudurg,2015,Devgad,Rural,8,7696,25,399,697,1448
Sindhudurg,2015,Devgad,Urban,0,0,0,0,0,0
Sindhudurg,2015,Devgad,Total,8,7696,25,399,697,1448
Sindhudurg,2015,Vaibhavwadi,Rural,4,2140,5,156,143,472
Sindhudurg,2015,Vaibhavwadi,Urban,0,0,0,0,0,0
Sindhudurg,2015,Vaibhavwadi,Total,4,2140,5,156,143,472
Sindhudurg,2015,Kankawali,Rural,7,8210,28,419,862,1654
Sindhudurg,2015,Kankawali,Urban,1,2914,1,99,258,595
Sindhudurg,2015,Kankawali,Total,8,11124,29,518,1120,2249
Sindhudurg,2015,Malwan,Rural,7,5996,6,288,437,1058
Sindhudurg,2015,Malwan,Urban,1,2419,0,21,10,26
Sindhudurg,2015,Malwan,Total,8,8415,6,309,447,1084
Sindhudurg,2015,Vengurla,Rural,6,5119,4,520,651,743
Sindhudurg,2015,Vengurla,Urban,1,1876,0,20,5,114
Sindhudurg,2015,Vengurla,Total,7,6995,4,540,656,857
Sindhudurg,2015,Kudal,Rural,10,10882,9,799,739,1857
Sindhudurg,2015,Kudal,Urban,0,0,0,0,0,0
Sindhudurg,2015,Kudal,Total,10,10882,9,799,739,1857
Sindhudurg,2015,Savantwadi,Rural,5,8398,14,403,921,1520
Sindhudurg,2015,Savantwadi,Urban,1,4296,1,344,0,449
Sindhudurg,2015,Savantwadi,Total,6,12694,15,747,921,1969
Sindhudurg,2015,Dodamarg,Rural,5,4208,1,170,548,485
Sindhudurg,2015,Dodamarg,Urban,0,0,0,0,0,0
Sindhudurg,2015,Dodamarg,Total,5,4208,1,170,548,485
Sindhudurg,2016,Devgad,Rural,7,7481,16,357,486,1444
Sindhudurg,2016,Devgad,Urban,1,685,0,23,8,6
Sindhudurg,2016,Devgad,Total,8,8166,16,380,494,1450
Sindhudurg,2016,Vaibhavwadi,Rural,3,2111,4,142,136,507
Sindhudurg,2016,Vaibhavwadi,Urban,1,190,0,3,1,0
Sindhudurg,2016,Vaibhavwadi,Total,4,2301,4,145,137,507
Sindhudurg,2016,Kankawali,Rural,7,8204,7,389,632,1523
Sindhudurg,2016,Kankawali,Urban,1,986,0,10,9,36
Sindhudurg,2016,Kankawali,Total,8,9190,7,399,641,1559
Sindhudurg,2016,Malwan,Rural,6,5789,5,246,421,1021
Sindhudurg,2016,Malwan,Urban,1,338,0,10,4,6
Sindhudurg,2016,Malwan,Total,7,6127,5,256,425,1027
Sindhudurg,2016,Vengurla,Rural,5,4915,2,222,415,868
Sindhudurg,2016,Vengurla,Urban,1,352,0,16,6,52
Sindhudurg,2016,Vengurla,Total,6,5267,2,238,421,920
Sindhudurg,2016,Kudal,Rural,8,10798,5,392,628,1306
Sindhudurg,2016,Kudal,Urban,2,721,1,6,8,40
Sindhudurg,2016,Kudal,Total,10,11519,6,398,636,1346
Sindhudurg,2016,Savantwadi,Rural,5,8494,6,347,665,1453
Sindhudurg,2016,Savantwadi,Urban,1,998,3,33,3,204
Sindhudurg,2016,Savantwadi,Total,6,9492,9,380,668,1657
Sindhudurg,2016,Dodamarg,Rural,4,3919,5,143,282,430
Sindhudurg,2016,Dodamarg,Urban,1,310,0,5,1,0
Sindhudurg,2016,Dodamarg,Total,5,4229,5,148,283,430
Sindhudurg,2017,Devgad,Rural,6,15054,47,327,503,1018
Sindhudurg,2017,Devgad,Urban,1,945,0,0,75,75
Sindhudurg,2017,Devgad,Total,7,15999,47,327,578,1093
Sindhudurg,2017,Vaibhavwadi,Rural,2,4874,9,137,151,469
Sindhudurg,2017,Vaibhavwadi,Urban,1,375,0,0,15,5
Sindhudurg,2017,Vaibhavwadi,Total,3,5249,9,137,166,474
Sindhudurg,2017,Kankawali,Rural,7,16293,63,380,818,1576
Sindhudurg,2017,Kankawali,Urban,1,2703,0,0,78,356
Sindhudurg,2017,Kankawali,Total,8,18996,63,380,896,1932
Sindhudurg,2017,Malwan,Rural,6,11667,29,258,457,1238
Sindhudurg,2017,Malwan,Urban,1,2481,0,5,0,0
Sindhudurg,2017,Malwan,Total,7,14148,29,263,457,1238
Sindhudurg,2017,Vengurla,Rural,5,9836,26,212,698,733
Sindhudurg,2017,Vengurla,Urban,1,1850,0,15,0,43
Sindhudurg,2017,Vengurla,Total,6,11686,26,227,698,776
Sindhudurg,2017,Kudal,Rural,7,20007,79,428,655,1830
Sindhudurg,2017,Kudal,Urban,1,1575,0,0,32,5
Sindhudurg,2017,Kudal,Total,8,21582,79,428,687,1835
Sindhudurg,2017,Savantwadi,Rural,5,15682,50,322,979,1450
Sindhudurg,2017,Savantwadi,Urban,1,4187,0,37,0,147
Sindhudurg,2017,Savantwadi,Total,6,19869,50,359,979,1597
Sindhudurg,2017,Dodamarg,Rural,3,7185,17,145,430,645
Sindhudurg,2017,Dodamarg,Urban,1,576,0,0,25,5
Sindhudurg,2017,Dodamarg,Total,5,7761,17,145,455,650
Sindhudurg,2018,Devgad,Rural,6,15370,10,355,268,1161
Sindhudurg,2018,Devgad,Urban,1,0,0,0,0,0
Sindhudurg,2018,Devgad,Total,7,15370,10,355,268,1161
Sindhudurg,2018,Vaibhavwadi,Rural,2,5197,0,106,103,558
Sindhudurg,2018,Vaibhavwadi,Urban,1,0,0,0,0,0
Sindhudurg,2018,Vaibhavwadi,Total,3,5197,0,106,103,558
Sindhudurg,2018,Kankawali,Rural,7,16185,4,346,506,1131
Sindhudurg,2018,Kankawali,Urban,1,2730,0,19,11,926
Sindhudurg,2018,Kankawali,Total,8,18915,4,365,517,2057
Sindhudurg,2018,Malwan,Rural,5,13607,1,236,337,974
Sindhudurg,2018,Malwan,Urban,2,2283,0,3,0,10
Sindhudurg,2018,Malwan,Total,7,15890,1,239,337,984
Sindhudurg,2018,Vengurla,Rural,4,7350,0,168,264,688
Sindhudurg,2018,Vengurla,Urban,2,1985,0,8,7,8
Sindhudurg,2018,Vengurla,Total,6,9335,0,176,271,696
Sindhudurg,2018,Kudal,Rural,6,10473,4,342,392,1101
Sindhudurg,2018,Kudal,Urban,1,0,0,0,0,0
Sindhudurg,2018,Kudal,Total,7,10473,4,342,392,1101
Sindhudurg,2018,Savantwadi,Rural,5,7425,1,284,574,834
Sindhudurg,2018,Savantwadi,Urban,1,3986,0,341,331,338
Sindhudurg,2018,Savantwadi,Total,6,11411,1,625,905,1172
Sindhudurg,2018,Dodamarg,Rural,3,3575,1,135,216,343
Sindhudurg,2018,Dodamarg,Urban,1,0,0,0,0,0
Sindhudurg,2018,Dodamarg,Total,4,3575,1,135,216,343
Sindhudurg,2019,Devgad,Rural,6,14363,3,296,454,1484
Sindhudurg,2019,Devgad,Urban,1,0,0,0,6,0
Sindhudurg,2019,Devgad,Total,7,14363,3,296,460,1484
Sindhudurg,2019,Vaibhavwadi,Rural,2,4553,1,114,74,363
Sindhudurg,2019,Vaibhavwadi,Urban,1,0,0,0,0,0
Sindhudurg,2019,Vaibhavwadi,Total,3,4553,1,114,74,363
Sindhudurg,2019,Kankawali,Rural,7,15272,1,330,470,511
Sindhudurg,2019,Kankawali,Urban,1,2730,0,24,49,240
Sindhudurg,2019,Kankawali,Total,8,18002,1,354,519,751
Sindhudurg,2019,Malwan,Rural,5,10757,2,229,324,780
Sindhudurg,2019,Malwan,Urban,1,2406,0,5,8,10
Sindhudurg,2019,Malwan,Total,6,13163,2,234,332,790
Sindhudurg,2019,Vengurla,Rural,5,9209,0,191,258,365
Sindhudurg,2019,Vengurla,Urban,1,1874,0,1,17,10
Sindhudurg,2019,Vengurla,Total,6,11083,0,192,275,375
Sindhudurg,2019,Kudal,Rural,6,20076,2,425,332,915
Sindhudurg,2019,Kudal,Urban,1,0,0,0,172,0
Sindhudurg,2019,Kudal,Total,7,20076,2,425,504,915
Sindhudurg,2019,Savantwadi,Rural,5,15318,6,265,257,839
Sindhudurg,2019,Savantwadi,Urban,1,4028,0,102,490,281
Sindhudurg,2019,Savantwadi,Total,6,19346,6,367,747,1120
Sindhudurg,2019,Dodamarg,Rural,3,7737,4,118,189,430
Sindhudurg,2019,Dodamarg,Urban,1,0,0,0,19,0
Sindhudurg,2019,Dodamarg,Total,4,7737,4,118,208,430
Sindhudurg,2020,Devgad,Rural,6,14363,0,73,145,641
Sindhudurg,2020,Devgad,Urban,1,0,0,0,0,0
Sindhudurg,2020,Devgad,Total,7,14363,0,73,145,641
Sindhudurg,2020,Vaibhavwadi,Rural,2,4553,0,0,92,287
Sindhudurg,2020,Vaibhavwadi,Urban,1,0,0,0,0,0
Sindhudurg,2020,Vaibhavwadi,Total,3,4553,0,0,92,287
Sindhudurg,2020,Kankawali,Rural,7,15272,4,6,465,625
Sindhudurg,2020,Kankawali,Urban,1,2730,0,79,105,118
Sindhudurg,2020,Kankawali,Total,8,18002,4,85,570,743
Sindhudurg,2020,Malwan,Rural,6,10757,0,2,297,922
Sindhudurg,2020,Malwan,Urban,1,2406,0,0,13,1
Sindhudurg,2020,Malwan,Total,7,13163,0,2,310,923
Sindhudurg,2020,Vengurla,Rural,5,9209,1,33,289,319
Sindhudurg,2020,Vengurla,Urban,1,1874,0,1,17,3
Sindhudurg,2020,Vengurla,Total,6,11083,1,34,306,322
Sindhudurg,2020,Kudal,Rural,7,20076,6,745,319,786
Sindhudurg,2020,Kudal,Urban,1,0,0,163,0,0
Sindhudurg,2020,Kudal,Total,8,20076,6,908,319,786
Sindhudurg,2020,Savantwadi,Rural,5,15318,0,35,485,764
Sindhudurg,2020,Savantwadi,Urban,1,4028,0,280,227,107
Sindhudurg,2020,Savantwadi,Total,6,19346,0,315,712,871
Sindhudurg,2020,Dodamarg,Rural,3,7737,0,46,197,321
Sindhudurg,2020,Dodamarg,Urban,1,0,0,0,0,0
Sindhudurg,2020,Dodamarg,Total,4,7737,0,46,197,321
Sindhudurg,2021,Devgad,Rural,6,14192,0,0,59,1010
Sindhudurg,2021,Devgad,Urban,1,0,0,62,87,0
Sindhudurg,2021,Devgad,Total,7,14192,0,62,146,1010
Sindhudurg,2021,Vaibhavwadi,Rural,2,4557,0,0,135,483
Sindhudurg,2021,Vaibhavwadi,Urban,1,0,0,0,5,0
Sindhudurg,2021,Vaibhavwadi,Total,3,4557,0,0,140,483
Sindhudurg,2021,Kankawali,Rural,7,15076,1,3,437,886
Sindhudurg,2021,Kankawali,Urban,1,2681,0,35,72,0
Sindhudurg,2021,Kankawali,Total,8,17757,1,38,509,886
Sindhudurg,2021,Malwan,Rural,6,10830,0,4,342,1034
Sindhudurg,2021,Malwan,Urban,1,2224,0,0,10,1
Sindhudurg,2021,Malwan,Total,7,13054,0,4,352,1035
Sindhudurg,2021,Vengurla,Rural,5,9296,0,79,282,680
Sindhudurg,2021,Vengurla,Urban,1,2106,0,0,16,16
Sindhudurg,2021,Vengurla,Total,6,11402,0,79,298,696
Sindhudurg,2021,Kudal,Rural,7,20436,8,309,382,1713
Sindhudurg,2021,Kudal,Urban,1,0,0,465,110,0
Sindhudurg,2021,Kudal,Total,8,20436,8,774,492,1713
Sindhudurg,2021,Savantwadi,Rural,5,15600,0,25,489,1356
Sindhudurg,2021,Savantwadi,Urban,1,3989,0,334,257,25
Sindhudurg,2021,Savantwadi,Total,6,19589,0,359,746,1381
Sindhudurg,2021,Dodamarg,Rural,3,7635,0,8,219,577
Sindhudurg,2021,Dodamarg,Urban,1,0,0,0,16,0
Sindhudurg,2021,Dodamarg,Total,4,7635,0,8,235,577
Thane,2012,Thane,Rural,0,0,0,0,0,0
Thane,2012,Thane,Urban,,,,,,
Thane,2012,Thane,Total,71,573313,83,96417,17526,82934
Thane,2012,Bhivandi,Rural,8,7,1509,412,431,
Thane,2012,Bhivandi,Urban,,,,,,
Thane,2012,Bhivandi,Total,9,65896,20,1768,730,38078
Thane,2012,Shahapur,Rural,9,56180,0,1414,724,753
Thane,2012,Shahapur,Urban,,,,,,
Thane,2012,Shahapur,Total,9,56180,0,1414,724,763
Thane,2012,Kalyan,Rural,4,66583,2,1061,40,376
Thane,2012,Kalyan,Urban,,,,,,
Thane,2012,Kalyan,Total,83,152347,10,3773,3962,36034
Thane,2012,Ulhasnagar,Rural,0,0,0,0,0,0
Thane,2012,Ulhasnagar,Urban,,,,,,
Thane,2012,Ulhasnagar,Total,31,34296,0,1621,47725,2955
Thane,2012,Ambarnath,Rural,4,23676,0,565,281,3302
