District,Year,Taluka,Veterinary Hospitals,Veterinary First-Aid Centres,Other Veterinary Facilities,Total Veterinary Facilities
Chh. Sambhaji Nagar,2021,Vaijapur,1,0,0,16
Chh. Sambhaji Nagar,2021,Gangapur,1,0,0,10
Chh. Sambhaji Nagar,2021,Paithan,1,0,0,19
Solapur,2011,Karmala,3,9,,
Solapur,2011,Madha,0,5,,
Solapur,2011,Barsi,0,10,,
Solapur,2011,North Solapur,1,6,,
Solapur,2011,Mohol,1,9,,
Solapur,2011,Pandharpur,1,7,,
Solapur,2011,Malsiras,1,12,,
Solapur,2011,Sangola,0,9,,
Solapur,2011,Mangal Vedha,0,5,,
Solapur,2011,South Solapur,0,5,,
Solapur,2011,Akalkot,1,8,,
Solapur,2012,Karmala,0,9,,
Solapur,2012,Madha,0,5,,
Solapur,2012,Barsi,1,10,,
Solapur,2012,North Solapur,1,6,,
Solapur,2012,Mohol,1,9,,
Solapur,2012,Pandharpur,1,7,,
Solapur,2012,Malsiras,1,12,,
Solapur,2012,Sangola,0,9,,
Solapur,2012,Mangal Vedha,0,5,,
Solapur,2012,South Solapur,0,5,,
Solapur,2012,Akalkot,1,8,,
Solapur,2013,Karmala,0,9,,
Solapur,2013,Madha,0,5,,
Solapur,2013,Barsi,1,10,,
Solapur,2013,North Solapur,1,6,,
Solapur,2013,Mohol,1,9,,
Solapur,2013,Pandharpur,1,7,,
Solapur,2013,Malsiras,1,11,,
Solapur,2013,Sangola,0,9,,
Solapur,2013,Mangal Vedha,0,5,,
Solapur,2013,South Solapur,0,5,,
Solapur,2013,Akalkot,1,8,,
Solapur,2014,Karmala,0,9,,
Solapur,2014,Madha,0,5,,
Solapur,2014,Barsi,1,10,,
Solapur,2014,North Solapur,1,6,,
Solapur,2014,Mohol,1,9,,
Solapur,2014,Pandharpur,1,7,,
Solapur,2014,Malsiras,1,12,,
Solapur,2014,Sangola,0,9,,
Solapur,2014,Mangal Vedha,0,5,,
Solapur,2014,South Solapur,0,5,,
Solapur,2014,Akalkot,1,8,,
Solapur,2015,Karmala,0,9,,
Solapur,2015,Madha,0,5,,
Solapur,2015,Barsi,1,9,,
Solapur,2015,North Solapur,1,5,,
Solapur,2015,Mohol,1,9,,
Solapur,2015,Pandharpur,1,7,,
Solapur,2015,Malsiras,1,12,,
Solapur,2015,Sangola,0,9,,
Solapur,2015,Mangal Vedha,0,5,,
Solapur,2015,South Solapur,0,5,,
Solapur,2015,Akalkot,1,8,,
Solapur,2016,Karmala,0,9,,
Solapur,2016,Madha,0,5,,
Solapur,2016,Barsi,1,9,,
Solapur,2016,North Solapur,1,5,,
Solapur,2016,Mohol,1,9,,
Solapur,2016,Pandharpur,1,7,,
Solapur,2016,Malsiras,1,12,,
Solapur,2016,Sangola,0,9,,
Solapur,2016,Mangal Vedha,0,5,,
Solapur,2016,South Solapur,0,5,,
Solapur,2016,Akalkot,1,8,,
Solapur,2017,Karmala,0,9,18,0
Solapur,2017,Madha,0,5,19,0
Solapur,2017,Barsi,1,9,17,0
Solapur,2017,North Solapur,1,5,11,1
Solapur,2017,Mohol,1,9,18,0
Solapur,2017,Pandharpur,1,7,25,0
Solapur,2017,Malsiras,1,12,32,0
Solapur,2017,Sangola,0,9,24,0
Solapur,2017,Mangal Vedha,0,5,14,0
Solapur,2017,South Solapur,0,5,15,0
Solapur,2017,Akalkot,1,8,16,0
Solapur,2018,Karmala,0,9,0,18
Solapur,2018,Madha,0,5,0,19
Solapur,2018,Barsi,1,9,0,17
Solapur,2018,North Solapur,1,5,1,12
Solapur,2018,Mohol,1,9,0,18
Solapur,2018,Pandharpur,1,7,0,25
Solapur,2018,Malsiras,1,12,0,32
Solapur,2018,Sangola,0,9,0,24
Solapur,2018,Mangal Vedha,0,5,0,14
Solapur,2018,South Solapur,0,5,0,15
Solapur,2018,Akalkot,1,8,0,16
Solapur,2019,Karmala,0,9,0,9
Solapur,2019,Madha,0,5,0,5
Solapur,2019,Barsi,1,9,0,10
Solapur,2019,North Solapur,1,5,1,7
Solapur,2019,Mohol,1,9,0,10
Solapur,2019,Pandharpur,1,7,0,8
Solapur,2019,Malsiras,1,12,0,13
Solapur,2019,Sangola,0,9,0,9
Solapur,2019,Mangal Vedha,0,5,0,5
Solapur,2019,South Solapur,0,5,0,5
Solapur,2019,Akalkot,1,8,0,9
Solapur,2020,Karmala,0,9,0,18
Solapur,2020,Madha,0,5,0,20
Solapur,2020,Barsi,1,9,0,17
Solapur,2020,North Solapur,1,5,1,11
Solapur,2020,Mohol,1,9,0,18
Solapur,2020,Pandharpur,1,7,0,25
Solapur,2020,Malsiras,1,12,0,32
Solapur,2020,Sangola,0,9,0,25
Solapur,2020,Mangal Vedha,0,5,0,14
Solapur,2020,South Solapur,0,5,0,15
Solapur,2020,Akalkot,1,8,0,16
Solapur,2021,Karmala,0,9,0,9
Solapur,2021,Madha,0,5,1,6
Solapur,2021,Barsi,1,9,0,10
Solapur,2021,North Solapur,1,5,0,6
Solapur,2021,Mohol,1,9,0,10
Solapur,2021,Pandharpur,1,7,0,8
Solapur,2021,Malsiras,1,12,0,13
Solapur,2021,Sangola,0,9,1,10
Solapur,2021,Mangal Vedha,0,5,0,5
Solapur,2021,South Solapur,0,5,0,5
Solapur,2021,Akalkot,1,8,0,9
Sangli,2012,Shirala,0,6,,
Sangli,2012,Valava,1,14,,
Sangli,2012,Palus,0,5,,
Sangli,2012,Kadegaon,0,1,,
Sangli,2012,Khanapur,1,1,,
Sangli,2012,Aatpadi,0,2,,
Sangli,2012,Tasgaon,1,11,,
Sangli,2012,Miraj,2,10,,
Sangli,2012,Ku. Mahakal,1,5,,
Sangli,2012,Jat,0,9,,
Sangli,2013,Shirala,0,6,,
Sangli,2013,Valava,1,14,,
Sangli,2013,Palus,0,4,,
Sangli,2013,Kadegaon,0,1,,
Sangli,2013,Khanapur,1,1,,
Sangli,2013,Aatpadi,0,2,,
Sangli,2013,Tasgaon,1,12,,
Sangli,2013,Miraj,2,10,,
Sangli,2013,Ku. Mahakal,1,5,,
Sangli,2013,Jat,0,9,,
Sangli,2014,Shirala,0,6,,
Sangli,2014,Valava,1,14,,
Sangli,2014,Palus,0,4,,
Sangli,2014,Kadegaon,0,1,,
Sangli,2014,Khanapur,1,1,,
Sangli,2014,Aatpadi,0,2,,
Sangli,2014,Tasgaon,1,12,,
Sangli,2014,Miraj,2,10,,
Sangli,2014,Ku. Mahakal,1,5,,
Sangli,2014,Jat,0,9,,
Sangli,2015,Shirala,0,6,,
Sangli,2015,Valava,1,14,,
Sangli,2015,Palus,0,4,,
Sangli,2015,Kadegaon,0,1,,
Sangli,2015,Khanapur,1,1,,
Sangli,2015,Aatpadi,0,2,,
Sangli,2015,Tasgaon,1,12,,
Sangli,2015,Miraj,2,10,,
Sangli,2015,Ku. Mahakal,1,5,,
Sangli,2015,Jat,0,9,,
Sangli,2016,Shirala,0,6,,
Sangli,2016,Valava,1,14,,
Sangli,2016,Palus,0,4,,
Sangli,2016,Kadegaon,0,1,,
Sangli,2016,Khanapur,1,1,,
Sangli,2016,Aatpadi,0,2,,
Sangli,2016,Tasgaon,1,12,,
Sangli,2016,Miraj,2,10,,
Sangli,2016,Ku. Mahakal,1,5,,
Sangli,2016,Jat,0,9,,
Sangli,2017,Shirala,0,6,,
Sangli,2017,Valava,1,14,,
Sangli,2017,Palus,0,4,,
Sangli,2017,Kadegaon,0,1,,
Sangli,2017,Khanapur,1,1,,
Sangli,2017,Aatpadi,0,2,,
Sangli,2017,Tasgaon,1,12,,
Sangli,2017,Miraj,2,10,,
Sangli,2017,Ku. Mahakal,1,5,,
Sangli,2017,Jat,0,9,,
Sangli,2018,Shirala,0,6,1,20
Sangli,2018,Valava,1,14,0,24
Sangli,2018,Palus,0,4,0,7
Sangli,2018,Kadegaon,0,1,0,9
Sangli,2018,Khanapur,1,1,0,10
Sangli,2018,Aatpadi,0,2,0,8
Sangli,2018,Tasgaon,1,12,0,17
Sangli,2018,Miraj,2,10,0,24
Sangli,2018,Ku. Mahakal,1,5,0,11
Sangli,2018,Jat,0,9,0,23
Sangli,2019,Shirala,0,6,1,20
Sangli,2019,Valava,1,14,0,24
Sangli,2019,Palus,0,4,0,7
Sangli,2019,Kadegaon,0,1,0,9
Sangli,2019,Khanapur,1,1,0,10
Sangli,2019,Aatpadi,0,2,0,8
Sangli,2019,Tasgaon,1,12,0,17
Sangli,2019,Miraj,2,10,0,24
Sangli,2019,Ku. Mahakal,1,5,0,11
Sangli,2019,Jat,0,9,0,23
Sangli,2020,Shirala,0,6,1,20
Sangli,2020,Valava,1,14,0,24
Sangli,2020,Palus,0,4,0,7
Sangli,2020,Kadegaon,0,1,0,9
Sangli,2020,Khanapur,1,1,0,10
Sangli,2020,Aatpadi,0,2,0,8
Sangli,2020,Tasgaon,1,12,0,17
Sangli,2020,Miraj,2,10,0,24
Sangli,2020,Ku. Mahakal,1,5,0,11
Sangli,2020,Jat,0,9,0,23
Sangli,2021,Shirala,0,6,1,20
Sangli,2021,Valava,1,14,0,24
Sangli,2021,Palus,0,4,0,7
Sangli,2021,Kadegaon,0,1,1,10
Sangli,2021,Khanapur,1,1,0,10
Sangli,2021,Aatpadi,0,2,1,9
Sangli,2021,Tasgaon,1,12,0,17
Sangli,2021,Miraj,2,10,0,24
Sangli,2021,Ku. Mahakal,1,5,1,12
Sangli,2021,Jat,0,9,1,24
Pune,2011,Junnar,,22,,
Pune,2011,Aambegaon,,9,,
Pune,2011,Shirur,1,13,,
Pune,2011,Khed,1,25,,
Pune,2011,Maval,,17,,
Pune,2011,Mulashi,,19,,
Pune,2011,Haveli,,20,,
Pune,2011,Pune City,1,,,
Pune,2011,Daund,,14,,
Pune,2011,Purandar,,15,,
Pune,2011,Welhe,,9,,
Pune,2011,Bhor,1,21,,
Pune,2011,Baramati,1,9,,
Pune,2011,Indapur,1,15,,
Pune,2012,Junnar,,22,,
Pune,2012,Aambegaon,,9,,
Pune,2012,Shirur,1,13,,
Pune,2012,Khed,1,25,,
Pune,2012,Maval,,17,,
Pune,2012,Mulashi,,19,,
Pune,2012,Haveli,,20,,
Pune,2012,Pune City,1,0,,
Pune,2012,Daund,,14,,
Pune,2012,Purandar,,15,,
Pune,2012,Welhe,,9,,
Pune,2012,Bhor,1,21,,
Pune,2012,Baramati,1,9,,
Pune,2012,Indapur,1,15,,
Pune,2013,Junnar,0,22,,
Pune,2013,Aambegaon,0,9,,
Pune,2013,Shirur,1,13,,
Pune,2013,Khed,1,25,,
Pune,2013,Maval,0,17,,
Pune,2013,Mulashi,0,19,,
Pune,2013,Haveli,0,20,,
Pune,2013,Pune City,1,0,,
Pune,2013,Daund,0,14,,
Pune,2013,Purandar,0,15,,
Pune,2013,Welhe,0,9,,
Pune,2013,Bhor,1,21,,
Pune,2013,Baramati,1,9,,
Pune,2013,Indapur,1,15,,
Pune,2014,Junnar,0,22,,
Pune,2014,Aambegaon,0,9,,
Pune,2014,Shirur,1,13,,
Pune,2014,Khed,1,25,,
Pune,2014,Maval,0,17,,
Pune,2014,Mulashi,0,19,,
Pune,2014,Haveli,0,20,,
Pune,2014,Pune City,1,0,,
Pune,2014,Daund,0,14,,
Pune,2014,Purandar,0,15,,
Pune,2014,Welhe,0,9,,
Pune,2014,Bhor,1,21,,
Pune,2014,Baramati,1,9,,
Pune,2014,Indapur,1,15,,
Pune,2015,Junnar,0,35,,
Pune,2015,Aambegaon,0,30,,
Pune,2015,Shirur,1,19,,
Pune,2015,Khed,1,36,,
Pune,2015,Maval,0,23,,
Pune,2015,Mulashi,0,21,,
Pune,2015,Haveli,0,25,,
Pune,2015,Pune City,1,0,,
Pune,2015,Daund,0,27,,
Pune,2015,Purandar,0,18,,
Pune,2015,Welhe,0,10,,
Pune,2015,Bhor,1,24,,
Pune,2015,Baramati,1,23,,
Pune,2015,Indapur,1,27,,
Pune,2016,Junnar,0,35,,
Pune,2016,Aambegaon,0,30,,
Pune,2016,Shirur,1,19,,
Pune,2016,Khed,1,36,,
Pune,2016,Maval,0,23,,
Pune,2016,Mulashi,0,21,,
Pune,2016,Haveli,0,25,,
Pune,2016,Pune City,1,0,,
Pune,2016,Daund,0,27,,
Pune,2016,Purandar,0,18,,
Pune,2016,Welhe,0,10,,
Pune,2016,Bhor,1,24,,
Pune,2016,Baramati,1,23,,
Pune,2016,Indapur,1,27,,
Pune,2017,Junnar,0,35,,
Pune,2017,Aambegaon,0,30,,
Pune,2017,Shirur,1,24,,
Pune,2017,Khed,1,36,,
Pune,2017,Maval,0,23,,
Pune,2017,Mulashi,0,18,,
Pune,2017,Haveli,0,23,,
Pune,2017,Pune City,1,0,,
Pune,2017,Daund,0,27,,
Pune,2017,Purandar,0,18,,
Pune,2017,Welhe,0,10,,
Pune,2017,Bhor,1,24,,
Pune,2017,Baramati,1,23,,
Pune,2017,Indapur,1,27,,
Pune,2018,Junnar,0,0,0,35
Pune,2018,Aambegaon,0,0,0,30
Pune,2018,Shirur,1,0,0,31
Pune,2018,Khed,1,0,0,37
Pune,2018,Maval,0,0,0,23
Pune,2018,Mulashi,0,0,1,18
Pune,2018,Haveli,0,0,1,17
Pune,2018,Pune City,1,0,0,1
Pune,2018,Daund,0,0,0,27
Pune,2018,Purandar,0,0,0,18
Pune,2018,Welhe,0,0,0,10
Pune,2018,Bhor,1,0,0,25
Pune,2018,Baramati,1,0,0,24
Pune,2018,Indapur,1,0,0,28
Pune,2019,Junnar,0,0,0,35
Pune,2019,Aambegaon,0,0,0,30
Pune,2019,Shirur,1,0,0,31
Pune,2019,Khed,1,0,0,37
Pune,2019,Maval,0,0,0,23
Pune,2019,Mulashi,0,0,1,18
Pune,2019,Haveli,0,0,1,17
Pune,2019,Pune City,1,0,0,1
Pune,2019,Daund,0,0,0,27
Pune,2019,Purandar,0,0,0,18
Pune,2019,Welhe,0,0,0,10
Pune,2019,Bhor,1,0,0,25
Pune,2019,Baramati,1,0,0,24
Pune,2019,Indapur,1,0,0,28
Pune,2020,Junnar,0,0,1,36
Pune,2020,Aambegaon,0,0,0,30
Pune,2020,Shirur,1,0,0,20
Pune,2020,Khed,1,0,0,37
Pune,2020,Maval,0,0,1,24
Pune,2020,Mulashi,0,0,0,21
Pune,2020,Haveli,0,0,0,24
Pune,2020,Pune City,1,0,0,1
Pune,2020,Daund,0,0,0,27
Pune,2020,Purandar,0,0,1,19
Pune,2020,Welhe,0,0,0,10
Pune,2020,Bhor,1,0,1,26
Pune,2020,Baramati,1,0,1,24
Pune,2020,Indapur,1,0,1,29
Pune,2021,Junnar,0,0,0,35
Pune,2021,Aambegaon,0,0,0,30
Pune,2021,Shirur,1,0,0,31
Pune,2021,Khed,1,0,0,37
Pune,2021,Maval,0,0,0,23
Pune,2021,Mulashi,0,0,1,18
Pune,2021,Haveli,0,0,1,17
Pune,2021,Pune City,1,0,0,1
Pune,2021,Daund,0,0,0,27
Pune,2021,Purandar,0,0,0,18
Pune,2021,Welhe,0,0,0,10
Pune,2021,Bhor,1,0,0,25
Pune,2021,Baramati,1,0,0,24
Pune,2021,Indapur,1,0,0,28
Satara,2012,Mahableshwar,0,9,,
Satara,2012,Vai,1,14,,
Satara,2012,Khandala,0,4,,
Satara,2012,Faltan,1,9,,
Satara,2012,Man,0,8,,
Satara,2012,Khatav,1,9,,
Satara,2012,Koregaon,1,12,,
Satara,2012,Satara,1,15,,
Satara,2012,Javali,0,12,,
Satara,2012,Patan,0,12,,
Satara,2012,Karad,1,21,,
Satara,2013,Mahableshwar,0,9,,
Satara,2013,Vai,1,14,,
Satara,2013,Khandala,0,4,,
Satara,2013,Faltan,1,9,,
Satara,2013,Man,0,8,,
Satara,2013,Khatav,1,9,,
Satara,2013,Koregaon,1,12,,
Satara,2013,Satara,1,15,,
Satara,2013,Javali,0,12,,
Satara,2013,Patan,0,12,,
Satara,2013,Karad,1,21,,
Satara,2014,Mahableshwar,0,9,,
Satara,2014,Vai,1,14,,
Satara,2014,Khandala,0,4,,
Satara,2014,Faltan,1,9,,
Satara,2014,Man,0,8,,
Satara,2014,Khatav,1,9,,
Satara,2014,Koregaon,1,12,,
Satara,2014,Satara,1,15,,
Satara,2014,Javali,0,12,,
Satara,2014,Patan,0,12,,
Satara,2014,Karad,1,21,,
Satara,2015,Mahableshwar,0,9,,
Satara,2015,Vai,1,14,,
Satara,2015,Khandala,0,4,,
Satara,2015,Faltan,1,9,,
Satara,2015,Man,0,8,,
Satara,2015,Khatav,1,9,,
Satara,2015,Koregaon,1,12,,
Satara,2015,Satara,1,15,,
Satara,2015,Javali,0,12,,
Satara,2015,Patan,0,12,,
Satara,2015,Karad,1,21,,
Satara,2016,Mahableshwar,0,9,,
Satara,2016,Vai,1,14,,
Satara,2016,Khandala,0,4,,
Satara,2016,Faltan,1,9,,
Satara,2016,Man,0,8,,
Satara,2016,Khatav,1,9,,
Satara,2016,Koregaon,1,12,,
Satara,2016,Satara,1,15,,
Satara,2016,Javali,0,12,,
Satara,2016,Patan,0,12,,
Satara,2016,Karad,1,21,,
Satara,2017,Mahableshwar,0,9,,
Satara,2017,Vai,1,14,,
Satara,2017,Khandala,0,4,,
Satara,2017,Faltan,1,9,,
Satara,2017,Man,0,8,,
Satara,2017,Khatav,1,9,,
Satara,2017,Koregaon,1,12,,
Satara,2017,Satara,1,15,,
Satara,2017,Javali,0,12,,
Satara,2017,Patan,0,12,,
Satara,2017,Karad,1,21,,
Satara,2018,Mahableshwar,0,9,0,11
Satara,2018,Vai,1,14,0,18
Satara,2018,Khandala,0,4,0,10
Satara,2018,Faltan,1,9,0,14
Satara,2018,Man,0,8,0,13
Satara,2018,Khatav,1,9,0,19
Satara,2018,Koregaon,1,12,0,18
Satara,2018,Satara,1,15,0,24
Satara,2018,Javali,0,12,0,15
Satara,2018,Patan,0,12,0,18
Satara,2018,Karad,1,21,0,32
Satara,2019,Mahableshwar,0,9,0,11
Satara,2019,Vai,1,14,0,18
Satara,2019,Khandala,0,4,0,10
Satara,2019,Faltan,1,9,0,14
Satara,2019,Man,0,8,0,13
Satara,2019,Khatav,1,9,0,19
Satara,2019,Koregaon,1,12,0,18
Satara,2019,Satara,1,15,0,24
Satara,2019,Javali,0,12,0,15
Satara,2019,Patan,0,12,0,18
Satara,2019,Karad,1,21,0,32
Satara,2020,Mahableshwar,0,9,0,11
Satara,2020,Vai,1,14,0,18
Satara,2020,Khandala,0,4,0,9
Satara,2020,Faltan,1,9,0,14
Satara,2020,Man,0,8,0,13
Satara,2020,Khatav,1,9,0,19
Satara,2020,Koregaon,1,12,0,18
Satara,2020,Satara,1,15,1,25
Satara,2020,Javali,0,12,0,15
Satara,2020,Patan,0,12,1,19
Satara,2020,Karad,1,21,0,32
Satara,2021,Mahableshwar,0,9,0,11
Satara,2021,Vai,1,14,1,19
Satara,2021,Khandala,0,4,0,9
Satara,2021,Faltan,1,9,0,14
Satara,2021,Man,0,8,0,13
Satara,2021,Khatav,1,9,1,20
Satara,2021,Koregaon,1,12,0,18
Satara,2021,Satara,1,15,1,25
Satara,2021,Javali,0,12,0,15
Satara,2021,Patan,0,12,1,19
Satara,2021,Karad,1,21,1,33
