District,Year,Taluka,Length of Rivers,"Number of Lakes, Ponds or Reservoirs Suitable for Fishing",Area Suitable for Fishing,Area Used for Commercial Fisheries,Groundwater Fish Production,Price Received by Producers for Fish Caught,Fish Seeds Used,Fish Business Cooperatives,Members in Fish Business Cooperatives
Jalna,2019,Bhokardan,45.0,9.0,730.8,730.8,154.9,9294000.0,833000.0,14.0,645.0
Jalna,2019,Jaffrabad,80.0,6.0,390.38,390.38,82.76,4965000.0,445000.0,11.0,386.0
Jalna,2019,Jalna,70.0,10.0,1109.26,1109.26,235.16,14109000.0,1264000.0,11.0,409.0
Jalna,2019,Badnapur,40.0,4.0,647.0,647.0,137.16,8229000.000000001,737000.0,5.0,157.0
Jalna,2019,Ambad,90.0,12.0,1027.3,1027.3,217.78,13029000.0,1171000.0,11.0,449.0
Jalna,2019,Ghansawangi,50.0,9.0,1030.5,1030.5,218.46,13107000.0,1174000.0,11.0,367.0
Jalna,2019,Partur,50.0,7.0,5338.0,5338.0,1131.65,67899000.0,6085000.0,13.0,428.0
Jalna,2019,Mantha,40.0,10.0,455.65,455.65,107.13,6427000.0,519000.00000000006,8.0,390.0
Jalna,2020,Bhokardan,45.0,9.0,730.8,730.8,174.9,10494000.0,923000.0,14.0,645.0
Jalna,2020,Jaffrabad,80.0,6.0,390.38,390.38,95.0,5700000.0,465000.00000000006,11.0,386.0
Jalna,2020,Jalna,70.0,10.0,1109.26,1109.26,210.5,12630000.0,1625000.0,11.0,409.0
Jalna,2020,Badnapur,40.0,4.0,647.0,647.0,150.15,9009000.0,1065000.0,5.0,157.0
Jalna,2020,Ambad,90.0,12.0,1027.3,1027.3,220.48,13228000.0,1345000.0,11.0,449.0
Jalna,2020,Ghansawangi,50.0,10.0,1312.45,1312.45,225.4,13524000.0,1620000.0,12.0,392.0
Jalna,2020,Partur,50.0,7.0,5338.0,5338.0,1161.5,69690000.0,8475000.0,13.0,428.0
Jalna,2020,Mantha,40.0,10.0,455.65,455.65,117.26,7034999.999999999,828999.9999999999,8.0,390.0
Jalna,2021,Bhokardan,45.0,9.0,730.8,730.8,184.9,10294000.0,1023000.0,14.0,645.0
Jalna,2021,Jaffrabad,80.0,6.0,390.38,390.38,105.0,5900000.0,365000.0,11.0,386.0
Jalna,2021,Jalna,70.0,10.0,1109.26,1109.26,220.5,12430000.0,1425000.0,11.0,409.0
Jalna,2021,Badnapur,40.0,4.0,647.0,647.0,155.15,8609000.0,965000.0,5.0,157.0
Jalna,2021,Ambad,90.0,12.0,1027.3,1027.3,218.48,12928000.0,1245000.0,11.0,449.0
Jalna,2021,Ghansawangi,50.0,10.0,1312.45,1312.45,220.4,13724000.0,1420000.0,12.0,392.0
Jalna,2021,Partur,50.0,7.0,5338.0,5338.0,1159.5,69590000.0,8675000.0,13.0,428.0
Jalna,2021,Mantha,40.0,10.0,455.65,455.65,114.26,7134999.999999999,1028999.9999999999,8.0,390.0
Latur,2012,Latur,123.0,111.0,1983.0,892.0,161.0,3220000.0000000005,819999.9999999999,13.0,280.0
Latur,2012,Renapur,42.0,43.0,1136.0,720.0,134.0,2680000.0,662000.0,4.0,115.0
Latur,2012,Ahamadpur,75.0,137.0,2992.0,1795.0,314.0,6280000.0,1651000.0000000002,16.0,623.0
Latur,2012,Jalkot,35.0,80.0,642.0,450.0,81.0,1620000.0,413999.99999999994,8.0,152.0
Latur,2012,Chakur,34.0,111.0,990.0,628.0,113.0,2260000.0,577000.0,13.0,433.0
Latur,2012,Shirur-Anantpal,66.0,19.0,810.0,570.0,102.0,2039999.9999999998,524000.0,1.0,56.0
Latur,2012,Aosa,42.0,116.0,3320.0,1028.0,180.0,3600000.0,944999.9999999999,10.0,188.0
Latur,2012,Nilanga,81.0,79.0,987.0,490.0,88.2,1764000.0,450000.0,11.0,258.0
Latur,2012,Devani,53.0,68.0,590.0,210.0,126.8,2536000.0,193000.0,9.0,214.0
Latur,2012,Udgir,40.0,119.0,1730.0,1338.0,200.0,3997999.9999999995,1269000.0,14.0,530.0
Latur,2013,Latur,123.0,111.0,1983.0,1604.0,151.0,3775000.0,1200000.0,13.0,280.0
Latur,2013,Renapur,42.0,43.0,1136.0,995.0,134.0,3350000.0,1500000.0,6.0,167.0
Latur,2013,Ahamadpur,75.0,137.0,2992.0,2463.0,314.0,7850000.0,1800000.0,16.0,623.0
Latur,2013,Jalkot,35.0,80.0,642.0,611.0,81.0,2025000.0,1000000.0,8.0,152.0
Latur,2013,Chakur,34.0,112.0,1021.0,759.0,113.0,2825000.0,1000000.0,15.0,485.0
Latur,2013,Shirur-Anantpal,66.0,19.0,810.0,648.0,102.0,2550000.0,1200000.0,2.0,82.0
Latur,2013,Aosa,42.0,116.0,3225.0,2580.0,160.0,4000000.0,1000000.0,11.0,181.0
Latur,2013,Nilanga,81.0,79.0,987.0,790.0,83.0,2080000.0,800000.0,11.0,258.0
Latur,2013,Devani,53.0,68.0,590.0,472.0,127.0,3170000.0,1200000.0,10.0,240.0
Latur,2013,Udgir,40.0,120.0,1776.0,1430.0,200.0,5000000.0,1800000.0,14.0,590.0
Latur,2014,Latur,123.0,111.0,1983.0,892.0,260.0,4830000.0,450000.0,15.0,375.0
Latur,2014,Renapur,42.0,43.0,1136.0,720.0,295.0,8850000.0,700000.0,9.0,198.0
Latur,2014,Ahamadpur,75.0,137.0,2992.0,1795.0,908.0,27239999.999999996,1900000.0,23.0,600.0
Latur,2014,Jalkot,35.0,80.0,642.0,450.0,90.0,2700000.0,950000.0,13.0,325.0
Latur,2014,Chakur,34.0,111.0,990.0,628.0,225.0,6750000.0,1000000.0,17.0,425.0
Latur,2014,Shirur-Anantpal,66.0,19.0,810.0,570.0,105.0,3150000.0,650000.0,2.0,50.0
Latur,2014,Aosa,44.0,116.0,3380.0,1028.0,70.0,2100000.0,250000.0,12.0,300.0
Latur,2014,Nilanga,81.0,79.0,987.0,490.0,30.0,900000.0,400000.0,12.0,300.0
Latur,2014,Devani,51.0,68.0,550.0,210.0,35.0,1050000.0,800000.0,10.0,250.0
Latur,2014,Udgir,40.0,119.0,1730.0,1338.0,87.0,2610000.0,1400000.0,17.0,425.0
Latur,2015,Latur,123.0,116.0,2013.0,150.0,20.0,1000000.0,500000.0,17.0,425.0
Latur,2015,Renapur,42.0,43.0,1136.0,750.0,250.0,12500000.0,800000.0,9.0,198.0
Latur,2015,Ahamadpur,75.0,141.0,3032.0,1450.0,250.0,12500000.0,1600000.0,23.0,600.0
Latur,2015,Jalkot,35.0,81.0,705.0,80.0,10.0,500000.0,200000.0,13.0,325.0
Latur,2015,Chakur,34.0,112.0,1041.0,150.0,30.0,1500000.0,650000.0,17.0,425.0
Latur,2015,Shirur-Anantpal,66.0,19.0,810.0,50.0,49.0,2450000.0,1000000.0,2.0,50.0
Latur,2015,Aosa,44.0,116.0,3380.0,2150.0,430.0,21500000.0,2250000.0,12.0,300.0
Latur,2015,Nilanga,81.0,79.0,987.0,30.0,15.0,750000.0,400000.0,12.0,300.0
Latur,2015,Devani,51.0,68.0,550.0,30.0,16.0,800000.0,300000.0,10.0,250.0
Latur,2015,Udgir,40.0,121.0,1750.0,550.0,50.0,2500000.0,600000.0,17.0,425.0
Latur,2016,Latur,123.0,116.0,2013.0,1480.0,605.0,24200000.0,1770000.0,17.0,425.0
Latur,2016,Renapur,42.0,43.0,1136.0,1080.0,430.0,17200000.0,1664999.9999999998,9.0,198.0
Latur,2016,Ahamadpur,75.0,141.0,3032.0,2560.0,1140.0,45600000.0,4029999.9999999995,23.0,600.0
Latur,2016,Jalkot,35.0,81.0,705.0,605.0,530.0,21200000.0,2230000.0,13.0,325.0
Latur,2016,Chakur,34.0,112.0,1041.0,910.0,560.0,22400000.0,3370000.0000000005,17.0,425.0
Latur,2016,Shirur-Anantpal,66.0,19.0,810.0,810.0,520.0,20400000.0,1150000.0,2.0,50.0
Latur,2016,Aosa,44.0,116.0,3380.0,3140.0,1030.0,41200000.0,4280000.0,12.0,300.0
Latur,2016,Nilanga,81.0,79.0,987.0,910.0,420.0,16800000.0,2110000.0,12.0,300.0
Latur,2016,Devani,51.0,68.0,550.0,495.0,410.0,16400000.0,1720000.0,10.0,250.0
Latur,2016,Udgir,40.0,121.0,1750.0,1490.0,675.0,27000000.0,3275000.0,17.0,425.0
Latur,2017,Latur,123.0,116.0,2013.0,1450.0,650.0,26000000.0,1340000.0,17.0,425.0
Latur,2017,Renapur,42.0,43.0,1136.0,680.0,203.0,8100000.0,1160000.0,9.0,198.0
Latur,2017,Ahamadpur,75.0,141.0,3032.0,2230.0,1020.0,40800000.0,3180000.0,23.0,600.0
Latur,2017,Jalkot,35.0,81.0,705.0,480.0,340.0,13600000.0,1590000.0,13.0,325.0
Latur,2017,Chakur,34.0,112.0,1041.0,735.0,410.0,16400000.0,2660000.0,17.0,425.0
Latur,2017,Shirur-Anantpal,66.0,19.0,810.0,810.0,490.0,19600000.0,1050000.0,2.0,50.0
Latur,2017,Aosa,44.0,116.0,3380.0,3040.0,1495.0,59800000.0,3650000.0,12.0,300.0
Latur,2017,Nilanga,81.0,79.0,987.0,910.0,670.0,26800000.0,1770000.0,12.0,300.0
Latur,2017,Devani,51.0,68.0,550.0,550.0,412.0,16500000.0,1620000.0,10.0,250.0
Latur,2017,Udgir,40.0,121.0,1750.0,1320.0,730.0,29200000.0,2480000.0,17.0,425.0
Latur,2018,Latur,123.0,116.0,2013.0,550.0,330.0,26400000.0,1430000.0,18.0,460.0
Latur,2018,Renapur,42.0,43.0,1136.0,120.0,72.0,5800000.0,312000.0,11.0,272.0
Latur,2018,Ahamadpur,75.0,141.0,3032.0,1850.0,1295.0,103600000.0,4864000.0,23.0,600.0
Latur,2018,Jalkot,35.0,81.0,705.0,40.0,24.0,1900000.0,104000.0,13.0,325.0
Latur,2018,Chakur,34.0,112.0,1041.0,790.0,266.0,21300000.0,988000.0000000001,17.0,425.0
Latur,2018,Shirur-Anantpal,66.0,19.0,810.0,760.0,608.0,48600000.0,1976000.0000000002,3.0,82.0
Latur,2018,Aosa,44.0,116.0,3380.0,2450.0,1470.0,117600000.0,6470000.0,12.0,300.0
Latur,2018,Nilanga,81.0,79.0,987.0,240.0,144.0,11500000.0,624000.0,12.0,300.0
Latur,2018,Devani,51.0,68.0,550.0,150.0,90.0,7200000.0,390000.0,10.0,250.0
Latur,2018,Udgir,40.0,121.0,1750.0,670.0,473.0,37800000.0,1842000.0000000002,19.0,494.0
Latur,2019,Latur,123.0,116.0,2013.0,1450.0,370.0,49500000.0,1750000.0,17.0,425.0
Latur,2019,Renapur,42.0,43.0,1136.0,680.0,78.0,6500000.0,312000.0,10.0,237.0
Latur,2019,Ahamadpur,75.0,141.0,3032.0,2230.0,1355.0,116500000.0,4864000.0,23.0,600.0
Latur,2019,Jalkot,35.0,81.0,705.0,480.0,31.0,3500000.0,105000.0,14.0,398.0
Latur,2019,Chakur,34.0,112.0,1041.0,735.0,272.0,24000000.0,988000.0000000001,18.0,425.0
Latur,2019,Shirur-Anantpal,66.0,19.0,810.0,810.0,692.0,54700000.0,1976000.0000000002,4.0,131.0
Latur,2019,Aosa,44.0,116.0,3380.0,3040.0,1635.0,132300000.0,6470000.0,12.0,300.0
Latur,2019,Nilanga,81.0,79.0,987.0,910.0,144.0,12900000.0,624000.0,12.0,385.0
Latur,2019,Devani,51.0,68.0,550.0,550.0,103.0,8100000.0,390000.0,10.0,254.0
Latur,2019,Udgir,40.0,121.0,1750.0,1320.0,526.0,42500000.0,1842000.0000000002,17.0,425.0
Latur,2020,Latur,123.0,116.0,2013.0,1450.0,864.0,95000000.0,2911000.0,17.0,425.0
Latur,2020,Renapur,42.0,43.0,1136.0,680.0,405.0,44600000.0,1365000.0,10.0,237.0
Latur,2020,Ahamadpur,75.0,141.0,3032.0,2230.0,1329.0,146200000.0,4476000.0,23.0,600.0
Latur,2020,Jalkot,35.0,81.0,705.0,480.0,286.0,31500000.0,964000.0,14.0,398.0
Latur,2020,Chakur,34.0,112.0,1041.0,735.0,438.0,48200000.0,1475000.0,18.0,425.0
Latur,2020,Shirur-Anantpal,66.0,19.0,810.0,810.0,483.0,53100000.0,1626000.0000000002,4.0,131.0
Latur,2020,Aosa,44.0,116.0,3380.0,3040.0,1812.0,199300000.0,6102000.0,12.0,300.0
Latur,2020,Nilanga,81.0,79.0,987.0,910.0,542.0,59600000.0,1827000.0,12.0,385.0
Latur,2020,Devani,51.0,68.0,550.0,550.0,328.0,36100000.0,1104000.0,10.0,254.0
Latur,2020,Udgir,40.0,121.0,1750.0,1320.0,787.0,86500000.0,2650000.0,17.0,425.0
Latur,2021,Latur,123.0,116.0,2013.0,1148.0,577.0,34600000.0,1923999.9999999998,17.0,425.0
Latur,2021,Renapur,42.0,43.0,1136.0,1189.0,656.0,39400000.0,2189000.0,10.0,237.0
Latur,2021,Ahamadpur,75.0,141.0,3032.0,1514.0,1331.0,79900000.0,4394000.0,23.0,600.0
Latur,2021,Jalkot,35.0,81.0,705.0,615.0,628.0,37700000.0,2185000.0,14.0,398.0
Latur,2021,Chakur,34.0,112.0,1041.0,839.0,892.0,53500000.0,2931000.0,18.0,425.0
Latur,2021,Shirur-Anantpal,66.0,19.0,827.0,827.0,330.0,19800000.0,1110000.0,4.0,131.0
Latur,2021,Aosa,44.0,116.0,3380.0,2994.0,1018.0,61100000.0,3664000.0,12.0,300.0
Latur,2021,Nilanga,81.0,79.0,987.0,885.0,619.0,37200000.0,2071000.0,12.0,385.0
Latur,2021,Devani,51.0,68.0,550.0,468.0,457.0,27400000.0,1539000.0,10.0,254.0
Latur,2021,Udgir,40.0,121.0,1750.0,1222.0,822.0,49300000.0,2788000.0,17.0,425.0
Nagpur,2012,Narkhed,,26.0,288.0,237.0,351.0,17550000.0,2220000.0,3.0,141.0
Nagpur,2012,Katol,,35.0,771.0,731.0,784.0,39250000.0,3400000.0,11.0,547.0
Nagpur,2012,Kalameshwar,,27.0,363.0,363.0,311.0,15550000.0,3020000.0,7.0,521.0
Nagpur,2012,Sawner,,23.0,819.0,819.0,1001.0,50050000.0,3500000.0,8.0,653.0
Nagpur,2012,Parashivani,,24.0,1832.0,1832.0,1271.0,63550000.0,4100000.0,5.0,597.0
Nagpur,2012,Ramtech,,97.0,1729.0,1729.0,1331.0,66550000.0,4500000.0,17.0,2493.0
Nagpur,2012,Mauda,,15.0,430.0,230.0,450.0,22500000.0,2600000.0,4.0,267.0
Nagpur,2012,Kamathi,,7.0,256.0,256.0,371.0,18550000.0,2100000.0,2.0,190.0
Nagpur,2012,Nagpur (Gra),,22.0,222.0,222.0,186.0,9300000.0,3600000.0,5.0,903.0
Nagpur,2012,Nagpur (Sh),,5.0,864.0,864.0,641.0,32050000.0,2100000.0,2.0,576.0
Nagpur,2012,Hingana,,28.0,660.0,660.0,481.0,24050000.0,2500000.0,14.0,1332.0
Nagpur,2012,Umred,,49.0,5778.0,5778.0,2831.0,141550000.0,4400000.0,16.0,1673.0
Nagpur,2012,Kuhi,,65.0,350.0,372.0,746.0,37250000.0,5600000.0,10.0,611.0
Nagpur,2012,Bhiwapur,,10.0,776.0,791.0,465.0,23250000.0,4700000.0,8.0,254.0
Nagpur,2013,Narkhed,0.0,26.0,228.0,237.0,361.0,21660000.0,2220000.0,3.0,161.0
Nagpur,2013,Katol,0.0,35.0,771.0,731.0,790.0,47400000.0,3400000.0,11.0,553.0
Nagpur,2013,Kalameshwar,0.0,27.0,363.0,363.0,321.0,19260000.0,3020000.0,7.0,527.0
Nagpur,2013,Sawner,0.0,23.0,819.0,819.0,1027.0,61620000.00000001,3500000.0,8.0,664.0
Nagpur,2013,Parashivani,0.0,24.0,1832.0,1832.0,1290.0,77400000.0,4100000.0,5.0,603.0
Nagpur,2013,Ramtech,0.0,97.0,1729.0,1729.0,1342.0,80520000.0,4500000.0,17.0,2457.0
Nagpur,2013,Mauda,0.0,15.0,430.0,230.0,471.0,28260000.000000004,2600000.0,4.0,269.0
Nagpur,2013,Kamathi,0.0,7.0,256.0,256.0,389.0,23340000.0,2100000.0,2.0,194.0
Nagpur,2013,Nagpur (Gra),0.0,22.0,222.0,222.0,189.0,11340000.0,3600000.0,5.0,911.0
Nagpur,2013,Nagpur (Sh),0.0,5.0,864.0,864.0,647.0,38820000.0,2100000.0,2.0,577.0
Nagpur,2013,Hingana,0.0,28.0,660.0,660.0,489.0,29339999.999999996,2500000.0,14.0,1330.0
Nagpur,2013,Umred,0.0,49.0,5778.0,5778.0,2853.0,17118000.0,4400000.0,16.0,1679.0
Nagpur,2013,Kuhi,0.0,65.0,350.0,372.0,757.0,45420000.0,5600000.0,10.0,619.0
Nagpur,2013,Bhiwapur,0.0,10.0,776.0,791.0,471.0,28260000.000000004,4800000.0,8.0,263.0
Nagpur,2014,Narkhed,,26.0,228.0,228.0,509.0,30539999.999999996,2220000.0,3.0,161.0
Nagpur,2014,Katol,,35.0,771.0,771.0,938.0,56279999.99999999,3400000.0,13.0,588.0
Nagpur,2014,Kalameshwar,,27.0,363.0,363.0,469.0,28139999.999999996,3020000.0,7.0,527.0
Nagpur,2014,Sawner,,23.0,819.0,819.0,1175.0,70500000.0,3500000.0,9.0,674.0
Nagpur,2014,Parashivani,,24.0,1832.0,1832.0,1438.0,86280000.0,4100000.0,5.0,603.0
Nagpur,2014,Ramtech,,97.0,1729.0,1729.0,1490.0,89400000.0,4700000.0,17.0,2497.0
Nagpur,2014,Mauda,,15.0,430.0,430.0,629.0,37140000.0,2600000.0,4.0,269.0
Nagpur,2014,Kamathi,,7.0,256.0,256.0,537.0,3220000.0000000005,2100000.0,2.0,194.0
Nagpur,2014,Nagpur (Gra),,22.0,222.0,222.0,337.0,20220000.0,3600000.0,5.0,911.0
Nagpur,2014,Nagpur (Sh),,5.0,864.0,864.0,795.0,47700000.0,2100000.0,2.0,577.0
Nagpur,2014,Hingana,,28.0,660.0,660.0,637.0,38220000.0,2500000.0,14.0,1330.0
Nagpur,2014,Umred,,49.0,5778.0,5778.0,3007.0,180420000.0,4660000.0,16.0,1679.0
Nagpur,2014,Kuhi,,65.0,350.0,350.0,905.0,54300000.0,5600000.0,11.0,692.0
Nagpur,2014,Bhiwapur,,10.0,776.0,776.0,619.0,37140000.0,4700000.0,8.0,263.0
Nagpur,2015,Narkhed,,26.0,228.0,228.0,486.0,34020000.0,2000000.0,3.0,161.0
Nagpur,2015,Katol,,35.0,771.0,771.0,915.0,64050000.0,3100000.0,13.0,588.0
Nagpur,2015,Kalameshwar,,27.0,363.0,363.0,446.0,31220000.0,3220000.0000000005,7.0,527.0
Nagpur,2015,Sawner,,23.0,819.0,819.0,1152.0,80640000.0,3300000.0,9.0,664.0
Nagpur,2015,Parashivani,,24.0,1832.0,1832.0,1425.0,99750000.0,4000000.0,5.0,603.0
Nagpur,2015,Ramtech,,97.0,1729.0,1729.0,1450.0,101500000.0,4800000.0,17.0,2497.0
Nagpur,2015,Mauda,,15.0,430.0,430.0,609.0,42630000.0,3000000.0,4.0,269.0
Nagpur,2015,Kamathi,,7.0,256.0,256.0,528.0,36960000.0,2400000.0,2.0,194.0
Nagpur,2015,Nagpur (Gra),,22.0,222.0,222.0,322.0,22540000.0,3200000.0,5.0,911.0
Nagpur,2015,Nagpur (Sh),,5.0,864.0,864.0,275.0,15750000.0,2000000.0,2.0,577.0
Nagpur,2015,Hingana,,28.0,660.0,660.0,614.0,42980000.0,2800000.0,14.0,1130.0
Nagpur,2015,Umred,,49.0,5778.0,5778.0,2982.0,208740000.0,4060000.0,16.0,1679.0
Nagpur,2015,Kuhi,,65.0,350.0,350.0,885.0,61950000.0,5200000.0,11.0,692.0
Nagpur,2015,Bhiwapur,,10.0,776.0,776.0,661.0,46270000.0,5220000.0,8.0,263.0
Nagpur,2016,Narkhed,,26.0,228.0,228.0,242.0,12100000.0,2086000.0,3.0,161.0
Nagpur,2016,Katol,,35.0,771.0,771.0,617.0,33550000.0,3265999.9999999995,14.0,706.0
Nagpur,2016,Kalameshwar,,27.0,363.0,363.0,202.0,10100000.0,2886000.0,7.0,527.0
Nagpur,2016,Sawner,,23.0,819.0,819.0,908.0,45400000.0,3365999.9999999995,9.0,664.0
Nagpur,2016,Parashivani,,24.0,1832.0,1832.0,1171.0,58550000.0,3965999.9999999995,5.0,603.0
Nagpur,2016,Ramtech,,97.0,1729.0,1729.0,1223.0,61150000.0,4366000.0,17.0,2497.0
Nagpur,2016,Mauda,,15.0,430.0,430.0,352.0,17600000.0,2466000.0,4.0,269.0
Nagpur,2016,Kamathi,,7.0,256.0,256.0,270.0,13500000.0,1966000.0,2.0,194.0
Nagpur,2016,Nagpur (Gra),,22.0,222.0,222.0,70.0,35000000.0,3465999.9999999995,8.0,1071.0
Nagpur,2016,Nagpur (Sh),,5.0,864.0,864.0,528.0,26400000.0,1966000.0,2.0,577.0
Nagpur,2016,Hingana,,28.0,660.0,660.0,370.0,18500000.0,2366000.0,14.0,1330.0
Nagpur,2016,Umred,,49.0,5778.0,5778.0,2734.0,136700000.0,4266000.0,18.0,1794.0
Nagpur,2016,Kuhi,,65.0,350.0,350.0,638.0,31000000.0,5466000.0,11.0,692.0
Nagpur,2016,Bhiwapur,,10.0,776.0,776.0,352.0,17600000.0,4566000.0,8.0,263.0
Nagpur,2017,Narkhed,,26.0,228.0,237.0,347.6,17808000.0,1946000.0,2.0,98.0
Nagpur,2017,Katol,,35.0,771.0,731.0,722.6,57808000.00000001,3116000.0,14.0,706.0
Nagpur,2017,Kalameshwar,,27.0,363.0,363.0,307.6,24608000.0,2746000.0,9.0,677.0
Nagpur,2017,Sawner,,23.0,819.0,819.0,1013.6,81088000.0,3226000.0,4.0,295.0
Nagpur,2017,Parashivani,,24.0,1832.0,1832.0,1276.6,102128000.0,3815999.9999999995,4.0,499.0
Nagpur,2017,Ramtech,,97.0,1729.0,1729.0,1328.6,106288000.00000001,4226000.0,13.0,1950.0
Nagpur,2017,Mauda,,15.0,430.0,430.0,457.6,36608000.0,2326000.0,3.0,296.0
Nagpur,2017,Kamathi,,7.0,256.0,256.0,375.6,30048000.0,1826000.0000000002,2.0,194.0
Nagpur,2017,Nagpur (Gra),,22.0,222.0,222.0,175.6,14047999.999999998,3311000.0,9.0,1120.0
Nagpur,2017,Nagpur (Sh),,5.0,864.0,864.0,633.6,50688000.0,1826000.0000000002,4.0,488.0
Nagpur,2017,Hingana,,28.0,660.0,660.0,475.6,38048000.0,2216000.0,8.0,660.0
Nagpur,2017,Umred,,49.0,5778.0,5778.0,2839.6,227167999.99999997,4126000.0,21.0,1249.0
Nagpur,2017,Kuhi,,65.0,350.0,350.0,743.6,59488000.0,5326000.0,13.0,792.0
Nagpur,2017,Bhiwapur,,10.0,776.0,776.0,457.6,36608000.0,4417000.0,10.0,386.0
Nagpur,2018,Narkhed,,26.0,228.0,228.0,287.2,14360000.0,1813000.0,3.0,161.0
Nagpur,2018,Katol,,35.0,771.0,771.0,5971.0,298550000.0,2811000.0,14.0,703.0
Nagpur,2018,Kalameshwar,,27.0,363.0,363.0,293.5,14675000.0,2516000.0,7.0,527.0
Nagpur,2018,Sawner,,23.0,819.0,819.0,913.3,45665000.0,2910000.0,9.0,664.0
Nagpur,2018,Parashivani,,24.0,1832.0,1832.0,1076.0,53800000.0,3509000.0000000005,5.0,603.0
Nagpur,2018,Ramtech,,97.0,1729.0,1729.0,1127.0,56350000.0,3806000.0,17.0,2497.0
Nagpur,2018,Mauda,,15.0,430.0,430.0,345.0,17250000.0,1900000.0,4.0,269.0
Nagpur,2018,Kamathi,,7.0,256.0,256.0,217.0,10850000.0,1438000.0,2.0,194.0
Nagpur,2018,Nagpur (Gra),,22.0,222.0,222.0,106.8,5340000.0,2817000.0,8.0,1071.0
Nagpur,2018,Nagpur (Sh),,5.0,864.0,864.0,512.6,25630000.0,1613000.0,2.0,577.0
Nagpur,2018,Hingana,,28.0,660.0,660.0,363.0,18150000.0,1903000.0,14.0,1330.0
Nagpur,2018,Umred,,49.0,5778.0,5778.0,2229.5,111475000.0,3926000.0,19.0,1725.0
Nagpur,2018,Kuhi,,65.0,350.0,350.0,673.8,33690000.0,4115000.0,11.0,692.0
Nagpur,2018,Bhiwapur,,10.0,776.0,776.0,413.6,20680000.0,4117000.0,9.0,296.0
Nagpur,2019,Narkhed,,26.0,228.0,225.0,108.0,540000.0,570000.0,3.0,161.0
Nagpur,2019,Katol,,35.0,771.0,771.0,370.08,1850000.0,1927000.0,14.0,703.0
Nagpur,2019,Kalameshwar,,26.0,363.0,363.0,174.24,871000.0000000001,907000.0,7.0,527.0
Nagpur,2019,Sawner,,23.0,819.0,819.0,393.12,1966000.0,2047000.0,9.0,664.0
Nagpur,2019,Parashivani,,24.0,1832.0,1832.0,789.36,3947000.0,4580000.0,5.0,603.0
Nagpur,2019,Ramtech,,97.0,1729.0,1729.0,829.92,4150000.0,4325000.0,17.0,2497.0
Nagpur,2019,Mauda,,15.0,430.0,430.0,206.4,1032000.0,1075000.0,4.0,269.0
Nagpur,2019,Kamathi,,7.0,256.0,256.0,122.88,614000.0,640000.0,2.0,194.0
Nagpur,2019,Nagpur (Gra),,22.0,222.0,222.0,106.56,533000.0,555000.0,8.0,1071.0
Nagpur,2019,Nagpur (Sh),,6.0,926.0,926.0,444.68,2223000.0,2316000.0,2.0,603.0
Nagpur,2019,Hingana,,28.0,660.0,660.0,316.8,1584000.0,1605000.0,15.0,1330.0
Nagpur,2019,Umred,,49.0,5778.0,5778.0,2773.44,13866999.999999998,14444999.999999998,19.0,1725.0
Nagpur,2019,Kuhi,,65.0,350.0,350.0,168.0,840000.0,875000.0,11.0,692.0
Nagpur,2019,Bhiwapur,,10.0,776.0,776.0,372.48,1862000.0,1939999.9999999998,9.0,296.0
Nagpur,2020,Narkhed,,26.0,228.0,228.0,81.0,2430000.0,513000.0,3.0,161.0
Nagpur,2020,Katol,,35.0,771.0,771.0,277.56,8327000.0,1734000.0,14.0,703.0
Nagpur,2020,Kalameshwar,,26.0,363.0,363.0,130.68,3920000.0000000005,816000.0,7.0,527.0
Nagpur,2020,Sawner,,23.0,819.0,819.0,294.84,8845000.0,1842000.0000000002,9.0,664.0
Nagpur,2020,Parashivani,,24.0,1832.0,1832.0,659.52,19786000.0,4122000.0,5.0,603.0
Nagpur,2020,Ramtech,,97.0,1729.0,1729.0,622.44,18673000.0,3893000.0,17.0,2497.0
Nagpur,2020,Mauda,,15.0,430.0,430.0,154.8,4644000.0,914000.0,4.0,269.0
Nagpur,2020,Kamathi,,7.0,256.0,256.0,92.16,2765000.0,512000.0,2.0,194.0
Nagpur,2020,Nagpur (Gra),,22.0,222.0,222.0,79.92,2398000.0,499000.0,8.0,1071.0
Nagpur,2020,Nagpur (Sh),,6.0,926.0,926.0,333.51,10005000.0,1969000.0000000002,2.0,603.0
Nagpur,2020,Hingana,,28.0,660.0,660.0,237.6,7128000.0,1445000.0,16.0,1356.0
Nagpur,2020,Umred,,49.0,5778.0,5778.0,2080.08,62402000.0,11556000.0,19.0,1725.0
Nagpur,2020,Kuhi,,65.0,350.0,350.0,126.0,3779999.9999999995,788000.0,11.0,692.0
Nagpur,2020,Bhiwapur,,10.0,776.0,776.0,279.36,8381000.0,1648999.9999999998,9.0,296.0
Nagpur,2021,Narkhed,,26.0,228.0,228.0,98.01,2940000.0,570000.0,2.0,161.0
Nagpur,2021,Katol,,35.0,771.0,771.0,158.76,4763000.0,1928000.0,15.0,703.0
Nagpur,2021,Kalameshwar,,26.0,363.0,363.0,420.28,12608000.0,908000.0,10.0,527.0
Nagpur,2021,Sawner,,25.0,821.0,821.0,608.1,18243000.0,2053000.0,5.0,664.0
Nagpur,2021,Parashivani,,24.0,1832.0,1832.0,759.52,22786000.0,4580000.0,5.0,603.0
