Year,District,Taluka,Select Banks/ Bank Branches,Number
2012,Nagpur,Narkhed,Classified Banks,6.0
2012,Nagpur,Narkhed,Branch Offices,9.0
2012,Nagpur,Katol,Classified Banks,7.0
2012,Nagpur,Katol,Branch Offices,12.0
2012,Nagpur,Kalameshwar,Classified Banks,5.0
2012,Nagpur,Kalameshwar,Branch Offices,7.0
2012,Nagpur,Sawner,Classified Banks,7.0
2012,Nagpur,Sawner,Branch Offices,14.0
2012,Nagpur,Parashivani,Classified Banks,6.0
2012,Nagpur,Parashivani,Branch Offices,8.0
2012,Nagpur,Ramtech,Classified Banks,5.0
2012,Nagpur,Ramtech,Branch Offices,12.0
2012,Nagpur,Mauda,Classified Banks,7.0
2012,Nagpur,Mauda,Branch Offices,9.0
2012,Nagpur,Kamathi,Classified Banks,6.0
2012,Nagpur,Kamathi,Branch Offices,8.0
2012,Nagpur,Nagpur (Gra),Classified Banks,12.0
2012,Nagpur,Nagpur (Gra),Branch Offices,22.0
2012,Nagpur,Nagpur (Sh),Classified Banks,19.0
2012,Nagpur,Nagpur (Sh),Branch Offices,184.0
2012,Nagpur,Hingana,Classified Banks,8.0
2012,Nagpur,Hingana,Branch Offices,12.0
2012,Nagpur,Umred,Classified Banks,8.0
2012,Nagpur,Umred,Branch Offices,14.0
2012,Nagpur,Kuhi,Classified Banks,5.0
2012,Nagpur,Kuhi,Branch Offices,9.0
2012,Nagpur,Bhiwapur,Classified Banks,5.0
2012,Nagpur,Bhiwapur,Branch Offices,5.0
2013,Nagpur,Narkhed,Classified Banks,8.0
2013,Nagpur,Narkhed,Branch Offices,19.0
2013,Nagpur,Katol,Classified Banks,12.0
2013,Nagpur,Katol,Branch Offices,20.0
2013,Nagpur,Kalameshwar,Classified Banks,6.0
2013,Nagpur,Kalameshwar,Branch Offices,16.0
2013,Nagpur,Sawner,Classified Banks,8.0
2013,Nagpur,Sawner,Branch Offices,25.0
2013,Nagpur,Parashivani,Classified Banks,7.0
2013,Nagpur,Parashivani,Branch Offices,13.0
2013,Nagpur,Ramtech,Classified Banks,6.0
2013,Nagpur,Ramtech,Branch Offices,21.0
2013,Nagpur,Mauda,Classified Banks,9.0
2013,Nagpur,Mauda,Branch Offices,19.0
2013,Nagpur,Kamathi,Classified Banks,8.0
2013,Nagpur,Kamathi,Branch Offices,16.0
2013,Nagpur,Nagpur (Gra),Classified Banks,15.0
2013,Nagpur,Nagpur (Gra),Branch Offices,37.0
2013,Nagpur,Nagpur (Sh),Classified Banks,19.0
2013,Nagpur,Nagpur (Sh),Branch Offices,258.0
2013,Nagpur,Hingana,Classified Banks,8.0
2013,Nagpur,Hingana,Branch Offices,20.0
2013,Nagpur,Umred,Classified Banks,10.0
2013,Nagpur,Umred,Branch Offices,24.0
2013,Nagpur,Kuhi,Classified Banks,5.0
2013,Nagpur,Kuhi,Branch Offices,14.0
2013,Nagpur,Bhiwapur,Classified Banks,5.0
2013,Nagpur,Bhiwapur,Branch Offices,9.0
2014,Nagpur,Narkhed,Classified Banks,8.0
2014,Nagpur,Narkhed,Branch Offices,19.0
2014,Nagpur,Katol,Classified Banks,12.0
2014,Nagpur,Katol,Branch Offices,20.0
2014,Nagpur,Kalameshwar,Classified Banks,6.0
2014,Nagpur,Kalameshwar,Branch Offices,16.0
2014,Nagpur,Sawner,Classified Banks,8.0
2014,Nagpur,Sawner,Branch Offices,25.0
2014,Nagpur,Parashivani,Classified Banks,7.0
2014,Nagpur,Parashivani,Branch Offices,13.0
2014,Nagpur,Ramtech,Classified Banks,6.0
2014,Nagpur,Ramtech,Branch Offices,21.0
2014,Nagpur,Mauda,Classified Banks,9.0
2014,Nagpur,Mauda,Branch Offices,19.0
2014,Nagpur,Kamathi,Classified Banks,8.0
2014,Nagpur,Kamathi,Branch Offices,16.0
2014,Nagpur,Nagpur (Gra),Classified Banks,15.0
2014,Nagpur,Nagpur (Gra),Branch Offices,37.0
2014,Nagpur,Nagpur (Sh),Classified Banks,19.0
2014,Nagpur,Nagpur (Sh),Branch Offices,258.0
2014,Nagpur,Hingana,Classified Banks,8.0
2014,Nagpur,Hingana,Branch Offices,20.0
2014,Nagpur,Umred,Classified Banks,10.0
2014,Nagpur,Umred,Branch Offices,24.0
2014,Nagpur,Kuhi,Classified Banks,5.0
2014,Nagpur,Kuhi,Branch Offices,14.0
2014,Nagpur,Bhiwapur,Classified Banks,5.0
2014,Nagpur,Bhiwapur,Branch Offices,9.0
2015,Nagpur,Narkhed,Classified Banks,8.0
2015,Nagpur,Narkhed,Branch Offices,19.0
2015,Nagpur,Katol,Classified Banks,12.0
2015,Nagpur,Katol,Branch Offices,20.0
2015,Nagpur,Kalameshwar,Classified Banks,6.0
2015,Nagpur,Kalameshwar,Branch Offices,16.0
2015,Nagpur,Sawner,Classified Banks,8.0
2015,Nagpur,Sawner,Branch Offices,25.0
2015,Nagpur,Parashivani,Classified Banks,7.0
2015,Nagpur,Parashivani,Branch Offices,13.0
2015,Nagpur,Ramtech,Classified Banks,6.0
2015,Nagpur,Ramtech,Branch Offices,21.0
2015,Nagpur,Mauda,Classified Banks,9.0
2015,Nagpur,Mauda,Branch Offices,19.0
2015,Nagpur,Kamathi,Classified Banks,8.0
2015,Nagpur,Kamathi,Branch Offices,16.0
2015,Nagpur,Nagpur (Gra),Classified Banks,15.0
2015,Nagpur,Nagpur (Gra),Branch Offices,37.0
2015,Nagpur,Nagpur (Sh),Classified Banks,19.0
2015,Nagpur,Nagpur (Sh),Branch Offices,258.0
2015,Nagpur,Hingana,Classified Banks,8.0
2015,Nagpur,Hingana,Branch Offices,20.0
2015,Nagpur,Umred,Classified Banks,10.0
2015,Nagpur,Umred,Branch Offices,24.0
2015,Nagpur,Kuhi,Classified Banks,5.0
2015,Nagpur,Kuhi,Branch Offices,14.0
2015,Nagpur,Bhiwapur,Classified Banks,5.0
2015,Nagpur,Bhiwapur,Branch Offices,9.0
2016,Nagpur,Narkhed,Classified Banks,8.0
2016,Nagpur,Narkhed,Branch Offices,21.0
2016,Nagpur,Katol,Classified Banks,11.0
2016,Nagpur,Katol,Branch Offices,27.0
2016,Nagpur,Kalameshwar,Classified Banks,14.0
2016,Nagpur,Kalameshwar,Branch Offices,21.0
2016,Nagpur,Sawner,Classified Banks,15.0
2016,Nagpur,Sawner,Branch Offices,29.0
2016,Nagpur,Parashivani,Classified Banks,9.0
2016,Nagpur,Parashivani,Branch Offices,11.0
2016,Nagpur,Ramtech,Classified Banks,10.0
2016,Nagpur,Ramtech,Branch Offices,20.0
2016,Nagpur,Mauda,Classified Banks,13.0
2016,Nagpur,Mauda,Branch Offices,24.0
2016,Nagpur,Kamathi,Classified Banks,13.0
2016,Nagpur,Kamathi,Branch Offices,28.0
2016,Nagpur,Nagpur (Gra),Classified Banks,17.0
2016,Nagpur,Nagpur (Gra),Branch Offices,55.0
2016,Nagpur,Nagpur (Sh),Classified Banks,24.0
2016,Nagpur,Nagpur (Sh),Branch Offices,339.0
2016,Nagpur,Hingana,Classified Banks,14.0
2016,Nagpur,Hingana,Branch Offices,25.0
2016,Nagpur,Umred,Classified Banks,14.0
2016,Nagpur,Umred,Branch Offices,29.0
2016,Nagpur,Kuhi,Classified Banks,7.0
2016,Nagpur,Kuhi,Branch Offices,15.0
2016,Nagpur,Bhiwapur,Classified Banks,6.0
2016,Nagpur,Bhiwapur,Branch Offices,11.0
2017,Nagpur,Narkhed,Classified Banks,6.0
2017,Nagpur,Narkhed,Branch Offices,21.0
2017,Nagpur,Katol,Classified Banks,9.0
2017,Nagpur,Katol,Branch Offices,27.0
2017,Nagpur,Kalameshwar,Classified Banks,11.0
2017,Nagpur,Kalameshwar,Branch Offices,21.0
2017,Nagpur,Sawner,Classified Banks,11.0
2017,Nagpur,Sawner,Branch Offices,29.0
2017,Nagpur,Parashivani,Classified Banks,8.0
2017,Nagpur,Parashivani,Branch Offices,11.0
2017,Nagpur,Ramtech,Classified Banks,8.0
2017,Nagpur,Ramtech,Branch Offices,20.0
2017,Nagpur,Mauda,Classified Banks,10.0
2017,Nagpur,Mauda,Branch Offices,24.0
2017,Nagpur,Kamathi,Classified Banks,9.0
2017,Nagpur,Kamathi,Branch Offices,28.0
2017,Nagpur,Nagpur (Gra),Classified Banks,14.0
2017,Nagpur,Nagpur (Gra),Branch Offices,55.0
2017,Nagpur,Nagpur (Sh),Classified Banks,24.0
2017,Nagpur,Nagpur (Sh),Branch Offices,339.0
2017,Nagpur,Hingana,Classified Banks,9.0
2017,Nagpur,Hingana,Branch Offices,25.0
2017,Nagpur,Umred,Classified Banks,9.0
2017,Nagpur,Umred,Branch Offices,29.0
2017,Nagpur,Kuhi,Classified Banks,4.0
2017,Nagpur,Kuhi,Branch Offices,15.0
2017,Nagpur,Bhiwapur,Classified Banks,6.0
2017,Nagpur,Bhiwapur,Branch Offices,11.0
2018,Nagpur,Narkhed,Classified Banks,7.0
2018,Nagpur,Narkhed,Branch Offices,12.0
2018,Nagpur,Katol,Classified Banks,10.0
2018,Nagpur,Katol,Branch Offices,21.0
2018,Nagpur,Kalameshwar,Classified Banks,11.0
2018,Nagpur,Kalameshwar,Branch Offices,17.0
2018,Nagpur,Sawner,Classified Banks,14.0
2018,Nagpur,Sawner,Branch Offices,22.0
2018,Nagpur,Parashivani,Classified Banks,8.0
2018,Nagpur,Parashivani,Branch Offices,8.0
2018,Nagpur,Ramtech,Classified Banks,12.0
2018,Nagpur,Ramtech,Branch Offices,21.0
2018,Nagpur,Mauda,Classified Banks,12.0
2018,Nagpur,Mauda,Branch Offices,18.0
2018,Nagpur,Kamathi,Classified Banks,12.0
2018,Nagpur,Kamathi,Branch Offices,26.0
2018,Nagpur,Nagpur (Gra),Classified Banks,20.0
2018,Nagpur,Nagpur (Gra),Branch Offices,66.0
2018,Nagpur,Nagpur (Sh),Classified Banks,34.0
2018,Nagpur,Nagpur (Sh),Branch Offices,348.0
2018,Nagpur,Hingana,Classified Banks,14.0
2018,Nagpur,Hingana,Branch Offices,20.0
2018,Nagpur,Umred,Classified Banks,12.0
2018,Nagpur,Umred,Branch Offices,23.0
2018,Nagpur,Kuhi,Classified Banks,6.0
2018,Nagpur,Kuhi,Branch Offices,11.0
2018,Nagpur,Bhiwapur,Classified Banks,5.0
2018,Nagpur,Bhiwapur,Branch Offices,7.0
2019,Nagpur,Narkhed,Classified Banks,5.0
2019,Nagpur,Narkhed,Branch Offices,11.0
2019,Nagpur,Katol,Classified Banks,10.0
2019,Nagpur,Katol,Branch Offices,21.0
2019,Nagpur,Kalameshwar,Classified Banks,12.0
2019,Nagpur,Kalameshwar,Branch Offices,16.0
2019,Nagpur,Sawner,Classified Banks,13.0
2019,Nagpur,Sawner,Branch Offices,20.0
2019,Nagpur,Parashivani,Classified Banks,8.0
2019,Nagpur,Parashivani,Branch Offices,8.0
2019,Nagpur,Ramtech,Classified Banks,9.0
2019,Nagpur,Ramtech,Branch Offices,18.0
2019,Nagpur,Mauda,Classified Banks,12.0
2019,Nagpur,Mauda,Branch Offices,16.0
2019,Nagpur,Kamathi,Classified Banks,12.0
2019,Nagpur,Kamathi,Branch Offices,25.0
2019,Nagpur,Nagpur (Gra),Classified Banks,10.0
2019,Nagpur,Nagpur (Gra),Branch Offices,22.0
2019,Nagpur,Nagpur (Sh),Classified Banks,23.0
2019,Nagpur,Nagpur (Sh),Branch Offices,381.0
2019,Nagpur,Hingana,Classified Banks,11.0
2019,Nagpur,Hingana,Branch Offices,16.0
2019,Nagpur,Umred,Classified Banks,13.0
2019,Nagpur,Umred,Branch Offices,21.0
2019,Nagpur,Kuhi,Classified Banks,6.0
2019,Nagpur,Kuhi,Branch Offices,11.0
2019,Nagpur,Bhiwapur,Classified Banks,5.0
2019,Nagpur,Bhiwapur,Branch Offices,7.0
2020,Nagpur,Narkhed,Classified Banks,5.0
2020,Nagpur,Narkhed,Branch Offices,11.0
2020,Nagpur,Katol,Classified Banks,10.0
2020,Nagpur,Katol,Branch Offices,21.0
2020,Nagpur,Kalameshwar,Classified Banks,12.0
2020,Nagpur,Kalameshwar,Branch Offices,16.0
2020,Nagpur,Sawner,Classified Banks,13.0
2020,Nagpur,Sawner,Branch Offices,20.0
2020,Nagpur,Parashivani,Classified Banks,8.0
2020,Nagpur,Parashivani,Branch Offices,8.0
2020,Nagpur,Ramtech,Classified Banks,9.0
2020,Nagpur,Ramtech,Branch Offices,18.0
2020,Nagpur,Mauda,Classified Banks,12.0
2020,Nagpur,Mauda,Branch Offices,16.0
2020,Nagpur,Kamathi,Classified Banks,13.0
2020,Nagpur,Kamathi,Branch Offices,25.0
2020,Nagpur,Nagpur (Gra),Classified Banks,10.0
2020,Nagpur,Nagpur (Gra),Branch Offices,22.0
2020,Nagpur,Nagpur (Sh),Classified Banks,23.0
2020,Nagpur,Nagpur (Sh),Branch Offices,381.0
2020,Nagpur,Hingana,Classified Banks,14.0
2020,Nagpur,Hingana,Branch Offices,16.0
2020,Nagpur,Umred,Classified Banks,13.0
2020,Nagpur,Umred,Branch Offices,21.0
2020,Nagpur,Kuhi,Classified Banks,6.0
2020,Nagpur,Kuhi,Branch Offices,11.0
2020,Nagpur,Bhiwapur,Classified Banks,5.0
2020,Nagpur,Bhiwapur,Branch Offices,7.0
2021,Nagpur,Narkhed,Classified Banks,7.0
2021,Nagpur,Narkhed,Branch Offices,13.0
2021,Nagpur,Katol,Classified Banks,12.0
2021,Nagpur,Katol,Branch Offices,22.0
2021,Nagpur,Kalameshwar,Classified Banks,12.0
2021,Nagpur,Kalameshwar,Branch Offices,17.0
2021,Nagpur,Sawner,Classified Banks,15.0
2021,Nagpur,Sawner,Branch Offices,23.0
2021,Nagpur,Parashivani,Classified Banks,9.0
2021,Nagpur,Parashivani,Branch Offices,9.0
2021,Nagpur,Ramtech,Classified Banks,11.0
2021,Nagpur,Ramtech,Branch Offices,22.0
2021,Nagpur,Mauda,Classified Banks,10.0
2021,Nagpur,Mauda,Branch Offices,15.0
2021,Nagpur,Kamathi,Classified Banks,15.0
2021,Nagpur,Kamathi,Branch Offices,32.0
2021,Nagpur,Nagpur (Gra),Classified Banks,20.0
2021,Nagpur,Nagpur (Gra),Branch Offices,50.0
2021,Nagpur,Nagpur (Sh),Classified Banks,23.0
2021,Nagpur,Nagpur (Sh),Branch Offices,370.0
2021,Nagpur,Hingana,Classified Banks,14.0
2021,Nagpur,Hingana,Branch Offices,23.0
2021,Nagpur,Umred,Classified Banks,15.0
2021,Nagpur,Umred,Branch Offices,24.0
2021,Nagpur,Kuhi,Classified Banks,6.0
2021,Nagpur,Kuhi,Branch Offices,11.0
2021,Nagpur,Bhiwapur,Classified Banks,5.0
2021,Nagpur,Bhiwapur,Branch Offices,7.0
2014,Nanded,Mahur,Classified Banks,5.0
2014,Nanded,Mahur,Branch Offices,5.0
2014,Nanded,Kinvat,Classified Banks,16.0
2014,Nanded,Kinvat,Branch Offices,16.0
2014,Nanded,Himalay Nagar,Classified Banks,5.0
2014,Nanded,Himalay Nagar,Branch Offices,5.0
2014,Nanded,Hadgaon,Classified Banks,14.0
2014,Nanded,Hadgaon,Branch Offices,14.0
2014,Nanded,Andhrapur,Classified Banks,9.0
2014,Nanded,Andhrapur,Branch Offices,9.0
2014,Nanded,Nanded,Classified Banks,76.0
2014,Nanded,Nanded,Branch Offices,76.0
2014,Nanded,Mudkhed,Classified Banks,10.0
2014,Nanded,Mudkhed,Branch Offices,10.0
2014,Nanded,Bhokar,Classified Banks,8.0
2014,Nanded,Bhokar,Branch Offices,8.0
2014,Nanded,Umari,Classified Banks,6.0
2014,Nanded,Umari,Branch Offices,6.0
2014,Nanded,Dharmabad,Classified Banks,7.0
2014,Nanded,Dharmabad,Branch Offices,7.0
2014,Nanded,Biloli,Classified Banks,15.0
2014,Nanded,Biloli,Branch Offices,15.0
2014,Nanded,Naygaon,Classified Banks,19.0
2014,Nanded,Naygaon,Branch Offices,19.0
2014,Nanded,Loha,Classified Banks,15.0
2014,Nanded,Loha,Branch Offices,15.0
2014,Nanded,Kandhar,Classified Banks,16.0
2014,Nanded,Kandhar,Branch Offices,16.0
2014,Nanded,Mukhed,Classified Banks,20.0
2014,Nanded,Mukhed,Branch Offices,20.0
2014,Nanded,Deglur,Classified Banks,13.0
2014,Nanded,Deglur,Branch Offices,13.0
2015,Nanded,Mahur,Classified Banks,5.0
2015,Nanded,Mahur,Branch Offices,5.0
2015,Nanded,Kinvat,Classified Banks,16.0
2015,Nanded,Kinvat,Branch Offices,16.0
2015,Nanded,Himalay Nagar,Classified Banks,5.0
2015,Nanded,Himalay Nagar,Branch Offices,14.0
2015,Nanded,Hadgaon,Classified Banks,14.0
2015,Nanded,Hadgaon,Branch Offices,10.0
2015,Nanded,Andhrapur,Classified Banks,9.0
2015,Nanded,Andhrapur,Branch Offices,9.0
2015,Nanded,Nanded,Classified Banks,76.0
2015,Nanded,Nanded,Branch Offices,81.0
2015,Nanded,Mudkhed,Classified Banks,10.0
2015,Nanded,Mudkhed,Branch Offices,11.0
2015,Nanded,Bhokar,Classified Banks,8.0
2015,Nanded,Bhokar,Branch Offices,8.0
2015,Nanded,Umari,Classified Banks,6.0
2015,Nanded,Umari,Branch Offices,6.0
2015,Nanded,Dharmabad,Classified Banks,7.0
2015,Nanded,Dharmabad,Branch Offices,7.0
2015,Nanded,Biloli,Classified Banks,15.0
2015,Nanded,Biloli,Branch Offices,16.0
2015,Nanded,Naygaon,Classified Banks,19.0
2015,Nanded,Naygaon,Branch Offices,16.0
2015,Nanded,Loha,Classified Banks,15.0
2015,Nanded,Loha,Branch Offices,15.0
2015,Nanded,Kandhar,Classified Banks,16.0
2015,Nanded,Kandhar,Branch Offices,17.0
2015,Nanded,Mukhed,Classified Banks,20.0
2015,Nanded,Mukhed,Branch Offices,21.0
2015,Nanded,Deglur,Classified Banks,13.0
2015,Nanded,Deglur,Branch Offices,14.0
2016,Nanded,Mahur,Classified Banks,3.0
2016,Nanded,Mahur,Branch Offices,5.0
2016,Nanded,Kinvat,Classified Banks,5.0
2016,Nanded,Kinvat,Branch Offices,17.0
2016,Nanded,Himalay Nagar,Classified Banks,3.0
2016,Nanded,Himalay Nagar,Branch Offices,5.0
2016,Nanded,Hadgaon,Classified Banks,5.0
2016,Nanded,Hadgaon,Branch Offices,14.0
2016,Nanded,Andhrapur,Classified Banks,5.0
2016,Nanded,Andhrapur,Branch Offices,11.0
2016,Nanded,Nanded,Classified Banks,30.0
2016,Nanded,Nanded,Branch Offices,83.0
2016,Nanded,Mudkhed,Classified Banks,5.0
2016,Nanded,Mudkhed,Branch Offices,11.0
2016,Nanded,Bhokar,Classified Banks,6.0
2016,Nanded,Bhokar,Branch Offices,10.0
2016,Nanded,Umari,Classified Banks,5.0
2016,Nanded,Umari,Branch Offices,6.0
2016,Nanded,Dharmabad,Classified Banks,6.0
2016,Nanded,Dharmabad,Branch Offices,8.0
2016,Nanded,Biloli,Classified Banks,6.0
2016,Nanded,Biloli,Branch Offices,16.0
2016,Nanded,Naygaon,Classified Banks,5.0
2016,Nanded,Naygaon,Branch Offices,16.0
2016,Nanded,Loha,Classified Banks,7.0
2016,Nanded,Loha,Branch Offices,15.0
2016,Nanded,Kandhar,Classified Banks,4.0
2016,Nanded,Kandhar,Branch Offices,17.0
2016,Nanded,Mukhed,Classified Banks,5.0
2016,Nanded,Mukhed,Branch Offices,21.0
2016,Nanded,Deglur,Classified Banks,8.0
2016,Nanded,Deglur,Branch Offices,16.0
2017,Nanded,Mahur,Classified Banks,3.0
2017,Nanded,Mahur,Branch Offices,5.0
2017,Nanded,Kinvat,Classified Banks,5.0
2017,Nanded,Kinvat,Branch Offices,15.0
2017,Nanded,Himalay Nagar,Classified Banks,3.0
2017,Nanded,Himalay Nagar,Branch Offices,5.0
2017,Nanded,Hadgaon,Classified Banks,5.0
2017,Nanded,Hadgaon,Branch Offices,13.0
2017,Nanded,Andhrapur,Classified Banks,5.0
2017,Nanded,Andhrapur,Branch Offices,10.0
2017,Nanded,Nanded,Classified Banks,30.0
2017,Nanded,Nanded,Branch Offices,78.0
2017,Nanded,Mudkhed,Classified Banks,5.0
2017,Nanded,Mudkhed,Branch Offices,11.0
2017,Nanded,Bhokar,Classified Banks,6.0
2017,Nanded,Bhokar,Branch Offices,10.0
2017,Nanded,Umari,Classified Banks,5.0
2017,Nanded,Umari,Branch Offices,6.0
2017,Nanded,Dharmabad,Classified Banks,6.0
2017,Nanded,Dharmabad,Branch Offices,10.0
2017,Nanded,Biloli,Classified Banks,6.0
2017,Nanded,Biloli,Branch Offices,14.0
2017,Nanded,Naygaon,Classified Banks,5.0
2017,Nanded,Naygaon,Branch Offices,16.0
2017,Nanded,Loha,Classified Banks,7.0
2017,Nanded,Loha,Branch Offices,16.0
2017,Nanded,Kandhar,Classified Banks,4.0
2017,Nanded,Kandhar,Branch Offices,18.0
2017,Nanded,Mukhed,Classified Banks,5.0
2017,Nanded,Mukhed,Branch Offices,21.0
2017,Nanded,Deglur,Classified Banks,8.0
2017,Nanded,Deglur,Branch Offices,16.0
2018,Nanded,Mahur,Classified Banks,3.0
2018,Nanded,Mahur,Branch Offices,5.0
2018,Nanded,Kinvat,Classified Banks,5.0
2018,Nanded,Kinvat,Branch Offices,15.0
2018,Nanded,Himalay Nagar,Classified Banks,3.0
2018,Nanded,Himalay Nagar,Branch Offices,5.0
2018,Nanded,Hadgaon,Classified Banks,5.0
2018,Nanded,Hadgaon,Branch Offices,13.0
2018,Nanded,Andhrapur,Classified Banks,5.0
2018,Nanded,Andhrapur,Branch Offices,10.0
2018,Nanded,Nanded,Classified Banks,30.0
2018,Nanded,Nanded,Branch Offices,82.0
2018,Nanded,Mudkhed,Classified Banks,4.0
2018,Nanded,Mudkhed,Branch Offices,13.0
2018,Nanded,Bhokar,Classified Banks,3.0
2018,Nanded,Bhokar,Branch Offices,11.0
2018,Nanded,Umari,Classified Banks,3.0
2018,Nanded,Umari,Branch Offices,8.0
2018,Nanded,Dharmabad,Classified Banks,6.0
2018,Nanded,Dharmabad,Branch Offices,11.0
2018,Nanded,Biloli,Classified Banks,5.0
2018,Nanded,Biloli,Branch Offices,14.0
2018,Nanded,Naygaon,Classified Banks,4.0
2018,Nanded,Naygaon,Branch Offices,16.0
2018,Nanded,Loha,Classified Banks,6.0
2018,Nanded,Loha,Branch Offices,17.0
2018,Nanded,Kandhar,Classified Banks,4.0
2018,Nanded,Kandhar,Branch Offices,18.0
2018,Nanded,Mukhed,Classified Banks,5.0
2018,Nanded,Mukhed,Branch Offices,21.0
2018,Nanded,Deglur,Classified Banks,5.0
2018,Nanded,Deglur,Branch Offices,23.0
2019,Nanded,Mahur,Classified Banks,3.0
2019,Nanded,Mahur,Branch Offices,5.0
2019,Nanded,Kinvat,Classified Banks,5.0
2019,Nanded,Kinvat,Branch Offices,15.0
2019,Nanded,Himalay Nagar,Classified Banks,3.0
2019,Nanded,Himalay Nagar,Branch Offices,5.0
2019,Nanded,Hadgaon,Classified Banks,5.0
2019,Nanded,Hadgaon,Branch Offices,13.0
2019,Nanded,Andhrapur,Classified Banks,5.0
2019,Nanded,Andhrapur,Branch Offices,10.0
2019,Nanded,Nanded,Classified Banks,30.0
2019,Nanded,Nanded,Branch Offices,82.0
2019,Nanded,Mudkhed,Classified Banks,4.0
2019,Nanded,Mudkhed,Branch Offices,13.0
2019,Nanded,Bhokar,Classified Banks,3.0
2019,Nanded,Bhokar,Branch Offices,11.0
2019,Nanded,Umari,Classified Banks,3.0
2019,Nanded,Umari,Branch Offices,8.0
2019,Nanded,Dharmabad,Classified Banks,6.0
2019,Nanded,Dharmabad,Branch Offices,11.0
2019,Nanded,Biloli,Classified Banks,5.0
2019,Nanded,Biloli,Branch Offices,14.0
2019,Nanded,Naygaon,Classified Banks,4.0
2019,Nanded,Naygaon,Branch Offices,16.0
2019,Nanded,Loha,Classified Banks,6.0
2019,Nanded,Loha,Branch Offices,17.0
2019,Nanded,Kandhar,Classified Banks,4.0
2019,Nanded,Kandhar,Branch Offices,18.0
2019,Nanded,Mukhed,Classified Banks,5.0
2019,Nanded,Mukhed,Branch Offices,21.0
2019,Nanded,Deglur,Classified Banks,5.0
2019,Nanded,Deglur,Branch Offices,23.0
2020,Nanded,Mahur,Classified Banks,3.0
2020,Nanded,Mahur,Branch Offices,5.0
2020,Nanded,Kinvat,Classified Banks,5.0
2020,Nanded,Kinvat,Branch Offices,15.0
2020,Nanded,Himalay Nagar,Classified Banks,3.0
2020,Nanded,Himalay Nagar,Branch Offices,5.0
2020,Nanded,Hadgaon,Classified Banks,5.0
2020,Nanded,Hadgaon,Branch Offices,13.0
2020,Nanded,Andhrapur,Classified Banks,5.0
2020,Nanded,Andhrapur,Branch Offices,10.0
2020,Nanded,Nanded,Classified Banks,30.0
2020,Nanded,Nanded,Branch Offices,82.0
2020,Nanded,Mudkhed,Classified Banks,4.0
2020,Nanded,Mudkhed,Branch Offices,13.0
2020,Nanded,Bhokar,Classified Banks,3.0
2020,Nanded,Bhokar,Branch Offices,11.0
2020,Nanded,Umari,Classified Banks,3.0
2020,Nanded,Umari,Branch Offices,8.0
2020,Nanded,Dharmabad,Classified Banks,6.0
2020,Nanded,Dharmabad,Branch Offices,11.0
2020,Nanded,Biloli,Classified Banks,5.0
2020,Nanded,Biloli,Branch Offices,14.0
2020,Nanded,Naygaon,Classified Banks,4.0
2020,Nanded,Naygaon,Branch Offices,16.0
2020,Nanded,Loha,Classified Banks,6.0
2020,Nanded,Loha,Branch Offices,17.0
2020,Nanded,Kandhar,Classified Banks,4.0
2020,Nanded,Kandhar,Branch Offices,18.0
2020,Nanded,Mukhed,Classified Banks,5.0
2020,Nanded,Mukhed,Branch Offices,21.0
2020,Nanded,Deglur,Classified Banks,5.0
2020,Nanded,Deglur,Branch Offices,23.0
2021,Nanded,Mahur,Classified Banks,3.0
2021,Nanded,Mahur,Branch Offices,5.0
2021,Nanded,Kinvat,Classified Banks,5.0
2021,Nanded,Kinvat,Branch Offices,16.0
2021,Nanded,Himalay Nagar,Classified Banks,3.0
2021,Nanded,Himalay Nagar,Branch Offices,5.0
2021,Nanded,Hadgaon,Classified Banks,5.0
2021,Nanded,Hadgaon,Branch Offices,13.0
2021,Nanded,Andhrapur,Classified Banks,5.0
2021,Nanded,Andhrapur,Branch Offices,10.0
2021,Nanded,Nanded,Classified Banks,30.0
2021,Nanded,Nanded,Branch Offices,82.0
2021,Nanded,Mudkhed,Classified Banks,4.0
2021,Nanded,Mudkhed,Branch Offices,13.0
2021,Nanded,Bhokar,Classified Banks,3.0
2021,Nanded,Bhokar,Branch Offices,11.0
2021,Nanded,Umari,Classified Banks,3.0
2021,Nanded,Umari,Branch Offices,8.0
2021,Nanded,Dharmabad,Classified Banks,6.0
2021,Nanded,Dharmabad,Branch Offices,12.0
2021,Nanded,Biloli,Classified Banks,5.0
2021,Nanded,Biloli,Branch Offices,14.0
2021,Nanded,Naygaon,Classified Banks,4.0
2021,Nanded,Naygaon,Branch Offices,16.0
2021,Nanded,Loha,Classified Banks,6.0
2021,Nanded,Loha,Branch Offices,17.0
2021,Nanded,Kandhar,Classified Banks,4.0
2021,Nanded,Kandhar,Branch Offices,18.0
2021,Nanded,Mukhed,Classified Banks,5.0
2021,Nanded,Mukhed,Branch Offices,21.0
2021,Nanded,Deglur,Classified Banks,5.0
2021,Nanded,Deglur,Branch Offices,23.0
2006,Nandurbar,Akkalkuva,Classified Banks,3.0
2006,Nandurbar,Akkalkuva,Branch Offices,6.0
2006,Nandurbar,Akrani,Classified Banks,2.0
2006,Nandurbar,Akrani,Branch Offices,3.0
2006,Nandurbar,Taloda,Classified Banks,2.0
2006,Nandurbar,Taloda,Branch Offices,5.0
2006,Nandurbar,Shahada,Classified Banks,5.0
