Year,District,Birth Place,Population,Male,Female,Rural Population,Rural Male,Rural Female,Urban Population,Urban Male,Urban Female,Unnamed: 12
2011,Mumbai Suburban,Kerala,75232,38447,36785,0,0,0,75232,38447,36785,
2011,Mumbai Suburban,Tamil Nadu,97098,49696,47402,0,0,0,97098,49696,47402,
2011,Mumbai Suburban,Puducherry,346,181,165,0,0,0,346,181,165,
2011,Mumbai Suburban,Andaman & Nicobar Islands,180,92,88,0,0,0,180,92,88,
2011,Mumbai,Jammu & Kashmir,1810,1047,763,0,0,0,1810,1047,763,
2011,Mumbai,Himachal Pradesh,1349,666,683,0,0,0,1349,666,683,
2011,Mumbai,Punjab,4880,2328,2552,0,0,0,4880,2328,2552,
2011,Mumbai,Chandigarh,172,64,108,0,0,0,172,64,108,
2011,Mumbai,Uttarakhand,3686,2104,1582,0,0,0,3686,2104,1582,
2011,Mumbai,Haryana,3544,1551,1993,0,0,0,3544,1551,1993,
2011,Mumbai,NCT of Delhi,8066,3796,4270,0,0,0,8066,3796,4270,
2011,Mumbai,Rajasthan,63253,36482,26771,0,0,0,63253,36482,26771,
2011,Mumbai,Uttar Pradesh,298524,204023,94501,0,0,0,298524,204023,94501,
2011,Mumbai,Bihar,65003,49809,15194,0,0,0,65003,49809,15194,
2011,Mumbai,Sikkim,26,11,15,0,0,0,26,11,15,
2011,Mumbai,Arunachal Pradesh,28,10,18,0,0,0,28,10,18,
2011,Mumbai,Nagaland,43,13,30,0,0,0,43,13,30,
2011,Mumbai,Manipur,180,83,97,0,0,0,180,83,97,
2011,Mumbai,Mizoram,24,8,16,0,0,0,24,8,16,
2011,Mumbai,Tripura,119,91,28,0,0,0,119,91,28,
2011,Mumbai,Meghalaya,89,29,60,0,0,0,89,29,60,
2011,Mumbai,Assam,2238,1454,784,0,0,0,2238,1454,784,
2011,Mumbai,West Bengal,44777,32349,12428,0,0,0,44777,32349,12428,
2011,Mumbai,Jharkhand,12958,10256,2702,0,0,0,12958,10256,2702,
2011,Mumbai,Odisha,8516,5635,2881,0,0,0,8516,5635,2881,
2011,Mumbai,Chhattisgarh,1150,574,576,0,0,0,1150,574,576,
2011,Mumbai,Madhya Pradesh,17228,9127,8101,0,0,0,17228,9127,8101,
2011,Mumbai,Gujarat,94075,42408,51667,0,0,0,94075,42408,51667,
2011,Mumbai,Daman & Diu,137,57,80,0,0,0,137,57,80,
2011,Mumbai,Dadra & Nagar Haveli,18,10,8,0,0,0,18,10,8,
2011,Mumbai,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Mumbai,Andhra Pradesh,31210,14964,16246,0,0,0,31210,14964,16246,
2011,Mumbai,Karnataka,51545,24447,27098,0,0,0,51545,24447,27098,
2011,Mumbai,Goa,7003,2648,4355,0,0,0,7003,2648,4355,
2011,Mumbai,Lakshadweep,41,18,23,0,0,0,41,18,23,
2011,Mumbai,Kerala,11233,5795,5438,0,0,0,11233,5795,5438,
2011,Mumbai,Tamil Nadu,43172,22567,20605,0,0,0,43172,22567,20605,
2011,Mumbai,Puducherry,121,58,63,0,0,0,121,58,63,
2011,Mumbai,Andaman & Nicobar Islands,205,104,101,0,0,0,205,104,101,
2011,Raigad,Jammu & Kashmir,552,313,239,113,74,39,439,239,200,
2011,Raigad,Himachal Pradesh,976,521,455,124,69,55,852,452,400,
2011,Raigad,Punjab,4146,2218,1928,289,180,109,3857,2038,1819,
2011,Raigad,Chandigarh,72,34,38,7,4,3,65,30,35,
2011,Raigad,Uttarakhand,2491,1384,1107,244,159,85,2247,1225,1022,
2011,Raigad,Haryana,3135,1698,1437,248,149,99,2887,1549,1338,
2011,Raigad,NCT of Delhi,1264,652,612,185,121,64,1079,531,548,
2011,Raigad,Rajasthan,16917,9660,7257,2987,1834,1153,13930,7826,6104,
2011,Raigad,Uttar Pradesh,67820,42691,25129,18472,12647,5825,49348,30044,19304,
2011,Raigad,Bihar,26990,17504,9486,7537,5457,2080,19453,12047,7406,
2011,Raigad,Sikkim,4,3,1,0,0,0,4,3,1,
2011,Raigad,Arunachal Pradesh,33,15,18,9,5,4,24,10,14,
2011,Raigad,Nagaland,31,15,16,7,4,3,24,11,13,
2011,Raigad,Manipur,173,113,60,29,22,7,144,91,53,
2011,Raigad,Mizoram,40,28,12,3,1,2,37,27,10,
2011,Raigad,Tripura,156,85,71,20,12,8,136,73,63,
2011,Raigad,Meghalaya,39,20,19,8,4,4,31,16,15,
2011,Raigad,Assam,2597,1751,846,1078,881,197,1519,870,649,
2011,Raigad,West Bengal,12276,7174,5102,3025,1985,1040,9251,5189,4062,
2011,Raigad,Jharkhand,5417,3577,1840,1900,1466,434,3517,2111,1406,
2011,Raigad,Odisha,6011,3701,2310,1560,1121,439,4451,2580,1871,
2011,Raigad,Chhattisgarh,1492,789,703,497,295,202,995,494,501,
2011,Raigad,Madhya Pradesh,10187,5885,4302,2740,1781,959,7447,4104,3343,
2011,Raigad,Gujarat,14960,7328,7632,2702,1350,1352,12258,5978,6280,
2011,Raigad,Daman & Diu,20,11,9,6,4,2,14,7,7,
2011,Raigad,Dadra & Nagar Haveli,5,1,4,0,0,0,5,1,4,
2011,Raigad,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Raigad,Andhra Pradesh,8482,4296,4186,1259,648,611,7223,3648,3575,
2011,Raigad,Karnataka,30537,15453,15084,10294,5235,5059,20243,10218,10025,
2011,Raigad,Goa,850,356,494,165,70,95,685,286,399,
2011,Raigad,Lakshadweep,11,6,5,7,6,1,4,0,4,
2011,Raigad,Kerala,14717,7642,7075,1559,869,690,13158,6773,6385,
2011,Raigad,Tamil Nadu,6102,3248,2854,744,423,321,5358,2825,2533,
2011,Raigad,Puducherry,47,27,20,7,3,4,40,24,16,
2011,Raigad,Andaman & Nicobar Islands,65,26,39,5,3,2,60,23,37,
2011,Pune,Jammu & Kashmir,5049,2798,2251,515,331,184,4534,2467,2067,
2011,Pune,Himachal Pradesh,2835,1561,1274,466,319,147,2369,1242,1127,
2011,Pune,Punjab,12180,6237,5943,1481,848,633,10699,5389,5310,
2011,Pune,Chandigarh,766,381,385,113,60,53,653,321,332,
2011,Pune,Uttarakhand,7893,4572,3321,1153,715,438,6740,3857,2883,
2011,Pune,Haryana,11034,5975,5059,1707,1001,706,9327,4974,4353,
2011,Pune,NCT of Delhi,10289,5051,5238,219,104,115,10070,4947,5123,
2011,Pune,Rajasthan,87968,50926,37042,8750,5329,3421,79218,45597,33621,
2011,Pune,Uttar Pradesh,179051,114696,64355,24848,16238,8610,154203,98458,55745,
2011,Pune,Bihar,70445,46534,23911,10858,7227,3631,59587,39307,20280,
2011,Pune,Sikkim,128,65,63,30,19,11,98,46,52,
2011,Pune,Arunachal Pradesh,211,117,94,29,17,12,182,100,82,
2011,Pune,Nagaland,408,212,196,32,12,20,376,200,176,
2011,Pune,Manipur,1074,583,491,82,59,23,992,524,468,
2011,Pune,Mizoram,183,100,83,13,8,5,170,92,78,
2011,Pune,Tripura,542,334,208,39,26,13,503,308,195,
2011,Pune,Meghalaya,566,293,273,47,25,22,519,268,251,
2011,Pune,Assam,6547,4367,2180,1262,956,306,5285,3411,1874,
2011,Pune,West Bengal,38618,24432,14186,5309,3637,1672,33309,20795,12514,
2011,Pune,Jharkhand,15811,10243,5568,2210,1564,646,13601,8679,4922,
2011,Pune,Odisha,19512,13235,6277,2763,1841,922,16749,11394,5355,
2011,Pune,Chhattisgarh,16764,9429,7335,2837,1601,1236,13927,7828,6099,
2011,Pune,Madhya Pradesh,59203,32799,26404,7810,4804,3006,51393,27995,23398,
2011,Pune,Gujarat,51654,25477,26177,5100,2638,2462,46554,22839,23715,
2011,Pune,Daman & Diu,58,28,30,5,3,2,53,25,28,
2011,Pune,Dadra & Nagar Haveli,23,10,13,3,1,2,20,9,11,
2011,Pune,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Pune,Andhra Pradesh,66805,33537,33268,6033,3109,2924,60772,30428,30344,
2011,Pune,Karnataka,214189,108101,106088,27552,14103,13449,186637,93998,92639,
2011,Pune,Goa,5818,2579,3239,384,187,197,5434,2392,3042,
2011,Pune,Lakshadweep,42,17,25,7,1,6,35,16,19,
2011,Pune,Kerala,37855,19592,18263,2131,1217,914,35724,18375,17349,
2011,Pune,Tamil Nadu,23850,12526,11324,1605,893,712,22245,11633,10612,
2011,Pune,Puducherry,390,176,214,126,50,76,264,126,138,
2011,Pune,Andaman & Nicobar Islands,229,109,120,35,18,17,194,91,103,
2011,Ahilyanagar,Jammu & Kashmir,428,216,212,183,98,85,245,118,127,
2011,Ahilyanagar,Himachal Pradesh,236,101,135,63,31,32,173,70,103,
2011,Ahilyanagar,Punjab,1108,481,627,320,156,164,788,325,463,
2011,Ahilyanagar,Chandigarh,22,9,13,6,4,2,16,5,11,
2011,Ahilyanagar,Uttarakhand,366,185,181,89,47,42,277,138,139,
2011,Ahilyanagar,Haryana,691,333,358,146,77,69,545,256,289,
2011,Ahilyanagar,NCT of Delhi,704,338,366,220,123,97,484,215,269,
2011,Ahilyanagar,Rajasthan,4880,2766,2114,1533,936,597,3347,1830,1517,
2011,Ahilyanagar,Uttar Pradesh,9910,5732,4178,2963,1859,1104,6947,3873,3074,
2011,Ahilyanagar,Bihar,3286,2047,1239,1036,716,320,2250,1331,919,
2011,Ahilyanagar,Sikkim,1,1,0,0,0,0,1,1,0,
2011,Ahilyanagar,Arunachal Pradesh,4,2,2,0,0,0,4,2,2,
2011,Ahilyanagar,Nagaland,14,10,4,6,4,2,8,6,2,
2011,Ahilyanagar,Manipur,34,14,20,7,3,4,27,11,16,
2011,Ahilyanagar,Mizoram,4,2,2,0,0,0,4,2,2,
2011,Ahilyanagar,Tripura,9,3,6,5,1,4,4,2,2,
2011,Ahilyanagar,Meghalaya,17,7,10,4,2,2,13,5,8,
2011,Ahilyanagar,Assam,242,137,105,103,78,25,139,59,80,
2011,Ahilyanagar,West Bengal,1692,1003,689,539,366,173,1153,637,516,
2011,Ahilyanagar,Jharkhand,391,199,192,113,58,55,278,141,137,
2011,Ahilyanagar,Odisha,425,218,207,105,62,43,320,156,164,
2011,Ahilyanagar,Chhattisgarh,496,241,255,110,53,57,386,188,198,
2011,Ahilyanagar,Madhya Pradesh,7572,3349,4223,3904,1819,2085,3668,1530,2138,
2011,Ahilyanagar,Gujarat,4936,2210,2726,2271,1084,1187,2665,1126,1539,
2011,Ahilyanagar,Daman & Diu,2,1,1,1,1,0,1,0,1,
2011,Ahilyanagar,Dadra & Nagar Haveli,8,4,4,4,1,3,4,3,1,
2011,Ahilyanagar,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Ahilyanagar,Andhra Pradesh,3228,1410,1818,756,373,383,2472,1037,1435,
2011,Ahilyanagar,Karnataka,4157,1887,2270,1501,722,779,2656,1165,1491,
2011,Ahilyanagar,Goa,128,48,80,47,17,30,81,31,50,
2011,Ahilyanagar,Lakshadweep,13,9,4,6,5,1,7,4,3,
2011,Ahilyanagar,Kerala,1299,645,654,417,209,208,882,436,446,
2011,Ahilyanagar,Tamil Nadu,836,457,379,273,160,113,563,297,266,
2011,Ahilyanagar,Puducherry,26,11,15,15,6,9,11,5,6,
2011,Ahilyanagar,Andaman & Nicobar Islands,12,7,5,4,3,1,8,4,4,
2011,Beed,Jammu & Kashmir,54,26,28,34,17,17,20,9,11,
2011,Beed,Himachal Pradesh,20,10,10,14,6,8,6,4,2,
2011,Beed,Punjab,48,27,21,14,8,6,34,19,15,
2011,Beed,Chandigarh,5,3,2,2,1,1,3,2,1,
2011,Beed,Uttarakhand,12,8,4,3,2,1,9,6,3,
2011,Beed,Haryana,53,26,27,19,10,9,34,16,18,
2011,Beed,NCT of Delhi,71,38,33,14,9,5,57,29,28,
2011,Beed,Rajasthan,1260,723,537,336,216,120,924,507,417,
2011,Beed,Uttar Pradesh,846,532,314,286,180,106,560,352,208,
2011,Beed,Bihar,249,158,91,122,80,42,127,78,49,
2011,Beed,Sikkim,1,0,1,0,0,0,1,0,1,
2011,Beed,Arunachal Pradesh,1,0,1,0,0,0,1,0,1,
2011,Beed,Nagaland,2,1,1,1,0,1,1,1,0,
2011,Beed,Manipur,0,0,0,0,0,0,0,0,0,
2011,Beed,Mizoram,0,0,0,0,0,0,0,0,0,
2011,Beed,Tripura,10,8,2,3,2,1,7,6,1,
2011,Beed,Meghalaya,3,3,0,3,3,0,0,0,0,
2011,Beed,Assam,14,6,8,8,4,4,6,2,4,
2011,Beed,West Bengal,424,263,161,138,82,56,286,181,105,
2011,Beed,Jharkhand,42,25,17,11,5,6,31,20,11,
2011,Beed,Odisha,36,26,10,21,15,6,15,11,4,
2011,Beed,Chhattisgarh,77,33,44,10,3,7,67,30,37,
2011,Beed,Madhya Pradesh,773,297,476,465,194,271,308,103,205,
2011,Beed,Gujarat,640,288,352,281,111,170,359,177,182,
2011,Beed,Daman & Diu,0,0,0,0,0,0,0,0,0,
2011,Beed,Dadra & Nagar Haveli,1,0,1,1,0,1,0,0,0,
2011,Beed,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Beed,Andhra Pradesh,1830,564,1266,385,99,286,1445,465,980,
2011,Beed,Karnataka,1795,566,1229,542,152,390,1253,414,839,
2011,Beed,Goa,16,5,11,4,1,3,12,4,8,
2011,Beed,Lakshadweep,1,0,1,1,0,1,0,0,0,
2011,Beed,Kerala,139,68,71,36,19,17,103,49,54,
2011,Beed,Tamil Nadu,139,76,63,72,37,35,67,39,28,
2011,Beed,Puducherry,0,0,0,0,0,0,0,0,0,
2011,Beed,Andaman & Nicobar Islands,2,1,1,1,0,1,1,1,0,
2011,Latur,Jammu & Kashmir,356,222,134,254,170,84,102,52,50,
2011,Latur,Himachal Pradesh,75,37,38,49,23,26,26,14,12,
2011,Latur,Punjab,78,50,28,5,5,0,73,45,28,
2011,Latur,Chandigarh,1,1,0,0,0,0,1,1,0,
2011,Latur,Uttarakhand,14,4,10,2,0,2,12,4,8,
2011,Latur,Haryana,44,21,23,7,5,2,37,16,21,
2011,Latur,NCT of Delhi,120,60,60,37,16,21,83,44,39,
2011,Latur,Rajasthan,1567,921,646,423,275,148,1144,646,498,
2011,Latur,Uttar Pradesh,1013,622,391,211,117,94,802,505,297,
2011,Latur,Bihar,361,229,132,150,103,47,211,126,85,
2011,Latur,Sikkim,0,0,0,0,0,0,0,0,0,
2011,Latur,Arunachal Pradesh,3,1,2,1,0,1,2,1,1,
2011,Latur,Nagaland,9,6,3,8,6,2,1,0,1,
2011,Latur,Manipur,1,0,1,0,0,0,1,0,1,
2011,Latur,Mizoram,2,1,1,1,0,1,1,1,0,
2011,Latur,Tripura,1,1,0,0,0,0,1,1,0,
2011,Latur,Meghalaya,12,11,1,1,0,1,11,11,0,
2011,Latur,Assam,31,14,17,10,4,6,21,10,11,
2011,Latur,West Bengal,574,362,212,232,150,82,342,212,130,
2011,Latur,Jharkhand,70,53,17,46,40,6,24,13,11,
2011,Latur,Odisha,67,38,29,9,3,6,58,35,23,
2011,Latur,Chhattisgarh,63,28,35,19,11,8,44,17,27,
2011,Latur,Madhya Pradesh,553,243,310,149,78,71,404,165,239,
2011,Latur,Gujarat,752,371,381,114,53,61,638,318,320,
2011,Latur,Daman & Diu,1,0,1,1,0,1,0,0,0,
2011,Latur,Dadra & Nagar Haveli,4,3,1,2,2,0,2,1,1,
2011,Latur,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Latur,Andhra Pradesh,6572,1731,4841,2299,366,1933,4273,1365,2908,
2011,Latur,Karnataka,52481,10667,41814,33597,3739,29858,18884,6928,11956,
2011,Latur,Goa,44,15,29,18,6,12,26,9,17,
2011,Latur,Lakshadweep,29,17,12,21,13,8,8,4,4,
2011,Latur,Kerala,147,78,69,32,14,18,115,64,51,
2011,Latur,Tamil Nadu,265,138,127,56,28,28,209,110,99,
2011,Latur,Puducherry,4,1,3,4,1,3,0,0,0,
2011,Latur,Andaman & Nicobar Islands,4,2,2,1,1,0,3,1,2,
2011,Dharashiv,Jammu & Kashmir,315,188,127,260,162,98,55,26,29,
2011,Dharashiv,Himachal Pradesh,56,31,25,45,26,19,11,5,6,
2011,Dharashiv,Punjab,52,36,16,32,24,8,20,12,8,
2011,Dharashiv,Chandigarh,1,0,1,1,0,1,0,0,0,
2011,Dharashiv,Uttarakhand,5,2,3,1,0,1,4,2,2,
2011,Dharashiv,Haryana,30,21,9,10,7,3,20,14,6,
2011,Dharashiv,NCT of Delhi,44,19,25,23,10,13,21,9,12,
2011,Dharashiv,Rajasthan,572,360,212,183,126,57,389,234,155,
2011,Dharashiv,Uttar Pradesh,629,426,203,260,175,85,369,251,118,
2011,Dharashiv,Bihar,130,95,35,66,51,15,64,44,20,
2011,Dharashiv,Sikkim,0,0,0,0,0,0,0,0,0,
2011,Dharashiv,Arunachal Pradesh,2,0,2,0,0,0,2,0,2,
2011,Dharashiv,Nagaland,2,0,2,1,0,1,1,0,1,
2011,Dharashiv,Manipur,1,0,1,0,0,0,1,0,1,
2011,Dharashiv,Mizoram,0,0,0,0,0,0,0,0,0,
2011,Dharashiv,Tripura,1,1,0,0,0,0,1,1,0,
2011,Dharashiv,Meghalaya,0,0,0,0,0,0,0,0,0,
2011,Dharashiv,Assam,17,13,4,11,8,3,6,5,1,
2011,Dharashiv,West Bengal,408,225,183,170,87,83,238,138,100,
2011,Dharashiv,Jharkhand,16,12,4,3,3,0,13,9,4,
2011,Dharashiv,Odisha,8,4,4,7,4,3,1,0,1,
2011,Dharashiv,Chhattisgarh,6,2,4,2,0,2,4,2,2,
2011,Dharashiv,Madhya Pradesh,230,117,113,132,74,58,98,43,55,
2011,Dharashiv,Gujarat,351,161,190,152,70,82,199,91,108,
2011,Dharashiv,Daman & Diu,0,0,0,0,0,0,0,0,0,
2011,Dharashiv,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0,
2011,Dharashiv,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Dharashiv,Andhra Pradesh,1476,513,963,571,166,405,905,347,558,
2011,Dharashiv,Karnataka,21098,3918,17180,15263,2242,13021,5835,1676,4159,
2011,Dharashiv,Goa,33,9,24,15,3,12,18,6,12,
2011,Dharashiv,Lakshadweep,22,19,3,16,15,1,6,4,2,
2011,Dharashiv,Kerala,43,25,18,17,12,5,26,13,13,
2011,Dharashiv,Tamil Nadu,132,77,55,40,23,17,92,54,38,
2011,Dharashiv,Puducherry,0,0,0,0,0,0,0,0,0,
2011,Dharashiv,Andaman & Nicobar Islands,3,2,1,2,1,1,1,1,0,
2011,Solapur,Jammu & Kashmir,130,74,56,68,40,28,62,34,28,
2011,Solapur,Himachal Pradesh,35,22,13,16,9,7,19,13,6,
2011,Solapur,Punjab,290,168,122,121,76,45,169,92,77,
2011,Solapur,Chandigarh,11,3,8,4,0,4,7,3,4,
2011,Solapur,Uttarakhand,58,37,21,15,10,5,43,27,16,
2011,Solapur,Haryana,115,59,56,43,24,19,72,35,37,
2011,Solapur,NCT of Delhi,140,73,67,45,25,20,95,48,47,
2011,Solapur,Rajasthan,3308,1943,1365,658,446,212,2650,1497,1153,
2011,Solapur,Uttar Pradesh,3315,2113,1202,859,556,303,2456,1557,899,
2011,Solapur,Bihar,1202,784,418,419,284,135,783,500,283,
2011,Solapur,Sikkim,2,0,2,1,0,1,1,0,1,
2011,Solapur,Arunachal Pradesh,37,23,14,35,21,14,2,2,0,
2011,Solapur,Nagaland,9,6,3,8,5,3,1,1,0,
2011,Solapur,Manipur,9,7,2,7,6,1,2,1,1,
2011,Solapur,Mizoram,0,0,0,0,0,0,0,0,0,
2011,Solapur,Tripura,5,3,2,3,2,1,2,1,1,
2011,Solapur,Meghalaya,4,2,2,3,1,2,1,1,0,
2011,Solapur,Assam,88,48,40,43,26,17,45,22,23,
2011,Solapur,West Bengal,1145,752,393,413,244,169,732,508,224,
2011,Solapur,Jharkhand,250,172,78,38,18,20,212,154,58,
2011,Solapur,Odisha,334,209,125,131,95,36,203,114,89,
2011,Solapur,Chhattisgarh,447,250,197,217,127,90,230,123,107,
2011,Solapur,Madhya Pradesh,1683,801,882,552,258,294,1131,543,588,
2011,Solapur,Gujarat,3048,1375,1673,863,410,453,2185,965,1220,
2011,Solapur,Daman & Diu,1,1,0,0,0,0,1,1,0,
2011,Solapur,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0,
2011,Solapur,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Solapur,Andhra Pradesh,11809,4431,7378,1200,517,683,10609,3914,6695,
2011,Solapur,Karnataka,119587,38155,81432,58033,16164,41869,61554,21991,39563,
2011,Solapur,Goa,330,139,191,155,74,81,175,65,110,
2011,Solapur,Lakshadweep,9,5,4,6,4,2,3,1,2,
2011,Solapur,Kerala,490,219,271,101,59,42,389,160,229,
2011,Solapur,Tamil Nadu,820,401,419,136,77,59,684,324,360,
2011,Solapur,Puducherry,6,3,3,4,1,3,2,2,0,
2011,Solapur,Andaman & Nicobar Islands,7,4,3,3,1,2,4,3,1,
2011,Satara,Jammu & Kashmir,293,154,139,159,87,72,134,67,67,
2011,Satara,Himachal Pradesh,78,42,36,46,27,19,32,15,17,
2011,Satara,Punjab,487,271,216,276,148,128,211,123,88,
2011,Satara,Chandigarh,22,9,13,15,7,8,7,2,5,
2011,Satara,Uttarakhand,197,148,49,73,53,20,124,95,29,
2011,Satara,Haryana,126,74,52,56,36,20,70,38,32,
2011,Satara,NCT of Delhi,171,94,77,85,47,38,86,47,39,
2011,Satara,Rajasthan,3708,2189,1519,1305,817,488,2403,1372,1031,
2011,Satara,Uttar Pradesh,5533,3586,1947,2485,1614,871,3048,1972,1076,
2011,Satara,Bihar,1777,1244,533,858,612,246,919,632,287,
2011,Satara,Sikkim,6,2,4,2,0,2,4,2,2,
2011,Satara,Arunachal Pradesh,9,4,5,4,3,1,5,1,4,
2011,Satara,Nagaland,10,6,4,5,3,2,5,3,2,
2011,Satara,Manipur,24,14,10,16,9,7,8,5,3,
2011,Satara,Mizoram,0,0,0,0,0,0,0,0,0,
2011,Satara,Tripura,16,11,5,2,1,1,14,10,4,
2011,Satara,Meghalaya,23,17,6,4,3,1,19,14,5,
2011,Satara,Assam,201,114,87,114,67,47,87,47,40,
2011,Satara,West Bengal,1198,814,384,470,339,131,728,475,253,
2011,Satara,Jharkhand,652,491,161,335,262,73,317,229,88,
2011,Satara,Odisha,286,213,73,173,139,34,113,74,39,
2011,Satara,Chhattisgarh,201,120,81,116,77,39,85,43,42,
2011,Satara,Madhya Pradesh,2465,1291,1174,1412,764,648,1053,527,526,
2011,Satara,Gujarat,5698,3015,2683,2667,1348,1319,3031,1667,1364,
2011,Satara,Daman & Diu,14,10,4,3,2,1,11,8,3,
2011,Satara,Dadra & Nagar Haveli,2,0,2,1,0,1,1,0,1,
2011,Satara,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Satara,Andhra Pradesh,1945,1060,885,1250,725,525,695,335,360,
2011,Satara,Karnataka,36998,17575,19423,20353,10032,10321,16645,7543,9102,
2011,Satara,Goa,406,188,218,165,84,81,241,104,137,
2011,Satara,Lakshadweep,5,4,1,5,4,1,0,0,0,
2011,Satara,Kerala,1093,513,580,319,184,135,774,329,445,
2011,Satara,Tamil Nadu,623,330,293,260,148,112,363,182,181,
2011,Satara,Puducherry,7,4,3,2,2,0,5,2,3,
2011,Satara,Andaman & Nicobar Islands,17,11,6,10,5,5,7,6,1,
2011,Ratnagiri,Jammu & Kashmir,47,26,21,36,20,16,11,6,5,
2011,Ratnagiri,Himachal Pradesh,26,16,10,18,11,7,8,5,3,
2011,Ratnagiri,Punjab,136,74,62,71,38,33,65,36,29,
2011,Ratnagiri,Chandigarh,6,3,3,3,2,1,3,1,2,
2011,Ratnagiri,Uttarakhand,56,36,20,27,20,7,29,16,13,
2011,Ratnagiri,Haryana,37,21,16,25,14,11,12,7,5,
2011,Ratnagiri,NCT of Delhi,9,4,5,6,2,4,3,2,1,
2011,Ratnagiri,Rajasthan,2378,1478,900,940,643,297,1438,835,603,
2011,Ratnagiri,Uttar Pradesh,5289,3734,1555,2698,1985,713,2591,1749,842,
2011,Ratnagiri,Bihar,1614,1194,420,992,779,213,622,415,207,
2011,Ratnagiri,Sikkim,2,1,1,1,1,0,1,0,1,
2011,Ratnagiri,Arunachal Pradesh,1,1,0,0,0,0,1,1,0,
2011,Ratnagiri,Nagaland,24,10,14,1,0,1,23,10,13,
2011,Ratnagiri,Manipur,7,6,1,1,1,0,6,5,1,
2011,Ratnagiri,Mizoram,1,1,0,1,1,0,0,0,0,
2011,Ratnagiri,Tripura,0,0,0,0,0,0,0,0,0,
2011,Ratnagiri,Meghalaya,7,5,2,3,2,1,4,3,1,
2011,Ratnagiri,Assam,115,82,33,49,39,10,66,43,23,
2011,Ratnagiri,West Bengal,1259,1027,232,941,820,121,318,207,111,
2011,Ratnagiri,Jharkhand,746,628,118,472,421,51,274,207,67,
2011,Ratnagiri,Odisha,322,226,96,266,192,74,56,34,22,
2011,Ratnagiri,Chhattisgarh,92,53,39,57,38,19,35,15,20,
2011,Ratnagiri,Madhya Pradesh,890,481,409,641,364,277,249,117,132,
2011,Ratnagiri,Gujarat,3518,1673,1845,2067,992,1075,1451,681,770,
2011,Ratnagiri,Daman & Diu,1,0,1,0,0,0,1,0,1,
2011,Ratnagiri,Dadra & Nagar Haveli,2,1,1,2,1,1,0,0,0,
2011,Ratnagiri,Maharashtra,0,0,0,0,0,0,0,0,0,
2011,Ratnagiri,Andhra Pradesh,764,390,374,273,146,127,491,244,247,
2011,Ratnagiri,Karnataka,21369,10590,10779,12880,6491,6389,8489,4099,4390,
2011,Ratnagiri,Goa,771,288,483,393,152,241,378,136,242,
2011,Ratnagiri,Lakshadweep,5,4,1,5,4,1,0,0,0,
2011,Ratnagiri,Kerala,1136,649,487,579,346,233,557,303,254,
2011,Ratnagiri,Tamil Nadu,408,240,168,217,138,79,191,102,89,
2011,Ratnagiri,Puducherry,13,9,4,5,5,0,8,4,4,
2011,Ratnagiri,Andaman & Nicobar Islands,6,3,3,3,0,3,3,3,0,
2011,Sindhudurg,Jammu & Kashmir,82,51,31,70,47,23,12,4,8,
2011,Sindhudurg,Himachal Pradesh,17,13,4,13,9,4,4,4,0,
2011,Sindhudurg,Punjab,103,59,44,79,47,32,24,12,12,
2011,Sindhudurg,Chandigarh,11,5,6,9,5,4,2,0,2,
2011,Sindhudurg,Uttarakhand,10,7,3,10,7,3,0,0,0,
2011,Sindhudurg,Haryana,21,13,8,12,7,5,9,6,3,
2011,Sindhudurg,NCT of Delhi,101,53,48,66,33,33,35,20,15,
2011,Sindhudurg,Rajasthan,945,590,355,523,338,185,422,252,170,
2011,Sindhudurg,Uttar Pradesh,1985,1574,411,1258,1052,206,727,522,205,
2011,Sindhudurg,Bihar,945,796,149,676,608,68,269,188,81,
2011,Sindhudurg,Sikkim,2,2,0,0,0,0,2,2,0,
2011,Sindhudurg,Arunachal Pradesh,2,2,0,1,1,0,1,1,0,
2011,Sindhudurg,Nagaland,1,0,1,1,0,1,0,0,0,
2011,Sindhudurg,Manipur,2,2,0,2,2,0,0,0,0,
2011,Sindhudurg,Mizoram,4,1,3,2,1,1,2,0,2,
2011,Sindhudurg,Tripura,1,1,0,0,0,0,1,1,0,
2011,Sindhudurg,Meghalaya,0,0,0,0,0,0,0,0,0,
2011,Sindhudurg,Assam,43,23,20,29,17,12,14,6,8,
2011,Sindhudurg,West Bengal,561,424,137,384,299,85,177,125,52,
2011,Sindhudurg,Jharkhand,249,207,42,191,160,31,58,47,11,
2011,Sindhudurg,Odisha,98,64,34,62,40,22,36,24,12,
2011,Sindhudurg,Chhattisgarh,44,27,17,17,8,9,27,19,8,
2011,Sindhudurg,Madhya Pradesh,357,250,107,277,207,70,80,43,37,
